time,p_deg_per_sec,q_deg_per_sec,r_deg_per_sec
19.975,30,52.164238,145.497101
19.9875,30,51.583627,133.563356
20,30,50.973618,119.72882
20.0125,30,50.33456,104.190377
20.025,30,49.666815,87.169161
20.0375,30,48.970765,68.907407
20.05,30,48.246807,49.665006
20.0625,30,47.495352,29.715803
20.075,30,46.71683,9.343703
20.0875,30,45.911683,-11.161371
20.1,30,45.080372,-31.507603
20.1125,30,44.223368,-51.405438
20.125,30,43.341162,-70.571703
20.1375,30,42.434255,-88.733635
20.15,30,41.503165,-105.632764
20.1625,30,40.548422,-121.028594
20.175,30,39.57057,-134.702019
20.1875,30,38.570167,-146.458448
20.2,30,37.547782,-156.130572
20.2125,30,36.503999,-163.580741
20.225,30,35.439412,-168.70293
20.2375,30,34.354628,-171.424244
20.25,30,33.250265,-171.705954
20.2625,30,32.126952,-169.54405
20.275,30,30.98533,-164.969301
20.2875,30,29.82605,-158.04681
20.3,30,28.649771,-148.875095
20.3125,30,27.457165,-137.584681
20.325,30,26.248911,-124.336247
20.3375,30,25.025698,-109.318337
20.35,30,23.788222,-92.744675
20.3625,30,22.537189,-74.851129
20.375,30,21.273313,-55.892348
20.3875,30,19.997312,-36.138141
20.4,30,18.709915,-15.869638
20.4125,30,17.411855,4.624711
20.425,30,16.103872,25.053244
20.4375,30,14.786711,45.125235
20.45,30,13.461124,64.555032
20.4625,30,12.127864,83.066121
20.475,30,10.787693,100.395064
20.4875,30,9.441374,116.295247
20.5,30,8.089675,130.540388
20.5125,30,6.733365,142.927759
20.525,30,5.373217,153.28107
20.5375,30,4.010008,161.45298
20.55,30,2.644513,167.32719
20.5625,30,1.277511,170.820104
20.575,30,-0.090219,171.882011
20.5875,30,-1.457898,170.4978
20.6,30,-2.824746,166.687169
20.6125,30,-4.189984,160.50435
20.625,30,-5.552834,152.037332
20.6375,30,-6.912519,141.406612
20.65,30,-8.268265,128.763481
20.6625,30,-9.619299,114.287868
20.675,30,-10.964851,98.18578
20.6875,30,-12.304154,80.686373
20.7,30,-13.636445,62.038688
20.7125,30,-14.960964,42.508106
20.725,30,-16.276957,22.372575
20.7375,30,-17.583673,1.918651
20.75,30,-18.880369,-18.562577
20.7625,30,-20.166304,-38.779635
20.775,30,-21.440747,-58.444805
20.7875,30,-22.702971,-77.278224
20.8,30,-23.952256,-95.011868
20.8125,30,-25.18789,-111.393361
20.825,30,-26.40917,-126.189573
20.8375,30,-27.615399,-139.189933
20.85,30,-28.80589,-150.209427
20.8625,30,-29.979964,-159.091234
20.875,30,-31.136953,-165.708953
20.8875,30,-32.276196,-169.968404
20.9,30,-33.397046,-171.80897
20.9125,30,-34.498862,-171.204457
20.925,30,-35.581017,-168.163468
20.9375,30,-36.642894,-162.72928
20.95,30,-37.683888,-154.97923
20.9625,30,-38.703406,-145.023611
20.975,30,-39.700867,-133.004106
20.9875,30,-40.675702,-119.091768
21,30,-41.627356,-103.48459
21.0125,30,-42.555286,-86.404684
21.025,30,-43.458964,-68.095119
21.0375,30,-44.337874,-48.816466
21.05,30,-45.191516,-28.843088
21.0625,30,-46.019403,-8.459233
21.075,30,-46.821063,12.045009
21.0875,30,-47.59604,32.377834
21.1,30,-48.343892,52.249877
21.1125,30,-49.064192,71.378333
21.125,30,-49.75653,89.490976
21.1375,30,-50.420512,106.330039
21.15,30,-51.055759,121.655878
21.1625,30,-51.661909,135.250386
21.175,30,-52.238617,146.920094
21.1875,30,-52.785553,156.498927
21.2,30,-53.302407,163.850563
21.2125,30,-53.788884,168.870379
21.225,30,-54.244706,171.486936
21.2375,30,-54.669614,171.662998
21.25,30,-55.063365,169.396057
21.2625,30,-55.425736,164.718377
21.275,30,-55.756519,157.696526
21.2875,30,-56.055526,148.430436
21.3,30,-56.322587,137.051976
21.3125,30,-56.557549,123.723076
21.325,30,-56.760279,108.633426
21.3375,30,-56.930661,91.997773
21.35,30,-57.068598,74.052864
21.3625,30,-57.174011,55.05408
21.375,30,-57.246841,35.271801
21.3875,30,-57.287045,14.987555
21.4,30,-57.294602,-5.509984
21.4125,30,-57.269505,-25.929109
21.425,30,-57.211771,-45.979227
21.4375,30,-57.121431,-65.374996
21.45,30,-56.998538,-83.84039
21.4625,30,-56.843161,-101.112618
21.475,30,-56.655388,-116.945874
21.4875,30,-56.435328,-131.114829
21.5,30,-56.183105,-143.417839
21.5125,30,-55.898862,-153.679814
21.525,30,-55.582763,-161.754714
21.5375,30,-55.234987,-167.52762
21.55,30,-54.855732,-170.916376
21.5625,30,-54.445215,-171.872757
21.575,30,-54.003669,-170.38315
21.5875,30,-53.531346,-166.468756
21.6,30,-53.028515,-160.185281
21.6125,30,-52.495463,-151.622149
21.625,30,-51.932494,-140.901224
21.6375,30,-51.339928,-128.175079
21.65,30,-50.718104,-113.624826
21.6625,30,-50.067375,-97.457535
21.675,30,-49.388112,-79.903288
21.6875,30,-48.680702,-61.211907
21.7,30,-47.94555,-41.649396
21.7125,30,-47.183073,-21.494156
21.725,30,-46.393706,-1.033025
21.7375,30,-45.577899,19.442807
21.75,30,-44.736117,39.641941
21.7625,30,-43.86884,59.276916
21.775,30,-42.976562,78.068299
21.7875,30,-42.059791,95.748661
21.8,30,-41.11905,112.066388
21.8125,30,-40.154875,126.789255
21.825,30,-39.167816,139.707736
21.8375,30,-38.158434,150.637983
21.85,30,-37.127307,159.424443
21.8625,30,-36.07502,165.942072
21.875,30,-35.002173,170.098117
21.8875,30,-33.909379,171.833431
21.9,30,-32.79726,171.123317
21.9125,30,-31.666449,167.977882
21.925,30,-30.517592,162.44189
21.9375,30,-29.351343,154.594125
21.95,30,-28.168366,144.546271
21.9625,30,-26.969335,132.441325
21.975,30,-25.754935,118.451556
21.9875,30,-24.525857,102.776057
22,30,-23.282802,85.637913
22.0125,30,-22.026477,67.281023
22.025,30,-20.7576,47.966631
22.0375,30,-19.476892,27.969608
22.05,30,-18.185085,7.574538
22.0625,30,-16.882914,-12.928328
22.075,30,-15.571121,-33.247205
22.0875,30,-14.250455,-53.092929
22.1,30,-12.921667,-72.183067
22.1125,30,-11.585514,-90.245941
22.125,30,-10.242759,-107.02449
22.1375,30,-8.894167,-122.279932
22.15,30,-7.540506,-135.795163
22.1625,30,-6.182548,-147.37784
22.175,30,-4.821066,-156.863127
22.1875,30,-3.456836,-164.116035
22.2,30,-2.090637,-169.033344
22.2125,30,-0.723246,-171.545076
22.225,30,0.644558,-171.615484
22.2375,30,2.011993,-169.243567
22.25,30,3.378283,-164.46308
22.2625,30,4.742647,-157.342056
22.275,30,6.104308,-147.981837
22.2875,30,7.46249,-136.515632
22.3,30,8.816419,-123.10662
22.3125,30,10.165324,-107.945632
22.325,30,11.508435,-91.248428
22.3375,30,12.844988,-73.252632
22.35,30,14.174221,-54.214351
22.3625,30,15.495375,-34.404524
22.375,30,16.807698,-14.105074
22.3875,30,18.110443,6.395112
22.4,30,19.402867,26.804286
22.4125,30,20.684232,46.831998
22.425,30,21.95381,66.193226
22.4375,30,23.210876,84.612433
22.45,30,24.454714,101.827488
22.4625,30,25.684616,117.593397
22.475,30,26.899879,131.685789
22.4875,30,28.099812,143.904111
22.5,30,29.283731,154.074478
22.5125,30,30.450961,162.052153
22.525,30,31.600837,167.723601
22.5375,30,32.732703,171.008111
22.55,30,33.845915,171.858939
22.5625,30,34.939838,170.263977
22.575,30,36.013849,166.245923
22.5875,30,37.067335,159.86196
22.6,30,38.099696,151.20294
22.6125,30,39.110344,140.392094
22.625,30,40.098703,127.583274
22.6375,30,41.06421,112.958767
22.65,30,42.006313,96.726702
22.6625,30,42.924477,79.118081
22.675,30,43.818179,60.383501
22.6875,30,44.686908,40.78958
22.7,30,45.53017,20.615167
22.7125,30,46.347484,0.147372
22.725,30,47.138384,-20.32252
22.7375,30,47.90242,-40.503195
22.75,30,48.639156,-60.107454
22.7625,30,49.348173,-78.8563
22.775,30,50.029066,-96.482912
22.7875,30,50.681446,-112.736439
22.8,30,51.304944,-127.385571
22.8125,30,51.899202,-140.22183
22.825,30,52.463883,-151.062539
22.8375,30,52.998665,-159.753418
22.85,30,53.503242,-166.170786
22.8625,30,53.977327,-170.223314
22.875,30,54.420651,-171.853329
22.8875,30,54.83296,-171.037634
22.9,30,55.214019,-167.787836
22.9125,30,55.563612,-162.150186
22.925,30,55.881539,-154.204914
22.9375,30,56.167618,-144.065094
22.95,30,56.421688,-131.875028
22.9625,30,56.643602,-117.808198
22.975,30,56.833235,-102.064795
22.9875,30,56.990479,-84.868868
23,30,57.115243,-66.465141
23.0125,30,57.207457,-47.115522
23.025,30,57.267068,-27.095385
23.0375,30,57.294043,-6.689642
23.05,30,57.288365,13.811303
23.0625,30,57.250039,34.115694
23.075,30,57.179085,53.934572
23.0875,30,57.075545,72.985886
23.1,30,56.939477,90.99851
23.1125,30,56.770959,107.7161
23.125,30,56.570088,122.900741
23.1375,30,56.336976,136.336334
23.15,30,56.071758,147.831673
23.1625,30,55.774584,157.223162
23.175,30,55.445624,164.377149
23.1875,30,55.085066,169.191822
23.2,30,54.693114,171.598662
23.2125,30,54.269992,171.563415
23.225,30,53.815942,169.086584
23.2375,30,53.331221,164.203417
23.25,30,52.816107,156.983408
23.2625,30,52.270893,147.529309
23.275,30,51.695889,135.975663
23.2875,30,51.091424,122.486896
23.3,30,50.457841,107.254972
23.3125,30,49.795502,90.49666
23.325,30,49.104785,72.450456
23.3375,30,48.386082,53.373182
23.35,30,47.639804,33.536334
23.3625,30,46.866376,13.222218
23.375,30,46.066239,-7.280069
23.3875,30,45.239848,-27.678751
23.4,30,44.387675,-47.683525
23.4125,30,43.510205,-67.009697
23.425,30,42.607938,-85.382229
23.4375,30,41.681389,-102.539653
23.45,30,40.731086,-118.237797
23.4625,30,39.757569,-132.253253
23.475,30,38.761395,-144.386563
23.4875,30,37.74313,-154.465052
23.5,30,36.703356,-162.34529
23.5125,30,35.642664,-167.91513
23.525,30,34.561659,-171.095306
23.5375,30,33.460957,-171.840559
23.55,30,32.341185,-170.140284
23.5625,30,31.202983,-166.018677
23.575,30,30.046997,-159.534395
23.5875,30,28.873888,-150.779718
23.6,30,27.684323,-139.879237
23.6125,30,26.478981,-126.988081
23.625,30,25.258548,-112.28971
23.6375,30,24.02372,-95.9933
23.65,30,22.775201,-78.330774
23.6625,30,21.513703,-59.553492
23.675,30,20.239944,-39.928682
23.6875,30,18.954649,-19.735631
23.7,30,17.658553,0.738285
23.7125,30,16.352393,21.201694
23.725,30,15.036913,41.363374
23.7375,30,13.712864,60.936396
23.75,30,12.381,79.642208
23.7625,30,11.04208,97.214602
23.775,30,9.696867,113.403498
23.7875,30,8.346127,127.978505
23.8,30,6.990631,140.732202
23.8125,30,5.631152,151.483084
23.825,30,4.268463,160.078153
23.8375,30,2.903341,166.395089
23.85,30,1.536565,170.343992
23.8625,30,0.168913,171.868665
23.875,30,-1.198836,170.947409
23.8875,30,-2.565901,167.593336
23.9,30,-3.931503,161.854178
23.9125,30,-5.294866,153.811611
23.925,30,-6.65521,143.580092
23.9375,30,-8.011762,131.30523
23.95,30,-9.363748,117.161713
23.9625,30,-10.710397,101.350823
23.975,30,-12.050942,84.097571
23.9875,30,-13.38462,65.647494
24,30,-14.71067,46.263163
24.0125,30,-16.028336,26.220442
24.025,30,-17.336867,5.804569
24.0375,30,-18.635518,-14.693911
24.05,30,-19.923548,-34.983277
24.0625,30,-21.200224,-54.774782
24.075,30,-22.464818,-73.786767
24.0875,30,-23.716609,-91.748664
24.1,30,-24.954884,-108.40485
24.1125,30,-26.178937,-123.518286
24.125,30,-27.38807,-136.873885
24.1375,30,-28.581595,-148.281581
24.15,30,-29.758831,-157.579024
24.1625,30,-30.919108,-164.6339
24.175,30,-32.061763,-169.345808
24.1875,30,-33.186146,-171.647691
24.2,30,-34.291617,-171.506791
24.2125,30,-35.377544,-168.925111
24.225,30,-36.44331,-163.939394
24.2375,30,-37.488306,-156.620593
24.25,30,-38.511938,-147.072864
24.2625,30,-39.513621,-135.432085
24.275,30,-40.492786,-121.86392
24.2875,30,-41.448873,-106.561464
24.3,30,-42.381339,-89.74249
24.3125,30,-43.289651,-71.646357
24.325,30,-44.173292,-52.530597
24.3375,30,-45.031759,-32.667254
24.35,30,-45.864562,-12.339011
24.3625,30,-46.671226,8.164833
24.375,30,-47.451293,28.552481
24.3875,30,-48.204316,48.533787
24.4,30,-48.929868,67.82439
24.4125,30,-49.627534,86.149759
24.425,30,-50.296918,103.249097
24.4375,30,-50.937637,118.879058
24.45,30,-51.549326,132.817206
24.4625,30,-52.131637,144.865181
24.475,30,-52.684238,154.851525
24.4875,30,-53.206815,162.634117
24.5,30,-53.699068,168.102201
24.5125,30,-54.160718,171.177959
24.525,30,-54.591501,171.817617
24.5375,30,-54.991173,170.012073
24.55,30,-55.359505,165.787023
24.5625,30,-55.696287,159.202594
24.575,30,-56.001328,150.352492
24.5875,30,-56.274453,139.362667
24.6,30,-56.515507,126.389518
24.6125,30,-56.724353,111.617671
24.625,30,-56.900871,95.257351
24.6375,30,-57.044961,77.541387
24.65,30,-57.156541,58.721902
24.6625,30,-57.235548,39.066723
24.675,30,-57.281935,18.855571
24.6875,30,-57.295677,-1.623923
24.7,30,-57.276766,-22.080305
24.7125,30,-57.225213,-42.222454
24.725,30,-57.141047,-61.76372
24.7375,30,-57.024316,-80.426002
24.75,30,-56.875087,-97.943711
24.7625,30,-56.693444,-114.067546
24.775,30,-56.479491,-128.568042
24.7875,30,-56.23335,-141.238837
24.8,30,-55.955162,-151.899608
24.8125,30,-55.645085,-160.398638
24.825,30,-55.303295,-166.614973
24.8375,30,-54.929988,-170.460147
24.85,30,-54.525376,-171.879438
24.8625,30,-54.089689,-170.852647
24.875,30,-53.623177,-167.394386
24.8875,30,-53.126104,-161.553872
24.9,30,-52.598755,-153.414223
24.9125,30,-52.041429,-143.091278
24.925,30,-51.454445,-130.731946
24.9375,30,-50.838137,-116.512117
24.95,30,-50.192855,-100.634161
24.9625,30,-49.518969,-83.324041
24.975,30,-48.816861,-64.828104
24.9875,30,-48.086933,-45.409575
25,30,-47.3296,-25.344804
25.0125,30,-46.545293,-4.919342
25.025,30,-45.73446,15.57613
25.0375,30,-44.897562,35.849931
25.05,30,-44.035077,55.613539
25.0625,30,-43.147497,74.585689
25.075,30,-42.235326,92.496381
25.0875,30,-41.299086,109.090722
25.1,30,-40.339309,124.132552
25.1125,30,-39.356542,137.407803
25.125,30,-38.351346,148.727552
25.1375,30,-37.324293,157.930702
25.15,30,-36.275969,164.88628
25.1625,30,-35.206971,169.495298
25.175,30,-34.117908,171.692164
25.1875,30,-33.009402,171.445613
25.2,30,-31.882083,168.759154
25.2125,30,-30.736595,163.671019
25.225,30,-29.573589,156.25362
25.2375,30,-28.39373,146.612515
25.25,30,-27.197689,134.884911
25.2625,30,-25.986147,121.237709
25.275,30,-24.759796,105.865127
25.2875,30,-23.519335,88.985938
25.3,30,-22.265469,70.840355
25.3125,30,-20.998915,51.686617
25.325,30,-19.720393,31.797306
25.3375,30,-18.430632,11.455476
25.35,30,-17.130368,-9.049381
25.3625,30,-15.82034,-29.425453
25.375,30,-14.501297,-49.38276
25.3875,30,-13.17399,-68.637282
25.4,30,-11.839174,-86.915001
25.4125,30,-10.497612,-103.9558
25.425,30,-9.150066,-119.517163
25.4375,30,-7.797306,-133.377632
25.45,30,-6.440103,-145.339954
25.4625,30,-5.079229,-155.233886
25.475,30,-3.71546,-162.918626
25.4875,30,-2.349574,-168.284809
25.5,30,-0.982349,-171.256066
25.5125,30,0.385436,-171.790113
25.525,30,1.753001,-169.879349
25.5375,30,3.119568,-165.550968
25.55,30,4.484356,-158.866567
25.5625,30,5.846589,-149.921275
25.575,30,7.20549,-138.842396
25.5875,30,8.560284,-125.787598
25.6,30,9.9102,-110.942669
25.6125,30,11.254468,-94.518872
25.625,30,12.592321,-76.749941
25.6375,30,13.922999,-57.888753
25.65,30,15.245742,-38.203727
25.6625,30,16.559796,-17.97501
25.675,30,17.864412,2.509517
25.6875,30,19.158848,22.95833
25.7,30,20.442365,43.080414
25.7125,30,21.714231,62.589404
25.725,30,22.973723,81.207661
25.7375,30,24.220122,98.67022
25.75,30,25.452718,114.728566
25.7625,30,26.670808,129.154165
25.775,30,27.873698,141.741722
25.7875,30,29.060703,152.312099
25.8,30,30.231146,160.714864
25.8125,30,31.38436,166.830435
25.825,30,32.519688,170.571777
25.8375,30,33.636483,171.885648
25.85,30,34.734108,170.753348
25.8625,30,35.811938,167.190992
25.875,30,36.869359,161.249277
25.8875,30,37.905768,153.012763
25.9,30,38.920574,142.598665
25.9125,30,39.913199,130.155191
25.925,30,40.883078,115.859428
25.9375,30,41.829657,99.914826
25.95,30,42.752397,82.548298
25.9625,30,43.650772,64.006994
25.975,30,44.52427,44.554781
25.9875,30,45.372394,24.468493
26,30,46.19466,4.033984
26.0125,30,46.9906,-16.457935
26.025,30,47.759759,-36.715634
26.0375,30,48.5017,-56.450819
26.05,30,49.215999,-75.38263
26.0625,30,49.90225,-93.241643
26.075,30,50.560062,-109.773698
26.0875,30,51.189059,-124.743522
26.1,30,51.788883,-137.938073
26.1125,30,52.359192,-149.169575
26.125,30,52.899662,-158.278187
26.1375,30,53.409984,-165.134282
26.15,30,53.889867,-169.640288
26.1625,30,54.339038,-171.732078
26.175,30,54.757242,-171.379884
26.1875,30,55.144238,-168.588717
26.2,30,55.499808,-163.398299
26.2125,30,55.823748,-155.882498
26.225,30,56.115874,-146.148273
26.2375,30,56.37602,-134.334157
26.25,30,56.604036,-120.608279
26.2625,30,56.799794,-105.16598
26.275,30,56.963181,-88.227022
26.2875,30,57.094104,-70.032473
26.3,30,57.192489,-50.841265
26.3125,30,57.25828,-30.926515
26.325,30,57.291439,-10.571638
26.3375,30,57.291948,9.933688
26.35,30,57.259806,30.297644
26.3625,30,57.195031,50.230422
26.375,30,57.09766,69.448352
26.3875,30,56.967749,87.677936
26.4,30,56.805372,104.659742
26.4125,30,56.610621,120.152095
26.425,30,56.383608,133.934518
26.4375,30,56.124461,145.810867
26.45,30,55.833329,155.612127
26.4625,30,55.510377,163.19881
26.475,30,55.155789,168.462949
26.4875,30,54.769768,171.329628
26.5,30,54.352533,171.758049
26.5125,30,53.904323,169.742115
26.525,30,53.425392,165.310517
26.5375,30,52.916014,158.526321
26.55,30,52.376479,149.486077
26.5625,30,51.807094,138.31844
26.575,30,51.208184,125.18234
26.5875,30,50.58009,110.264722
26.6,30,49.923171,93.777884
26.6125,30,49.2378,75.956458
26.625,30,48.524368,57.054067
26.6375,30,47.783282,37.339717
26.65,30,47.014964,17.093971
26.6625,30,46.219852,-3.395045
26.675,30,45.398399,-23.835745
26.6875,30,44.551074,-43.93723
26.7,30,43.678358,-63.413427
26.7125,30,42.78075,-81.987163
26.725,30,41.858761,-99.394109
26.7375,30,40.912916,-115.386539
26.75,30,39.943756,-129.736859
26.7625,30,38.95183,-142.240845
26.775,30,37.937707,-152.720547
26.7875,30,36.901962,-161.026824
26.8,30,35.845186,-167.041467
26.8125,30,34.767983,-170.678879
26.825,30,33.670965,-171.887294
26.8375,30,32.554757,-170.649516
26.85,30,31.419997,-166.98316
26.8625,30,30.26733,-160.940402
26.875,30,29.097413,-152.60724
26.8875,30,27.910914,-142.102266
26.9,30,26.708509,-129.57498
26.9125,30,25.490882,-115.203664
26.925,30,24.258727,-99.192839
26.9375,30,23.012748,-81.770364
26.95,30,21.753653,-63.184184
26.9625,30,20.482161,-43.698805
26.975,30,19.198996,-23.591532
26.9875,30,17.904889,-3.148518
27,30,16.600579,17.339303
27.0125,30,15.286807,37.580362
27.025,30,13.964324,57.2866
27.0375,30,12.633882,76.177571
27.05,30,11.29624,93.984429
27.0625,30,9.952161,110.45376
27.075,30,8.602409,125.351181
27.0875,30,7.247755,138.464681
27.1,30,5.888971,149.607637
27.1125,30,4.52683,158.62147
27.125,30,3.16211,165.3779
27.1375,30,1.795587,169.780775
27.15,30,0.428041,171.767434
27.1625,30,-0.939749,171.309605
27.175,30,-2.307003,168.413803
27.1875,30,-3.672943,163.121241
27.2,30,-5.036789,155.507238
27.2125,30,-6.397765,145.680151
27.225,30,-7.755095,133.779835
27.2375,30,-9.108005,119.975647
27.25,30,-10.455724,104.46404
27.2625,30,-11.797485,87.465765
27.275,30,-13.132522,69.222731
27.2875,30,-14.460075,49.994563
27.3,30,-15.779387,30.054902
27.3125,30,-17.089706,9.687519
27.325,30,-18.390286,-10.817731
27.3375,30,-19.680385,-31.16903
27.35,30,-20.959268,-51.076751
27.3625,30,-22.226206,-70.257578
27.375,30,-23.480478,-88.438544
27.3875,30,-24.721367,-105.360906
27.4,30,-25.948168,-120.783838
27.4125,30,-27.160181,-134.487848
27.425,30,-28.356716,-146.27791
27.4375,30,-29.53709,-155.986236
27.45,30,-30.70063,-163.474662
27.4625,30,-31.846674,-168.636617
27.475,30,-32.974568,-171.39864
27.4875,30,-34.08367,-171.721424
27.5,30,-35.173348,-169.600375
27.5125,30,-36.24298,-165.065677
27.525,30,-37.291957,-158.181868
27.5375,30,-38.319682,-149.046911
27.55,30,-39.325567,-137.790811
27.5625,30,-40.309041,-124.573757
27.575,30,-41.269543,-109.583847
27.5875,30,-42.206525,-93.034407
27.6,30,-43.119453,-75.160959
27.6125,30,-44.007807,-56.217866
27.625,30,-44.871081,-36.474716
27.6375,30,-45.708783,-16.212479
27.65,30,-46.520435,4.280483
27.6625,30,-47.305574,24.712528
27.675,30,-48.063755,44.792879
27.6875,30,-48.794543,64.235766
27.7,30,-49.497523,82.764489
27.7125,30,-50.172295,100.115359
27.725,30,-50.818472,116.041449
27.7375,30,-51.435689,130.316109
27.75,30,-52.023591,142.736191
27.7625,30,-52.581846,153.124939
27.775,30,-53.110133,161.334508
27.7875,30,-53.608153,167.248064
27.8,30,-54.075622,170.781449
27.8125,30,-54.512272,171.884377
27.825,30,-54.917856,170.541154
27.8375,30,-55.292142,166.770894
27.85,30,-55.634916,160.627254
27.8625,30,-55.945984,152.197666
27.875,30,-56.225168,141.602094
27.8875,30,-56.472309,128.99133
27.9,30,-56.687266,114.54484
27.9125,30,-56.869917,98.468219
27.925,30,-57.020158,80.990259
27.9375,30,-57.137902,62.359696
27.95,30,-57.223083,42.841668
27.9625,30,-57.275653,22.713944
27.975,30,-57.295581,2.26297
27.9875,30,-57.282856,-18.22021
28,30,-57.237485,-38.444092
28.0125,30,-57.159494,-58.12086
28.025,30,-57.048928,-76.970489
28.0375,30,-56.905849,-94.724721
28.05,30,-56.73034,-111.130889
28.0625,30,-56.522499,-125.955511
28.075,30,-56.282446,-138.987612
28.0875,30,-56.010318,-150.041728
28.1,30,-55.706269,-158.960542
28.1125,30,-55.370472,-165.617128
28.125,30,-55.00312,-169.916753
28.1375,30,-54.604421,-171.798229
28.15,30,-54.174603,-171.234777
28.1625,30,-53.713911,-168.234419
28.175,30,-53.222606,-162.839852
28.1875,30,-52.70097,-155.127849
28.2,30,-52.1493,-145.208162
28.2125,30,-51.567909,-133.221962
28.225,30,-50.95713,-119.33983
28.2375,30,-50.317309,-103.759327
28.25,30,-49.648813,-86.702186
28.2625,30,-48.952022,-68.411152
28.275,30,-48.227333,-49.146533
28.2875,30,-47.475158,-29.182491
28.3,30,-46.695928,-8.803142
28.3125,30,-45.890085,11.701488
28.325,30,-45.058089,32.039589
28.3375,30,-44.200414,51.921723
28.35,30,-43.31755,71.064939
28.3625,30,-42.409998,89.196803
28.375,30,-41.478277,106.059273
28.3875,30,-40.522917,121.412373
28.4,30,-39.544463,135.037607
28.4125,30,-38.543473,146.741069
28.425,30,-37.520516,156.356204
28.4375,30,-36.476176,163.746173
28.45,30,-35.411048,168.805808
28.4625,30,-34.32574,171.463102
28.475,30,-33.220869,171.68024
28.4875,30,-32.097065,169.454131
28.5,30,-30.954969,164.816456
28.5125,30,-29.795231,157.833214
28.525,30,-28.618514,148.603788
28.5375,30,-27.425486,137.259524
28.55,30,-26.216828,123.961868
28.5625,30,-24.993229,108.900063
28.575,30,-23.755387,92.288459
28.5875,30,-22.504006,74.363463
28.6,30,-21.2398,55.380173
28.6125,30,-19.96349,35.608746
28.625,30,-18.675802,15.330557
28.6375,30,-17.377471,-5.165807
28.65,30,-16.069236,-25.588654
28.6625,30,-14.751843,-45.647339
28.675,30,-13.426043,-65.0564
28.6875,30,-12.092592,-83.539618
28.7,30,-10.752249,-100.833952
28.7125,30,-9.405778,-116.693279
28.725,30,-8.053947,-130.8919
28.7375,30,-6.697526,-143.227748
28.75,30,-5.337288,-153.525267
28.7625,30,-3.974008,-161.637909
28.775,30,-2.608463,-167.450221
28.7875,30,-1.241432,-170.879485
28.8,30,0.126307,-171.876897
28.8125,30,1.493974,-170.428264
28.825,30,2.860789,-166.554201
28.8375,30,4.225974,-160.309841
28.85,30,5.58875,-151.784051
28.8625,30,6.948342,-141.098164
28.875,30,8.303974,-128.404255
28.8875,30,9.654873,-113.882976
28.9,30,11.00027,-97.740985
28.9125,30,12.339397,-80.208004
28.925,30,13.671493,-61.533553
28.9375,30,14.995797,-41.983394
28.95,30,16.311554,-21.835754
28.9625,30,17.618016,-1.377361
28.975,30,18.914437,19.100634
28.9875,30,20.200079,39.306801
29,30,21.474209,58.953578
29.0125,30,22.7361,77.761363
29.025,30,23.985034,95.462497
29.0375,30,25.220299,111.805068
29.05,30,26.44119,126.556498
29.0625,30,27.647013,139.506854
29.075,30,28.837079,150.471835
29.0875,30,30.010712,159.295394
29.1,30,31.16724,165.851959
29.1125,30,32.306007,170.048221
29.125,30,33.426362,171.824463
29.1375,30,34.527667,171.155404
29.15,30,35.609295,168.050568
29.1625,30,36.670629,162.55414
29.175,30,37.711064,154.744342
29.1875,30,38.730008,144.732318
29.2,30,39.726879,132.660553
29.2125,30,40.70111,118.700845
29.225,30,41.652144,103.05186
29.2375,30,42.579441,85.936304
29.25,30,43.482472,67.597756
29.2625,30,44.360722,48.297199
29.275,30,45.213691,28.309306
29.2875,30,46.040892,7.918532
29.3,30,46.841854,-12.584933
29.3125,30,47.616121,-32.909298
29.325,30,48.363251,-52.765317
29.3375,30,49.082819,-71.870414
29.35,30,49.774414,-89.952694
29.3625,30,50.437642,-106.754824
29.375,30,51.072126,-122.037685
29.3875,30,51.677504,-135.583781
29.4,30,52.25343,-147.200333
29.4125,30,52.799577,-156.72202
29.425,30,53.315633,-164.013337
29.4375,30,53.801305,-168.970517
29.45,30,54.256314,-171.523013
29.4625,30,54.680403,-171.634499
29.475,30,55.07333,-169.303389
29.4875,30,55.434869,-164.562858
29.5,30,55.764816,-157.48037
29.5125,30,56.062983,-148.156719
29.525,30,56.329199,-136.724593
29.5375,30,56.563312,-123.346687
29.55,30,56.76519,-108.213387
29.5625,30,56.934717,-91.540062
29.575,30,57.071797,-73.563994
29.5875,30,57.176352,-54.541009
29.6,30,57.248321,-34.741831
29.6125,30,57.287664,-14.448228
29.625,30,57.294359,6.050994
29.6375,30,57.268401,26.464101
29.65,30,57.209806,46.500587
29.6625,30,57.118607,65.875306
29.675,30,56.994855,84.312528
29.6875,30,56.838622,101.549867
29.7,30,56.649997,117.34201
29.7125,30,56.429086,131.464215
29.725,30,56.176016,143.715502
29.7375,30,55.890931,153.921519
29.75,30,55.573994,161.937019
29.7625,30,55.225384,167.647933
29.775,30,54.845302,170.972984
29.7875,30,54.433963,171.864854
29.8,30,53.991602,170.310849
29.8125,30,53.51847,166.333085
29.825,30,53.014839,159.988172
29.8375,30,52.480993,151.366406
29.85,30,51.917239,140.590487
29.8625,30,51.323897,127.813771
29.875,30,50.701305,113.218088
29.8875,30,50.049818,97.011155
29.9,30,49.369808,79.42362
29.9125,30,48.661661,60.705776
29.925,30,47.925782,41.124006
29.9375,30,47.16259,20.956984
29.95,30,46.37252,0.491715
29.9625,30,45.556022,-19.980551
