Time,Value_1,Value_2,Value_3
24.7504,0.508508,-2.10902,-0.724839
24.7629,0.5297,-2.27785,-0.921393
24.7754,0.56318,-2.42119,-1.09915
24.7879,0.607764,-2.53697,-1.25644
24.8004,0.661607,-2.62351,-1.3918
24.8129,0.722271,-2.67963,-1.50383
24.8254,0.786795,-2.70472,-1.59109
24.8379,0.851786,-2.69877,-1.65204
24.8504,0.913525,-2.66244,-1.68501
24.8629,0.968084,-2.59702,-1.68822
24.8754,1.01149,-2.50443,-1.65987
24.8879,1.03988,-2.38713,-1.59822
24.9004,1.04974,-2.248,-1.50185
24.9129,1.03811,-2.09024,-1.36979
24.9254,1.00278,-1.91714,-1.20181
24.9379,0.942552,-1.73199,-0.998609
24.9504,0.85736,-1.53784,-0.762001
24.9629,0.748377,-1.33742,-0.495004
24.9754,0.618038,-1.13303,-0.201881
24.9879,0.46997,-0.926524,0.111928
25.0004,0.308834,-0.719347,0.439964
25.0129,0.1401,-0.512623,0.774985
25.0254,-0.0302496,-0.307303,1.10927
25.0379,-0.196053,-0.104339,1.43495
25.0504,-0.351325,0.0951517,1.7444
25.0629,-0.490607,0.289739,2.03055
25.0754,-0.609281,0.477582,2.28723
25.0879,-0.703829,0.6564,2.50942
25.1004,-0.772007,0.823504,2.69341
25.1129,-0.812907,0.975903,2.83685
25.1254,-0.826927,1.11046,2.93871
25.1379,-0.815629,1.22406,2.99915
25.1504,-0.781525,1.31383,3.01928
25.1629,-0.727819,1.3773,3.00093
25.1754,-0.658121,1.41256,2.9464
25.1879,-0.576178,1.41837,2.85825
25.2004,-0.485638,1.39423,2.73907
25.2129,-0.38985,1.34038,2.59142
25.2254,-0.291718,1.25782,2.41776
25.2379,-0.193593,1.14823,2.22041
25.2504,-0.0972143,1.0139,2.0016
25.2629,-0.00368857,0.857647,1.76352
25.2754,0.086505,0.682744,1.50837
25.2879,0.173471,0.492789,1.2384
25.3004,0.257829,0.291641,0.955968
25.3129,0.340622,0.0833293,0.663548
25.3254,0.423204,-0.12801,0.36372
25.3379,0.507104,-0.338205,0.05916
25.3504,0.593886,-0.5431,-0.247386
25.3629,0.685002,-0.738616,-0.553129
25.3754,0.781646,-0.920807,-0.855252
25.3879,0.884608,-1.08593,-1.15091
25.4004,0.994156,-1.23053,-1.43722
25.4129,1.10992,-1.3515,-1.71118
25.4254,1.23079,-1.44622,-1.96968
25.4379,1.35489,-1.51266,-2.20934
25.4504,1.47954,-1.54945,-2.42653
25.4629,1.60127,-1.55606,-2.61731
25.4754,1.71593,-1.5328,-2.77745
25.4879,1.81885,-1.48094,-2.90251
25.5004,1.90504,-1.4027,-2.98801
25.5129,1.96958,-1.30115,-3.02971
25.5254,2.00788,-1.18014,-3.02388
25.5379,2.01613,-1.04405,-2.96768
25.5504,1.99162,-0.897557,-2.85949
25.5629,1.93304,-0.745337,-2.69919
25.5754,1.8406,-0.59174,-2.48827
25.5879,1.71602,-0.44053,-2.22991
25.6004,1.56247,-0.294655,-1.92879
25.6129,1.38427,-0.156119,-1.59095
25.6254,1.18658,-0.0259475,-1.22339
25.6379,0.975148,0.0957533,-0.833804
25.6504,0.75592,0.20965,-0.430273
25.6629,0.534858,0.316981,-0.0209613
25.6754,0.317713,0.419309,0.386082
25.6879,0.109881,0.518274,0.783109
25.7004,-0.0837112,0.61535,1.16282
25.7129,-0.258705,0.711639,1.5185
25.7254,-0.411409,0.80771,1.84413
25.7379,-0.53889,0.903503,2.13449
25.7504,-0.639059,0.998298,2.3853
25.7629,-0.710742,1.09075,2.59325
25.7754,-0.753717,1.17901,2.75608
25.7879,-0.768704,1.26083,2.87255
25.8004,-0.757307,1.33381,2.94238
25.8129,-0.721894,1.39553,2.96618
25.8254,-0.66545,1.44381,2.94528
25.8379,-0.591379,1.47684,2.88159
25.8504,-0.503316,1.4933,2.77746
25.8629,-0.404921,1.49252,2.6355
25.8754,-0.299721,1.47443,2.45854
25.8879,-0.190956,1.43962,2.24951
25.9004,-0.0814794,1.38929,2.01142
25.9129,0.0263157,1.32515,1.74739
25.9254,0.130525,1.24934,1.46062
25.9379,0.229735,1.16433,1.15445
25.9504,0.322992,1.07281,0.832406
25.9629,0.409747,0.977563,0.498176
25.9754,0.489787,0.881369,0.155664
25.9879,0.563147,0.786929,-0.191032
26.0004,0.630024,0.696777,-0.537637
26.0129,0.690685,0.61321,-0.879744
26.0254,0.745388,0.538239,-1.21286
26.0379,0.794317,0.473542,-1.53246
26.0504,0.837533,0.420426,-1.8341
26.0629,0.874952,0.379802,-2.11342
26.0754,0.906345,0.352166,-2.36629
26.0879,0.931363,0.337597,-2.58886
26.1004,0.949587,0.335758,-2.77766
26.1129,0.960593,0.345923,-2.92965
26.1254,0.964023,0.36702,-3.04232
26.1379,0.959661,0.397678,-3.11375
26.1504,0.947504,0.436307,-3.14263
26.1629,0.927813,0.481178,-3.12835
26.1754,0.901147,0.530506,-3.07098
26.1879,0.868371,0.582543,-2.97125
26.2004,0.830637,0.635646,-2.8306
26.2129,0.789342,0.688348,-2.65107
26.2255,0.746073,0.739395,-2.43526
26.238,0.702535,0.787769,-2.18633
26.2505,0.66047,0.832683,-1.90784
26.263,0.621583,0.873563,-1.60377
26.2755,0.587468,0.910007,-1.27837
26.288,0.559542,0.941744,-0.936157
26.3005,0.538992,0.968581,-0.581824
26.313,0.526727,0.990358,-0.220173
26.3255,0.523351,1.00692,0.143931
26.338,0.52913,1.01807,0.505619
26.3505,0.543986,1.02362,0.860068
26.363,0.567489,1.02332,1.20255
26.3755,0.598868,1.01697,1.52849
26.388,0.637027,1.00441,1.83349
26.4005,0.680581,0.985599,2.11339
26.413,0.727902,0.960662,2.36433
26.4255,0.777181,0.929946,2.58277
26.438,0.826501,0.89406,2.76559
26.4505,0.873919,0.853904,2.91008
26.463,0.917553,0.810669,3.01407
26.4755,0.955671,0.76582,3.07594
26.488,0.986757,0.721045,3.0947
26.5005,1.00958,0.678184,3.07
26.513,1.02322,0.639145,3.00218
26.5255,1.02708,0.605802,2.89227
26.538,1.02089,0.579893,2.74195
26.5505,1.00462,0.562922,2.55356
26.563,0.978476,0.556077,2.33
26.5755,0.942793,0.560158,2.07468
26.588,0.897984,0.575531,1.79143
26.6005,0.844481,0.602103,1.48441
26.613,0.782684,0.639312,1.15805
26.6255,0.712943,0.686144,0.816899
26.638,0.635554,0.741162,0.465616
26.6505,0.550788,0.802548,0.108848
26.663,0.458937,0.868169,-0.248806
26.6755,0.360373,0.935644,-0.602853
26.688,0.255622,1.00243,-0.94893
26.7005,0.145447,1.06592,-1.28283
26.713,0.0309124,1.12354,-1.60049
26.7255,-0.086547,1.17289,-1.898
26.738,-0.205088,1.21181,-2.17158
26.7505,-0.322444,1.23854,-2.41757
26.763,-0.43594,1.25181,-2.63243
26.7755,-0.542546,1.25091,-2.81274
26.788,-0.638975,1.23575,-2.95527
26.8005,-0.721803,1.20688,-3.05701
26.813,-0.787637,1.16547,-3.11532
26.8255,-0.833289,1.11322,-3.12803
26.838,-0.855958,1.05225,-3.09356
26.8505,-0.853402,0.984934,-3.01109
26.863,-0.824068,0.91371,-2.88066
26.8755,-0.767188,0.840882,-2.70324
26.888,-0.682811,0.768424,-2.48075
26.9005,-0.571793,0.697818,-2.21607
26.913,-0.435732,0.629926,-1.91297
26.9255,-0.276897,0.564919,-1.57599
26.938,-0.0981272,0.502272,-1.21037
26.9505,0.0972429,0.440811,-0.82195
26.963,0.305449,0.37883,-0.417043
26.9755,0.522339,0.314246,-0.00239219
26.988,0.743398,0.244807,0.414911
27.0005,0.963783,0.168321,0.827501
27.013,1.17838,0.0828977,1.22783
27.0255,1.38188,-0.0128101,1.60829
27.038,1.56898,-0.119394,1.96143
27.0505,1.73459,-0.236525,2.28016
27.063,1.87408,-0.362853,2.55809
27.0755,1.98368,-0.495999,2.7898
27.088,2.06071,-0.632641,2.97117
27.1005,2.10385,-0.768688,3.09958
27.113,2.11322,-0.899538,3.17403
27.1255,2.09044,-1.02038,3.1951
27.138,2.03839,-1.12652,3.16482
27.1505,1.961,-1.21366,3.08638
27.163,1.86283,-1.27818,2.96381
27.1755,1.74878,-1.31728,2.80164
27.188,1.62365,-1.32912,2.60461
27.2005,1.49191,-1.31283,2.37742
27.213,1.35745,-1.26847,2.12455
27.2255,1.22343,-1.19699,1.85023
27.238,1.09223,-1.10012,1.55837
27.2505,0.965439,-0.980224,1.25263
27.263,0.843897,-0.840206,0.936426
27.2755,0.727774,-0.683397,0.61302
27.288,0.616686,-0.513439,0.285551
27.3005,0.509822,-0.334203,-0.0429226
27.313,0.40609,-0.149702,-0.369406
27.3255,0.304267,0.0359772,-0.690965
27.338,0.203149,0.218745,-1.00472
27.3505,0.101701,0.394577,-1.30788
27.363,-0.000815183,0.559585,-1.59768
27.3755,-0.104719,0.710097,-1.87147
27.388,-0.209818,0.842741,-2.12658
27.4005,-0.315343,0.954538,-2.3604
27.413,-0.419911,1.043,-2.57025
27.4255,-0.521526,1.1062,-2.75341
27.438,-0.617625,1.1429,-2.90707
27.4505,-0.70516,1.15254,-3.02838
27.463,-0.780743,1.13534,-3.11447
27.4755,-0.840819,1.09224,-3.16258
27.488,-0.881902,1.02488,-3.17021
27.5005,-0.900824,0.935494,-3.13532
27.513,-0.895001,0.826757,-3.05657
27.5255,-0.862684,0.701617,-2.93351
27.538,-0.803163,0.563094,-2.76679
27.5505,-0.716903,0.414079,-2.55832
27.563,-0.605595,0.257163,-2.31127
27.5755,-0.472113,0.0945044,-2.03007
27.588,-0.320386,-0.0722417,-1.72029
27.6005,-0.155198,-0.241921,-1.38843
27.613,0.0180613,-0.413813,-1.04166
27.6255,0.193671,-0.587501,-0.687581
27.638,0.365866,-0.762708,-0.333882
27.6505,0.52912,-0.939104,0.0119251
27.663,0.678402,-1.11613,0.342791
27.6755,0.809412,-1.29285,0.652375
27.688,0.918771,-1.46784,0.935245
27.7005,1.00417,-1.63915,1.18703
27.713,1.06442,-1.80434,1.40447
27.7255,1.09951,-1.96054,1.58549
27.738,1.1105,-2.1046,1.72903
27.7505,1.09942,-2.23326,1.83499
27.763,1.0691,-2.34331,1.90403
27.7755,1.02297,-2.4318,1.93737
27.788,0.964851,-2.49615,1.93655
27.8005,0.898756,-2.53433,1.90332
27.813,0.828695,-2.54488,1.83947
27.8255,0.758522,-2.52701,1.74672
27.838,0.691789,-2.48057,1.62675
27.8505,0.631633,-2.40603,1.48113
27.8631,0.580678,-2.30443,1.31147
27.8756,0.54095,-2.17727,1.1194
27.8881,0.513809,-2.02649,0.906799
27.9006,0.499903,-1.85429,0.675785
27.9131,0.499135,-1.66313,0.428874
27.9256,0.510668,-1.45562,0.169017
27.9381,0.532961,-1.23446,-0.100376
27.9506,0.563845,-1.00245,-0.375461
27.9631,0.600642,-0.762458,-0.652032
27.9756,0.640325,-0.517456,-0.925652
27.9881,0.679708,-0.270523,-1.1918
28.0006,0.715656,-0.0248738,-1.44607
28.0131,0.745293,0.216125,-1.68433
28.0256,0.766201,0.448971,-1.90292
28.0381,0.776572,0.670059,-2.09874
28.0506,0.775321,0.875744,-2.26938
28.0631,0.762142,1.06243,-2.4131
28.0756,0.737491,1.22669,-2.52882
28.0881,0.702538,1.36536,-2.61605
28.1006,0.659061,1.47567,-2.67475
28.1131,0.609313,1.55535,-2.70523
28.1256,0.555871,1.60272,-2.70804
28.1381,0.501487,1.61672,-2.68387
28.1506,0.448925,1.59697,-2.63346
28.1631,0.400817,1.54376,-2.55766
28.1756,0.359523,1.458,-2.45738
28.1881,0.327,1.3412,-2.33367
28.2006,0.304689,1.19539,-2.1878
28.2131,0.293427,1.023,-2.02134
28.2256,0.293381,0.826853,-1.83627
28.2381,0.304026,0.609996,-1.63499
28.2506,0.324159,0.375688,-1.42036
28.2631,0.351969,0.127323,-1.1957
28.2756,0.385151,-0.131607,-0.964642
28.2881,0.421062,-0.397528,-0.731082
28.3006,0.456903,-0.6668,-0.498975
28.3131,0.489921,-0.935712,-0.272182
28.3256,0.517601,-1.20049,-0.0542958
28.3381,0.537829,-1.45732,0.151497
28.3506,0.549028,-1.70235,0.342524
28.3631,0.550235,-1.93178,0.516676
28.3756,0.541143,-2.14187,0.672411
28.3881,0.522083,-2.32907,0.808705
28.4006,0.493984,-2.49007,0.924963
28.4131,0.4583,-2.62193,1.02091
28.4256,0.416928,-2.72211,1.09647
28.4381,0.372117,-2.78857,1.15165
28.4506,0.326376,-2.81984,1.18643
28.4631,0.282387,-2.81507,1.20074
28.4756,0.242908,-2.77401,1.19436
28.4881,0.210676,-2.69702,1.16701
28.5006,0.188286,-2.58507,1.11835
28.5131,0.17806,-2.43967,1.04815
28.5256,0.18189,-2.26285,0.95637
28.5381,0.201075,-2.05701,0.843404
28.5506,0.23615,-1.82492,0.710216
28.5631,0.286746,-1.5696,0.558532
28.5756,0.351495,-1.29427,0.39095
28.5881,0.42801,-1.00229,0.210977
28.6006,0.512974,-0.697161,0.0229707
28.6131,0.602329,-0.382476,-0.168045
28.6256,0.691572,-0.0619743,-0.356658
28.6381,0.776119,0.260455,-0.537426
28.6506,0.8517,0.580757,-0.70526
28.6631,0.914715,0.894715,-0.855781
28.6756,0.962525,1.19798,-0.985589
28.6881,0.993611,1.48614,-1.09243
28.7006,1.00761,1.75481,-1.1752
28.7131,1.00522,1.99973,-1.23387
28.7256,0.988038,2.2169,-1.26928
28.7381,0.958317,2.4027,-1.28289
28.7506,0.918718,2.55398,-1.27657
28.7631,0.872092,2.66817,-1.25229
28.7756,0.821281,2.7433,-1.21204
28.7881,0.768977,2.77807,-1.15759
28.8006,0.717618,2.77186,-1.09054
28.8131,0.669321,2.72473,-1.01221
28.8256,0.625839,2.63739,-0.923704
28.8381,0.588531,2.51118,-0.82598
28.8506,0.558347,2.34802,-0.719906
28.8631,0.535808,2.15036,-0.606352
28.8756,0.521002,1.92116,-0.48628
28.8881,0.513579,1.66379,-0.360806
28.9006,0.512773,1.38199,-0.231248
28.9131,0.517432,1.07983,-0.0991431
28.9256,0.526088,0.761657,0.0337771
28.9381,0.53704,0.432022,0.165643
28.9506,0.548468,0.0956484,0.294537
28.9631,0.558559,-0.242626,0.418598
28.9756,0.565632,-0.577903,0.536133
28.9881,0.568248,-0.905281,0.645725
29.0006,0.565297,-1.21993,0.746298
29.0131,0.556052,-1.51714,0.837167
29.0256,0.540183,-1.79243,0.918033
29.0381,0.517738,-2.04159,0.988955
29.0506,0.489105,-2.26077,1.05028
29.0631,0.454948,-2.44657,1.10255
29.0756,0.41615,-2.59604,1.14644
29.0881,0.373754,-2.70681,1.18263
29.1006,0.328911,-2.77709,1.21177
29.1131,0.28285,-2.80568,1.23435
29.1256,0.236845,-2.79205,1.25072
29.1381,0.192204,-2.7363,1.26101
29.1506,0.150245,-2.63918,1.26516
29.1631,0.11228,-2.50206,1.26293
29.1756,0.0795715,-2.32692,1.25394
29.1881,0.0532898,-2.1163,1.23775
29.2006,0.0344408,-1.87329,1.21396
29.2131,0.0237834,-1.60142,1.1823
29.2256,0.0217481,-1.30464,1.14276
29.2381,0.0283588,-0.987263,1.09567
29.2506,0.043189,-0.653844,1.04179
29.2631,0.0653564,-0.309157,0.982345
29.2756,0.0935757,0.0419008,0.918935
29.2881,0.126259,0.394365,0.853492
29.3006,0.161664,0.743273,0.788125
29.3131,0.198054,1.08373,0.72496
29.3256,0.23386,1.41094,0.665987
29.3381,0.267806,1.72032,0.612926
29.3506,0.298995,2.00749,0.567149
29.3631,0.326937,2.26838,0.529631
29.3756,0.351536,2.49926,0.50097
29.3881,0.373036,2.6968,0.481419
29.4006,0.391943,2.85811,0.470952
29.4131,0.408945,2.98082,0.469322
29.4256,0.424822,3.06307,0.476129
29.4381,0.440366,3.10358,0.490854
29.4506,0.456315,3.10163,0.512895
29.4631,0.473291,3.05712,0.541574
29.4756,0.491749,2.97052,0.57613
29.4881,0.511942,2.84292,0.61571
29.5007,0.533883,2.67597,0.659345
29.5132,0.557337,2.47188,0.705935
29.5257,0.581808,2.2334,0.754239
29.5382,0.606562,1.9638,0.802887
29.5507,0.630664,1.66676,0.850409
29.5632,0.653038,1.34643,0.895286
29.5757,0.672555,1.00728,0.936029
29.5882,0.688123,0.654095,0.971273
29.6007,0.698797,0.291895,0.999871
29.6132,0.703866,-0.0741462,1.02098
29.6257,0.702922,-0.438779,1.03415
29.6382,0.695898,-0.796761,1.03931
29.6507,0.683062,-1.14294,1.03682
29.6632,0.664976,-1.47235,1.02738
29.6757,0.642428,-1.78027,1.01198
29.6882,0.616345,-2.06232,0.991822
29.7007,0.587704,-2.3145,0.968194
29.7132,0.557448,-2.53329,0.942415
29.7257,0.526419,-2.71562,0.915753
29.7382,0.495318,-2.85902,0.889372
29.7507,0.464677,-2.96153,0.864305
29.7632,0.434853,-3.02181,0.841439
29.7757,0.406042,-3.03911,0.821508
29.7882,0.378303,-3.01331,0.805101
29.8007,0.351586,-2.94488,0.792664
29.8132,0.325779,-2.83489,0.784501
29.8257,0.300743,-2.68499,0.780779
29.8382,0.276364,-2.49741,0.781521
29.8507,0.252591,-2.27487,0.786595
29.8632,0.229475,-2.0206,0.795709
29.8757,0.207199,-1.73828,0.808405
29.8882,0.186091,-1.43196,0.824066
29.9007,0.166617,-1.10603,0.841939
29.9132,0.149359,-0.765162,0.861167
29.9257,0.134964,-0.414245,0.880844
29.9382,0.12409,-0.0583017,0.900082
29.9507,0.117337,0.297566,0.918076
29.9632,0.115185,0.648251,0.93416
29.9757,0.117954,0.98872,0.947851
29.9882,0.125771,1.31407,0.958866
30.0007,0.138572,1.61963,0.96711
30.0132,0.156118,1.901,0.972643
30.0257,0.178026,2.15411,0.975637
30.0382,0.203802,2.37534,0.976308
30.0507,0.232877,2.56147,0.974868
30.0632,0.264631,2.70986,0.971466
30.0757,0.298409,2.81836,0.96615
30.0882,0.333532,2.88544,0.958827
30.1007,0.369289,2.91016,0.949254
30.1132,0.404941,2.89221,0.93702
30.1257,0.439711,2.8319,0.921557
30.1382,0.47279,2.73019,0.902156
30.1507,0.503348,2.58863,0.877997
30.1632,0.530562,2.40937,0.848195
30.1757,0.553649,2.19513,0.811861
30.1882,0.571927,1.94913,0.768175
30.2007,0.584877,1.67506,0.71646
30.2132,0.592205,1.37702,0.656269
30.2257,0.593911,1.05942,0.587451
30.2382,0.590323,0.726957,0.510207
30.2507,0.582124,0.384494,0.425107
30.2632,0.570325,0.0370115,0.333084
30.2757,0.55622,-0.310474,0.235381
30.2882,0.541299,-0.652974,0.133474
30.3007,0.527146,-0.985598,0.028972
30.3132,0.515322,-1.30361,-0.076486
30.3257,0.507258,-1.60247,-0.181328
30.3382,0.504162,-1.87793,-0.28412
30.3507,0.506953,-2.12603,-0.383613
30.3632,0.516207,-2.34321,-0.47875
30.3757,0.532146,-2.52631,-0.568645
30.3882,0.554625,-2.67265,-0.652541
30.4007,0.583142,-2.78007,-0.72974
30.4132,0.616849,-2.84696,-0.799535
30.4257,0.654572,-2.87232,-0.861139
30.4382,0.694825,-2.85578,-0.913621
30.4507,0.73584,-2.79759,-0.955869
30.4632,0.775606,-2.69867,-0.986572
30.4757,0.81193,-2.56059,-1.00425
30.4882,0.84253,-2.38554,-1.00731
30.5007,0.86516,-2.17628,-0.994179
30.5132,0.877773,-1.93612,-0.963446
30.5257,0.878706,-1.6688,-0.914062
30.5382,0.866879,-1.37844,-0.845536
30.5507,0.841966,-1.06944,-0.758125
30.5632,0.80452,-0.74634,-0.652965
30.5757,0.756008,-0.413773,-0.532115
30.5882,0.698753,-0.0763593,-0.398512
30.6007,0.635764,0.261348,-0.255805
30.6132,0.570482,0.594911,-0.108111
30.6257,0.506478,0.920029,0.0402759
30.6382,0.44714,1.23256,0.18519
30.6507,0.395403,1.52854,0.322852
30.6632,0.353546,1.80418,0.450057
30.6757,0.323068,2.05595,0.564273
30.6882,0.304668,2.28055,0.663651
30.7007,0.298273,2.47502,0.74696
30.7132,0.303135,2.63677,0.813474
30.7257,0.317952,2.76367,0.862826
30.7382,0.340988,2.85408,0.89487
30.7507,0.370202,2.90689,0.909549
30.7632,0.403355,2.92162,0.9068
30.7757,0.438115,2.89836,0.886495
30.7882,0.47214,2.83784,0.848415
30.8007,0.503174,2.74137,0.79227
30.8132,0.529128,2.61086,0.717761
30.8257,0.548177,2.4487,0.624658
30.8382,0.55886,2.25778,0.512914
30.8507,0.560174,2.04133,0.382789
30.8632,0.551666,1.80291,0.234957
30.8757,0.533501,1.54629,0.070612
30.8882,0.506495,1.27539,-0.108474
30.9007,0.472106,0.994189,-0.299937
30.9132,0.432368,0.70671,-0.500866
30.9257,0.389773,0.416961,-0.707897
30.9382,0.347104,0.128919,-0.917367
30.9507,0.307242,-0.15348,-1.12549
30.9632,0.272952,-0.42635,-1.32853
30.9757,0.246687,-0.68587,-1.52301
30.9882,0.230419,-0.928308,-1.70583
31.0007,0.225511,-1.15006,-1.87435
31.0132,0.232649,-1.34771,-2.02643
31.0257,0.251817,-1.5181,-2.16042
31.0382,0.282327,-1.6584,-2.2751
31.0507,0.32288,-1.76622,-2.36953
31.0632,0.371652,-1.83965,-2.44301
31.0757,0.426402,-1.8774,-2.49494
31.0882,0.484585,-1.8788,-2.52471
31.1007,0.543475,-1.84385,-2.53172
31.1132,0.60029,-1.77327,-2.51531
31.1257,0.65233,-1.66845,-2.47481
31.1383,0.697115,-1.53142,-2.40965
31.1508,0.732533,-1.3648,-2.31943
31.1633,0.756973,-1.17169,-2.20409
31.1758,0.769457,-0.955582,-2.06404
31.1883,0.769729,-0.720228,-1.90024
31.2008,0.75831,-0.469547,-1.71436
31.2133,0.736492,-0.207505,-1.50871
31.2258,0.706273,0.0619638,-1.28629
31.2383,0.670231,0.335021,-1.05066
31.2508,0.63135,0.607957,-0.805792
31.2633,0.592812,0.877205,-0.555881
31.2758,0.557774,1.13933,-0.305172
31.2883,0.529158,1.39105,-0.0577609
31.3008,0.509464,1.62915,0.182555
31.3133,0.500626,1.85058,0.412384
31.3258,0.503908,2.05241,0.628799
31.3383,0.519851,2.23188,0.82933
31.3508,0.54826,2.38647,1.01192
31.3633,0.588218,2.51395,1.17486
31.3758,0.638133,2.61247,1.31662
31.3883,0.695792,2.68067,1.43583
31.4008,0.758437,2.71769,1.53109
31.4133,0.822843,2.7233,1.60092
31.4258,0.885416,2.69789,1.6437
31.4383,0.942308,2.64253,1.65771
31.4508,0.989557,2.5589,1.64113
31.4633,1.02325,2.44926,1.59217
31.4758,1.03973,2.31635,1.50925
31.4883,1.0358,2.16326,1.39121
31.5008,1.00895,1.99327,1.23749
31.5133,0.957609,1.8097,1.04841
31.5258,0.881271,1.61572,0.825324
31.5383,0.780667,1.41421,0.570799
31.5508,0.6578,1.20768,0.288643
31.5633,0.51591,0.998176,-0.0161161
31.5758,0.359349,0.787353,-0.337352
31.5883,0.193374,0.576502,-0.668055
31.6008,0.0238662,0.366699,-1.00062
31.6133,-0.143001,0.158962,-1.32719
31.6258,-0.30112,-0.0455778,-1.64002
31.6383,-0.444808,-0.245523,-1.93181
31.6508,-0.56915,-0.439098,-2.19613
31.6633,-0.670276,-0.624097,-2.42758
31.6758,-0.74556,-0.797902,-2.62208
31.6883,-0.793721,-0.957565,-2.77691
31.7008,-0.814814,-1.09995,-2.8907
31.7133,-0.810108,-1.2219,-2.9633
31.7258,-0.781898,-1.32046,-2.99559
31.7383,-0.733239,-1.39302,-2.98923
31.7508,-0.667673,-1.43748,-2.94642
31.7633,-0.588949,-1.45243,-2.86963
31.7758,-0.500779,-1.43714,-2.76144
31.7883,-0.406623,-1.39166,-2.62438
31.8008,-0.309531,-1.31676,-2.4609
31.8133,-0.21203,-1.21395,-2.2733
31.8258,-0.116047,-1.08536,-2.06377
31.8383,-0.0228786,-0.933668,-1.83445
31.8508,0.066811,-0.762031,-1.58747
31.8633,0.152959,-0.573969,-1.32502
31.8758,0.236047,-0.373283,-1.04937
31.8883,0.317011,-0.163968,-0.762914
31.9008,0.397145,0.0498539,-0.468179
31.9133,0.477963,0.264007,-0.167785
31.9258,0.561072,0.474315,0.135561
31.9383,0.648017,0.676657,0.439102
31.9508,0.740139,0.867025,0.740054
31.9633,0.83843,1.04159,1.03561
31.9758,0.9434,1.19676,1.32295
31.9883,1.05496,1.32929,1.59916
32.0008,1.17233,1.43634,1.86119
32.0133,1.29397,1.51564,2.1059
32.0258,1.41754,1.56554,2.32981
32.0383,1.5399,1.58513,2.52915
32.0508,1.65718,1.57436,2.69984
32.0633,1.76489,1.53411,2.83758
32.0758,1.85816,1.46618,2.9379
32.0883,1.93198,1.37328,2.99645
32.1008,1.98155,1.25894,3.00925
32.1133,2.00268,1.12733,2.97305
32.1258,1.99212,0.983035,2.88566
32.1383,1.94791,0.83074,2.74627
32.1508,1.86956,0.674962,2.55566
32.1633,1.75816,0.519738,2.31629
32.1758,1.61627,0.36838,2.03222
32.1883,1.44778,0.223309,1.70897
32.2008,1.25756,0.0859788,1.35318
32.2133,1.05122,-0.0431027,0.972355
32.2258,0.834701,-0.164259,0.574496
32.2383,0.614088,-0.278463,0.167825
32.2508,0.395319,-0.387104,-0.239473
32.2633,0.184032,-0.491738,-0.639452
32.2758,-0.0145743,-0.593841,-1.02458
32.2883,-0.19586,-0.694582,-1.38786
32.3008,-0.355841,-0.794655,-1.723
32.3133,-0.491294,-0.894152,-2.0245
32.3258,-0.599843,-0.992517,-2.28775
32.3383,-0.680035,-1.08856,-2.50918
32.3508,-0.731384,-1.18054,-2.6862
32.3633,-0.754373,-1.2663,-2.8173
32.3758,-0.750398,-1.34347,-2.90198
32.3883,-0.721669,-1.40962,-2.9406
32.4008,-0.671056,-1.46247,-2.93432
32.4133,-0.601904,-1.50011,-2.8849
32.4258,-0.517834,-1.5211,-2.79456
32.4383,-0.422548,-1.52456,-2.66583
32.4508,-0.319643,-1.51029,-2.50144
32.4633,-0.212469,-1.47871,-2.30424
32.4758,-0.104,-1.43086,-2.07717
32.4883,0.00323331,-1.36833,-1.82325
32.5008,0.107196,-1.29317,-1.5456
32.5133,0.206352,-1.2078,-1.24745
32.5258,0.299644,-1.11486,-0.932193
32.5383,0.386448,-1.01714,-0.603429
32.5508,0.466503,-0.917452,-0.264951
32.5633,0.539834,-0.818563,0.0792416
32.5758,0.606658,-0.723084,0.424958
32.5883,0.667294,-0.633424,0.767853
32.6008,0.722076,-0.55172,1.10347
32.6133,0.771284,-0.4798,1.42732
32.6258,0.815077,-0.419138,1.73491
32.6383,0.85347,-0.370828,2.02187
32.6508,0.886313,-0.335564,2.28398
32.6633,0.913313,-0.313623,2.5173
32.6758,0.934068,-0.304872,2.7182
32.6883,0.948128,-0.30878,2.88349
32.7008,0.955065,-0.324446,3.01044
32.7133,0.954552,-0.350648,3.09689
32.7258,0.946434,-0.385908,3.14131
32.7383,0.930796,-0.428565,3.14278
32.7508,0.908005,-0.47686,3.10111
32.7633,0.878734,-0.529021,3.01678
32.7758,0.843956,-0.583346,2.89093
32.7883,0.804921,-0.638272,2.72538
32.8008,0.763102,-0.692425,2.52252
32.8134,0.720133,-0.744653,2.28532
32.8259,0.677733,-0.794035,2.0172
32.8384,0.63763,-0.839868,1.72199
32.8509,0.601482,-0.881635,1.40389
32.8634,0.570809,-0.918971,1.06732
32.8759,0.546931,-0.951604,0.71694
32.8884,0.530919,-0.979319,0.357526
32.9009,0.52355,-1.00191,-0.00606382
32.9134,0.525277,-1.01916,-0.368955
32.9259,0.536212,-1.03082,-0.726307
32.9384,0.556111,-1.03661,-1.07336
32.9509,0.584376,-1.03627,-1.4055
32.9634,0.62007,-1.02956,-1.71826
32.9759,0.661937,-1.01634,-2.00743
32.9884,0.708446,-0.996615,-2.26905
33.0009,0.757846,-0.970589,-2.49947
33.0134,0.808231,-0.938724,-2.69542
33.0259,0.857621,-0.90177,-2.85404
