Time,Value_1,Value_2,Value_3
26.0254,6.00303,6.09929,0.648418
26.0379,6.01266,6.1056,0.631244
26.0504,6.02287,6.11117,0.610182
26.0629,6.03358,6.11616,0.585484
26.0754,6.04471,6.12072,0.557457
26.0879,6.05621,6.12502,0.526453
26.1004,6.06797,6.12922,0.492876
26.1129,6.07992,6.13346,0.457165
26.1254,6.09195,6.13791,0.419798
26.1379,6.10398,6.14268,0.381279
26.1504,6.11591,6.14788,0.342132
26.1629,6.12764,6.15361,0.302893
26.1754,6.13908,6.15993,0.264103
26.1879,6.15014,6.16689,0.226296
26.2004,6.16077,6.1745,0.189992
26.2129,6.1709,6.18278,0.155693
26.2255,6.18049,6.1917,0.123867
26.238,6.18955,6.20125,0.094949
26.2505,6.19806,6.21138,0.0693317
26.263,6.20607,6.22205,0.0473596
26.2755,6.21362,6.2332,0.0293264
26.288,6.22078,6.24478,0.0154705
26.3005,6.22764,6.25673,0.00597301
26.313,6.23429,6.26897,0.00095544
26.3255,6.24085,6.28146,0.000478917
26.338,6.24741,0.0109398,0.00454365
26.3505,6.25411,0.0237063,0.0130892
26.363,6.26105,0.0365059,0.0259955
26.3755,6.26833,0.0492641,0.0430841
26.388,6.27605,0.0619042,0.0641204
26.4005,0.00109499,0.0743482,0.0888166
26.413,0.009895,0.0865186,0.116834
26.4255,0.0193007,0.0983406,0.147789
26.438,0.0293247,0.109746,0.181255
26.4505,0.0399553,0.120674,0.216769
26.463,0.0511569,0.13108,0.253838
26.4755,0.0628711,0.140934,0.291945
26.488,0.0750193,0.150226,0.330557
26.5005,0.0875056,0.158968,0.369132
26.513,0.10022,0.167197,0.407127
26.5255,0.113045,0.174971,0.444011
26.538,0.125856,0.182373,0.479266
26.5505,0.138525,0.189505,0.512401
26.563,0.15093,0.196488,0.542958
26.5755,0.162948,0.203453,0.570519
26.588,0.174462,0.210539,0.594709
26.6005,0.185361,0.217888,0.615205
26.613,0.195539,0.225636,0.631738
26.6255,0.204895,0.233911,0.644095
26.638,0.213331,0.242824,0.652119
26.6505,0.220753,0.252466,0.655712
26.663,0.227071,0.262905,0.654836
26.6755,0.232199,0.274178,0.649507
26.688,0.236055,0.286293,0.639798
26.7005,0.238566,0.299225,0.625835
26.713,0.239673,0.312917,0.607795
26.7255,0.239327,0.327279,0.585907
26.738,0.237504,0.342196,0.560445
26.7505,0.234205,0.357524,0.531732
26.763,0.229459,0.373103,0.500135
26.7755,0.223335,0.38876,0.466065
26.788,0.215938,0.404316,0.429974
26.8005,0.207417,0.419596,0.392353
26.813,0.197964,0.434436,0.35373
26.8255,0.18781,0.448688,0.31466
26.838,0.177227,0.46223,0.275726
26.8505,0.166517,0.474968,0.237522
26.863,0.156004,0.486837,0.200649
26.8755,0.14603,0.497804,0.165701
26.888,0.136939,0.507861,0.133256
26.9005,0.129071,0.517022,0.103858
26.913,0.122749,0.525318,0.0780139
26.9255,0.118272,0.532783,0.0561753
26.938,0.115909,0.539451,0.0387336
26.9505,0.115888,0.545344,0.026011
26.963,0.118394,0.550469,0.0182536
26.9755,0.123561,0.554804,0.0156256
26.988,0.13147,0.558305,0.0182049
27.0005,0.142143,0.560895,0.0259787
27.013,0.15554,0.562475,0.0388413
27.0255,0.171556,0.562925,0.0565916
27.038,0.190019,0.56211,0.0789346
27.0505,0.210691,0.559896,0.105484
27.063,0.233275,0.556158,0.135768
27.0755,0.257419,0.550796,0.169243
27.088,0.282731,0.543743,0.205303
27.1005,0.308795,0.534982,0.243302
27.113,0.335186,0.524548,0.282568
27.1255,0.361491,0.512535,0.32243
27.138,0.387325,0.4991,0.362231
27.1505,0.412345,0.484452,0.40135
27.163,0.436264,0.468853,0.439207
27.1755,0.45885,0.452603,0.47528
27.188,0.479937,0.436034,0.509103
27.2005,0.499414,0.419493,0.540269
27.213,0.517224,0.403331,0.568431
27.2255,0.533352,0.387894,0.593294
27.238,0.547821,0.373512,0.614614
27.2505,0.560676,0.360487,0.632195
27.263,0.571979,0.34909,0.645886
27.2755,0.581796,0.339552,0.655576
27.288,0.590194,0.33206,0.661195
27.3005,0.597231,0.326755,0.662711
27.313,0.602953,0.323727,0.66013
27.3255,0.607391,0.323017,0.653496
27.338,0.610563,0.324614,0.642888
27.3505,0.612469,0.328457,0.628422
27.363,0.613101,0.334433,0.610247
27.3755,0.612443,0.342386,0.588547
27.388,0.610478,0.352111,0.563538
27.4005,0.607195,0.363367,0.535471
27.413,0.602598,0.375877,0.504628
27.4255,0.59671,0.389337,0.471326
27.438,0.589583,0.403422,0.435916
27.4505,0.581305,0.417797,0.398784
27.463,0.572003,0.432123,0.360353
27.4755,0.561851,0.446072,0.32108
27.488,0.551062,0.459328,0.281457
27.5005,0.539896,0.471602,0.242002
27.513,0.528645,0.482635,0.203257
27.5255,0.517631,0.492203,0.165773
27.538,0.507191,0.50012,0.130101
27.5505,0.497664,0.506237,0.0967772
27.563,0.489373,0.510439,0.0663042
27.5755,0.482616,0.512642,0.039138
27.588,0.477646,0.512784,0.0156716
27.6005,0.474663,0.510824,6.27941
27.613,0.4738,0.506727,6.26421
27.6255,0.475124,0.500471,6.2534
27.638,0.478628,0.492033,6.24702
27.6505,0.484233,0.481398,6.24502
27.663,0.491797,0.468553,6.24725
27.6755,0.501117,0.453496,6.2535
27.688,0.511942,0.436239,6.26345
27.7005,0.523986,0.416815,6.27675
27.713,0.536942,0.395286,0.00979823
27.7255,0.550492,0.371744,0.0285242
27.738,0.564329,0.346323,0.0492791
27.7505,0.578162,0.319193,0.0715932
27.763,0.591734,0.290569,0.095
27.7755,0.604824,0.2607,0.119045
27.788,0.617258,0.229874,0.143292
27.8005,0.628912,0.198406,0.167324
27.813,0.639711,0.166631,0.190747
27.8255,0.649629,0.134902,0.21319
27.838,0.658688,0.103575,0.234302
27.8505,0.666951,0.073005,0.253752
27.8631,0.674517,0.0435372,0.27123
27.8756,0.681515,0.0155009,0.286445
27.8881,0.688094,6.27239,0.299129
27.9006,0.694416,6.24811,0.309039
27.9131,0.700646,6.22611,0.315958
27.9256,0.706945,6.2066,0.319706
27.9381,0.713458,6.18978,0.320143
27.9506,0.720305,6.17579,0.317173
27.9631,0.727579,6.16475,0.310751
27.9756,0.735333,6.15675,0.300885
27.9881,0.743585,6.15182,0.28764
28.0006,0.752312,6.14998,0.271139
28.0131,0.761451,6.15118,0.251555
28.0256,0.770908,6.15535,0.229113
28.0381,0.780562,6.16236,0.204077
28.0506,0.790273,6.17204,0.176749
28.0631,0.799895,6.18417,0.147455
28.0756,0.809279,6.1985,0.116539
28.0881,0.818289,6.21473,0.0843535
28.1006,0.826807,6.23252,0.0512563
28.1131,0.834739,6.2515,0.0176022
28.1256,0.842024,6.27127,6.26693
28.1381,0.848632,0.00823897,6.2332
28.1506,0.854569,0.0283597,6.19994
28.1631,0.859874,0.0480238,6.16747
28.1756,0.864618,0.0668181,6.1361
28.1881,0.868899,0.0843445,6.10613
28.2006,0.872836,0.100227,6.07785
28.2131,0.876562,0.114118,6.05152
28.2256,0.880218,0.125703,6.02739
28.2381,0.883941,0.134703,6.00568
28.2506,0.887858,0.14088,5.98657
28.2631,0.892077,0.144037,5.97022
28.2756,0.89668,0.144019,5.95671
28.2881,0.901717,0.140718,5.94611
28.3006,0.907206,0.134067,5.93843
28.3131,0.913128,0.124049,5.93361
28.3256,0.919432,0.110692,5.93158
28.3381,0.926037,0.0940701,5.93221
28.3506,0.93284,0.0743079,5.93531
28.3631,0.939721,0.0515763,5.9407
28.3756,0.946553,0.026094,5.94815
28.3881,0.953208,6.28131,5.95743
28.4006,0.959567,6.25116,5.96828
28.4131,0.965526,6.21918,5.98047
28.4256,0.971001,6.18575,5.99372
28.4381,0.975935,6.15127,6.00779
28.4506,0.9803,6.11618,6.02243
28.4631,0.984101,6.08092,6.03737
28.4756,0.987378,6.04595,6.05236
28.4881,0.990204,6.01172,6.06714
28.5006,0.992686,5.97867,6.08145
28.5131,0.994962,5.94724,6.09501
28.5256,0.997196,5.91781,6.10756
28.5381,0.999573,5.89078,6.11883
28.5506,1.00229,5.8665,6.12856
28.5631,1.00554,5.84526,6.13651
28.5756,1.00952,5.82734,6.14246
28.5881,1.01438,5.81297,6.14623
28.6006,1.02025,5.80234,6.1477
28.6131,1.02722,5.79558,6.14679
28.6256,1.03531,5.7928,6.14351
28.6381,1.04449,5.79404,6.13791
28.6506,1.05468,5.7993,6.13013
28.6631,1.06573,5.80853,6.12035
28.6756,1.07748,5.82163,6.10882
28.6881,1.08972,5.83842,6.0958
28.7006,1.10225,5.8587,6.08161
28.7131,1.11485,5.88219,6.06653
28.7256,1.12732,5.90858,6.05086
28.7381,1.13949,5.93748,6.03488
28.7506,1.15123,5.9685,6.01887
28.7631,1.16243,6.00118,6.00305
28.7756,1.17302,6.03504,5.98763
28.7881,1.18296,6.06959,5.9728
28.8006,1.19225,6.10432,5.95874
28.8131,1.20091,6.13872,5.94559
28.8256,1.209,6.17227,5.93348
28.8381,1.21658,6.20449,5.92253
28.8506,1.22374,6.2349,5.91286
28.8631,1.23057,6.26305,5.90457
28.8756,1.23717,0.00534075,5.89773
28.8881,1.24363,0.0277741,5.89243
28.9006,1.25004,0.0468336,5.88873
28.9131,1.25647,0.0622389,5.88666
28.9256,1.26299,0.0737626,5.88625
28.9381,1.26963,0.0812326,5.8875
28.9506,1.27642,0.084535,5.89038
28.9631,1.28334,0.0836158,5.89484
28.9756,1.29037,0.0784819,5.90082
28.9881,1.29746,0.0692012,5.90821
29.0006,1.30455,0.0559029,5.91692
29.0131,1.31157,0.0387757,5.92683
29.0256,1.31843,0.0180658,5.93781
29.0381,1.32505,6.27726,5.94974
29.0506,1.33135,6.25034,5.9625
29.0631,1.33725,6.22088,5.97596
29.0756,1.3427,6.18932,5.99002
29.0881,1.34764,6.15614,6.00459
29.1006,1.35203,6.12182,6.01956
29.1131,1.35586,6.08689,6.03486
29.1256,1.3591,6.05186,6.05039
29.1381,1.36178,6.01726,6.0661
29.1506,1.36392,5.98362,6.08189
29.1631,1.36556,5.95145,6.0977
29.1756,1.36675,5.92123,6.11344
29.1881,1.36757,5.89342,6.12902
29.2006,1.36811,5.86846,6.14435
29.2131,1.36847,5.84671,6.15934
29.2256,1.36874,5.82852,6.17388
29.2381,1.36905,5.81418,6.18787
29.2506,1.36949,5.80391,6.20124
29.2631,1.37016,5.79788,6.21389
29.2756,1.37115,5.79621,6.22578
29.2881,1.37252,5.79893,6.23686
29.3006,1.37431,5.80605,6.24712
29.3131,1.37656,5.81748,6.25657
29.3256,1.37926,5.83309,6.26526
29.3381,1.3824,5.85268,6.27325
29.3506,1.38595,5.876,6.28061
29.3631,1.38986,5.90276,0.00427407
29.3756,1.39411,5.93259,0.0107059
29.3881,1.39864,5.9651,0.0168363
29.4006,1.40342,5.99986,0.0227793
29.4131,1.40843,6.03639,0.028647
29.4256,1.41364,6.07421,0.0345475
29.4381,1.41905,6.1128,0.0405832
29.4506,1.42465,6.15162,0.0468493
29.4631,1.43046,6.19016,0.0534332
29.4756,1.43649,6.22788,0.0604132
29.4881,1.44276,6.26425,0.0678574
29.5007,1.44929,0.0155989,0.0758229
29.5132,1.45611,0.0478103,0.0843534
29.5257,1.46323,0.0772525,0.0934784
29.5382,1.47066,0.103516,0.103211
29.5507,1.47839,0.126233,0.113546
29.5632,1.48642,0.145088,0.12446
29.5757,1.49471,0.159815,0.135911
29.5882,1.50322,0.170211,0.147838
29.6007,1.51189,0.17613,0.160165
29.6132,1.52066,0.177492,0.172803
29.6257,1.52946,0.174282,0.185656
29.6382,1.53821,0.166551,0.198624
29.6507,1.54684,0.154413,0.211607
29.6632,1.55527,0.138047,0.224515
29.6757,1.56344,0.117693,0.237267
29.6882,1.57131,0.0936482,0.249795
29.7007,1.57884,0.06626,0.262048
29.7132,1.586,0.0359248,0.273991
29.7257,1.59277,0.00307974,0.285605
29.7382,1.59916,6.25138,0.296886
29.7507,1.60516,6.21496,0.307844
29.7632,1.61078,6.17752,0.318503
29.7757,1.61603,6.13959,0.328893
29.7882,1.62093,6.10172,0.339055
29.8007,1.62549,6.06444,0.349037
29.8132,1.62973,6.02827,0.35889
29.8257,1.63364,5.99373,0.368668
29.8382,1.63725,5.96131,0.378428
29.8507,1.64055,5.93144,0.388224
29.8632,1.64357,5.90457,0.398109
29.8757,1.64629,5.88105,0.408132
29.8882,1.64875,5.86121,0.418332
29.9007,1.65095,5.84533,0.428743
29.9132,1.65293,5.83362,0.439386
29.9257,1.6547,5.82624,0.450274
29.9382,1.65631,5.82329,0.461405
29.9507,1.65782,5.82478,0.47277
29.9632,1.65927,5.8307,0.484349
29.9757,1.66072,5.84095,0.496114
29.9882,1.66224,5.85536,0.508034
30.0007,1.66388,5.87372,0.520075
30.0132,1.66572,5.89575,0.532201
30.0257,1.6678,5.92112,0.54438
30.0382,1.67019,5.94947,0.556582
30.0507,1.67291,5.98036,0.568779
30.0632,1.67602,6.01335,0.580946
30.0757,1.67954,6.04794,0.593058
30.0882,1.68349,6.08363,0.605091
30.1007,1.68788,6.1199,0.617019
30.1132,1.69272,6.15621,0.628811
30.1257,1.698,6.19203,0.640431
30.1382,1.7037,6.22684,0.651834
30.1507,1.70981,6.26012,0.662965
30.1632,1.71627,0.00820893,0.67376
30.1757,1.72305,0.0370219,0.684143
30.1882,1.73009,0.0629548,0.694026
30.2007,1.73733,0.0856331,0.703314
30.2132,1.74469,0.104731,0.711902
30.2257,1.75211,0.119977,0.719684
30.2382,1.75952,0.131155,0.726553
30.2507,1.76685,0.138109,0.732407
30.2632,1.77406,0.140746,0.737152
30.2757,1.7811,0.139035,0.74071
30.2882,1.78796,0.133005,0.743019
30.3007,1.79464,0.122751,0.744036
30.3132,1.80115,0.108426,0.743739
30.3257,1.80753,0.0902411,0.742127
30.3382,1.81385,0.0684621,0.739215
30.3507,1.82016,0.043407,0.735038
30.3632,1.82655,0.0154403,0.729643
30.3757,1.8331,6.26815,0.723091
30.3882,1.83988,6.23562,0.715452
30.4007,1.84699,6.2015,0.706805
30.4132,1.85448,6.16629,0.697239
30.4257,1.86242,6.1305,0.686851
30.4382,1.87086,6.09466,0.675748
30.4507,1.8798,6.05928,0.664053
30.4632,1.88925,6.02489,0.6519
30.4757,1.89917,5.99197,0.639443
30.4882,1.90952,5.96102,0.626854
30.5007,1.9202,5.93248,0.614327
30.5132,1.93111,5.90675,0.602073
30.5257,1.9421,5.88419,0.590319
30.5382,1.95302,5.86512,0.579302
30.5507,1.96372,5.84981,0.56926
30.5632,1.97402,5.83844,0.560423
30.5757,1.98378,5.83119,0.553001
30.5882,1.99288,5.82812,0.547173
30.6007,2.00123,5.82928,0.543076
30.6132,2.00877,5.83464,0.540799
30.6257,2.0155,5.84412,0.540376
30.6382,2.02145,5.85759,0.541791
30.6507,2.02671,5.87486,0.544976
30.6632,2.03138,5.89571,0.549819
30.6757,2.03559,5.91987,0.556173
30.6882,2.0395,5.947,0.563864
30.7007,2.04326,5.97675,0.572697
30.7132,2.04701,6.00874,0.582468
30.7257,2.05088,6.04253,0.592963
30.7382,2.05499,6.07768,0.603966
30.7507,2.05943,6.11372,0.615262
30.7632,2.06426,6.15019,0.626632
30.7757,2.06952,6.18661,0.637859
30.7882,2.07521,6.2225,0.648721
30.8007,2.08131,6.2574,0.658994
30.8132,2.08777,0.007703,0.668451
30.8257,2.09451,0.0393568,0.676861
30.8382,2.10144,0.0688007,0.68399
30.8507,2.10844,0.0956949,0.689607
30.8632,2.1154,0.119742,0.693486
30.8757,2.12219,0.140692,0.695412
30.8882,2.1287,0.15834,0.695189
30.9007,2.13483,0.172534,0.692648
30.9132,2.14048,0.183169,0.687651
30.9257,2.14562,0.190192,0.680101
30.9382,2.15023,0.1936,0.669944
30.9507,2.15431,0.193438,0.657173
30.9632,2.15793,0.189803,0.641828
30.9757,2.16117,0.182835,0.623995
30.9882,2.16414,0.172727,0.603801
31.0007,2.16698,0.159714,0.581409
31.0132,2.16983,0.144076,0.557011
31.0257,2.17284,0.126135,0.530824
31.0382,2.17617,0.106249,0.503081
31.0507,2.17994,0.0848101,0.474031
31.0632,2.18428,0.0622368,0.44393
31.0757,2.18926,0.0389675,0.413045
31.0882,2.19495,0.0154533,0.381649
31.1007,2.20138,6.27533,0.350022
31.1132,2.20853,6.25269,0.318454
31.1257,2.21636,6.23115,0.28724
31.1383,2.22481,6.21111,0.256686
31.1508,2.23375,6.19298,0.227103
31.1633,2.24308,6.1771,0.198805
31.1758,2.25263,6.16379,0.172104
31.1883,2.26226,6.15329,0.147303
31.2008,2.27182,6.14584,0.12469
31.2133,2.28117,6.1416,0.104527
31.2258,2.2902,6.14069,0.0870423
31.2383,2.29881,6.14317,0.0724245
31.2508,2.30694,6.14906,0.0608142
31.2633,2.31459,6.15835,0.0523007
31.2758,2.32178,6.17096,0.0469205
31.2883,2.32856,6.18679,0.0446576
31.3008,2.33504,6.20568,0.0454468
31.3133,2.34135,6.22745,0.0491777
31.3258,2.34761,6.25186,0.0557005
31.3383,2.354,6.27867,0.0648315
31.3508,2.36066,0.0243728,0.0763589
31.3633,2.36775,0.0550297,0.0900476
31.3758,2.37541,0.0871008,0.105642
31.3883,2.38374,0.120215,0.122869
31.4008,2.39282,0.153988,0.141438
31.4133,2.40271,0.188026,0.161041
31.4258,2.41339,0.221941,0.181349
31.4383,2.42482,0.255349,0.202013
31.4508,2.4369,0.287886,0.222664
31.4633,2.4495,0.319213,0.242907
31.4758,2.46241,0.349021,0.262326
31.4883,2.47541,0.377037,0.280491
31.5008,2.48821,0.403032,0.296958
31.5133,2.50053,0.426813,0.311281
31.5258,2.51205,0.448231,0.323026
31.5383,2.52246,0.467174,0.331783
31.5508,2.53147,0.483565,0.337181
31.5633,2.53882,0.497354,0.338905
31.5758,2.54431,0.508514,0.336709
31.5883,2.54777,0.517038,0.330431
31.6008,2.54913,0.522931,0.32
31.6133,2.54838,0.526214,0.305441
31.6258,2.54559,0.526918,0.286878
31.6383,2.54091,0.525093,0.264528
31.6508,2.53455,0.520807,0.238697
31.6633,2.52678,0.514152,0.209762
31.6758,2.5179,0.505251,0.178162
31.6883,2.50825,0.494263,0.144376
31.7008,2.49817,0.481384,0.10891
31.7133,2.48799,0.466849,0.0722798
31.7258,2.47802,0.450934,0.0349955
31.7383,2.46853,0.433946,6.28074
31.7508,2.45976,0.416226,6.2436
31.7633,2.45189,0.398132,6.20722
31.7758,2.44507,0.380041,6.17199
31.7883,2.4394,0.36233,6.1383
31.8008,2.43492,0.345372,6.10649
31.8133,2.43166,0.329527,6.07688
31.8258,2.42961,0.315131,6.04975
31.8383,2.42875,0.302489,6.02537
31.8508,2.42902,0.291872,6.00396
31.8633,2.4304,0.283507,5.98575
31.8758,2.43284,0.277575,5.97089
31.8883,2.43629,0.274211,5.95956
31.9008,2.44076,0.273495,5.95186
31.9133,2.44622,0.275459,5.94788
31.9258,2.45272,0.280079,5.94767
31.9383,2.46027,0.287283,5.95127
31.9508,2.46894,0.296946,5.95864
31.9633,2.4788,0.308893,5.96974
31.9758,2.48993,0.322905,5.9845
31.9883,2.50241,0.338718,6.00277
32.0008,2.51632,0.356031,6.02442
32.0133,2.53174,0.37451,6.04923
32.0258,2.54868,0.393799,6.07698
32.0383,2.56717,0.413522,6.10737
32.0508,2.58716,0.4333,6.14008
32.0633,2.60856,0.452758,6.17473
32.0758,2.63122,0.471538,6.21087
32.0883,2.65493,0.489309,6.248
32.1008,2.67942,0.50578,0.00240391
32.1133,2.70435,0.52071,0.0398458
32.1258,2.72935,0.533911,0.076517
32.1383,2.75401,0.545253,0.111771
32.1508,2.77791,0.554665,0.144961
32.1633,2.80062,0.56213,0.17546
32.1758,2.82174,0.567675,0.202682
32.1883,2.84091,0.571366,0.226102
32.2008,2.85784,0.57329,0.245271
32.2133,2.87228,0.57355,0.259828
32.2258,2.88408,0.572246,0.26951
32.2383,2.89314,0.569473,0.274155
32.2508,2.89944,0.565308,0.273704
32.2633,2.90305,0.559812,0.2682
32.2758,2.90409,0.553025,0.257781
32.2883,2.90276,0.544972,0.242678
32.3008,2.89929,0.535664,0.223203
32.3133,2.89397,0.525108,0.199744
32.3258,2.88712,0.513315,0.172751
32.3383,2.87909,0.500305,0.142725
32.3508,2.87024,0.486118,0.110207
32.3633,2.86092,0.470818,0.075762
32.3758,2.85149,0.454496,0.0399683
32.3883,2.84227,0.437277,0.00340478
32.4008,2.83354,0.419311,6.24983
32.4133,2.82557,0.400779,6.21341
32.4258,2.81855,0.381878,6.17787
32.4383,2.81267,0.362824,6.14371
32.4508,2.80802,0.343838,6.11138
32.4633,2.80469,0.325139,6.08131
32.4758,2.80272,0.306938,6.05389
32.4883,2.80209,0.289429,6.02949
32.5008,2.80278,0.272782,6.00841
32.5133,2.80475,0.257142,5.99093
32.5258,2.80792,0.242619,5.97729
32.5383,2.81221,0.22929,5.96768
32.5508,2.81755,0.217198,5.96225
32.5633,2.82385,0.20635,5.96108
32.5758,2.83102,0.196719,5.96424
32.5883,2.83899,0.188248,5.97169
32.6008,2.84768,0.18085,5.9834
32.6133,2.85701,0.174414,5.99923
32.6258,2.86694,0.168808,6.01901
32.6383,2.87737,0.163884,6.04252
32.6508,2.88825,0.159483,6.06946
32.6633,2.8995,0.155439,6.0995
32.6758,2.91106,0.151587,6.13225
32.6883,2.92283,0.147765,6.1673
32.7008,2.93473,0.143819,6.20418
32.7133,2.94667,0.13961,6.2424
32.7258,2.95856,0.135015,6.28143
32.7383,2.9703,0.129931,0.0375635
32.7508,2.9818,0.124277,0.0766327
32.7633,2.99297,0.117994,0.114914
32.7758,3.00375,0.111043,0.151879
32.7883,3.01406,0.103407,0.187022
32.8008,3.02386,0.0950892,0.219859
32.8134,3.03313,0.086105,0.249942
32.8259,3.04186,0.0764848,0.276863
32.8384,3.05008,0.066269,0.30026
32.8509,3.05782,0.0555052,0.319819
32.8634,3.06514,0.0442466,0.335281
32.8759,3.07212,0.0325506,0.346445
32.8884,3.07885,0.0204771,0.353168
32.9009,3.08543,0.00808898,0.355367
32.9134,3.09197,6.27864,0.35302
32.9259,3.0986,6.26582,0.346167
32.9384,3.10542,6.25289,0.334906
32.9509,3.11254,6.23993,0.319396
32.9634,3.12006,6.22701,0.29985
32.9759,3.12806,6.21422,0.276538
32.9884,3.13663,6.20163,0.24978
33.0009,3.14579,6.18933,0.219943
33.0134,3.15558,6.17739,0.187437
33.0259,3.16599,6.16588,0.152713
33.0384,3.177,6.15486,0.116252
33.0509,3.18857,6.14437,0.0785625
33.0634,3.20062,6.13444,0.040172
33.0759,3.21306,6.12506,0.00162007
33.0884,3.22578,6.11622,6.24663
33.1009,3.23867,6.10787,6.20938
33.1134,3.2516,6.09995,6.17358
33.1259,3.26444,6.09236,6.13971
33.1384,3.27706,6.08499,6.10827
33.1509,3.28934,6.07772,6.07968
33.1634,3.30114,6.07042,6.05434
33.1759,3.31235,6.06294,6.03259
33.1884,3.32287,6.05516,6.01472
33.2009,3.33257,6.04694,6.00096
33.2134,3.34137,6.03816,5.99151
33.2259,3.34916,6.02872,5.98647
33.2384,3.35584,6.01856,5.9859
33.2509,3.36134,6.00762,5.98982
33.2634,3.36556,5.99588,5.99817
33.2759,3.36844,5.98336,6.01083
33.2884,3.3699,5.9701,6.02766
33.3009,3.36991,5.95618,6.04844
33.3134,3.36842,5.9417,6.07291
33.3259,3.36544,5.9268,6.10077
33.3384,3.36099,5.91163,6.13165
33.3509,3.35513,5.89635,6.16516
33.3634,3.34795,5.88114,6.20085
33.3759,3.3396,5.86617,6.23825
33.3884,3.33026,5.8516,6.27684
33.4009,3.32015,5.83758,0.0328671
33.4134,3.30953,5.82423,0.0721399
33.4259,3.2987,5.81166,0.110874
33.4384,3.28797,5.79992,0.148467
33.4509,3.27768,5.78906,0.18432
33.4634,3.26818,5.77908,0.217849
33.4759,3.25979,5.76997,0.248498
33.4884,3.25286,5.7617,0.275746
33.5009,3.24769,5.75422,0.299125
33.5134,3.24454,5.7475,0.318224
33.5259,3.24366,5.74151,0.332698
33.5384,3.24525,5.73622,0.342276
33.5509,3.24945,5.73166,0.346765
33.5634,3.25637,5.72786,0.346058
33.5759,3.26605,5.72487,0.340134
33.5884,3.27847,5.7228,0.329064
33.6009,3.29355,5.72176,0.313012
33.6134,3.31116,5.72187,0.292238
33.6259,3.33108,5.72329,0.26709
33.6384,3.35303,5.72615,0.238009
33.6509,3.3767,5.73056,0.205509
33.6634,3.40171,5.73661,0.170174
33.6759,3.42764,5.74434,0.132636
33.6884,3.45408,5.75374,0.0935617
33.7009,3.48061,5.76476,0.0536259
33.7134,3.50683,5.77726,0.0134968
33.7259,3.53237,5.79106,6.257
33.7384,3.55692,5.80592,6.21837
33.7509,3.58022,5.82156,6.18134
33.7634,3.60207,5.83767,6.1464
33.7759,3.62235,5.8539,6.11399
33.7884,3.64097,5.86991,6.08448
33.8009,3.65788,5.88536,6.0582
33.8134,3.67311,5.8999,6.03539
33.8259,3.68668,5.91323,6.01629
33.8384,3.69865,5.92506,6.00107
33.8509,3.70908,5.93515,5.98984
33.8634,3.71804,5.94329,5.98269
33.8759,3.72558,5.94934,5.97967
33.8884,3.73176,5.95318,5.98079
33.9009,3.73662,5.95475,5.98602
33.9134,3.74017,5.95404,5.99528
33.9259,3.74244,5.95111,6.00849
33.9384,3.7434,5.94603,6.02548
33.9509,3.74306,5.93897,6.0461
33.9634,3.74139,5.93009,6.07014
33.9759,3.73839,5.91963,6.09735
33.9884,3.73406,5.90785,6.12746
34.0009,3.72843,5.89505,6.16017
34.0134,3.72152,5.88153,6.19512
34.0259,3.71344,5.86764,6.23193
34.0384,3.70429,5.85369,6.2702
34.0509,3.69424,5.84003,0.0262849
34.0634,3.68349,5.82696,0.0660655
34.0759,3.67229,5.81477,0.105843
34.0884,3.66093,5.80374,0.145078
34.1009,3.64971,5.79409,0.183215
34.1134,3.63898,5.78601,0.219699
34.1259,3.62908,5.77965,0.253986
34.1384,3.62032,5.77514,0.285557
34.1509,3.61302,5.77257,0.31394
34.1634,3.60745,5.77199,0.338719
34.1759,3.60381,5.77346,0.35955
34.1884,3.60227,5.777,0.376173
34.2009,3.6029,5.78265,0.388418
34.2134,3.60573,5.79042,0.396209
34.2259,3.6107,5.80033,0.399567
34.2384,3.61768,5.8124,0.398605
34.2509,3.6265,5.82663,0.393522
34.2634,3.63691,5.84302,0.384595
34.2759,3.64864,5.86156,0.372166
34.2884,3.6614,5.88219,0.356631
34.3009,3.67486,5.90484,0.338424
34.3134,3.68871,5.92939,0.318005
34.3259,3.70266,5.95569,0.295843
34.3384,3.71643,5.98355,0.272411
34.3509,3.72979,6.01274,0.24817
34.3634,3.74255,6.04298,0.223569
34.3759,3.75457,6.07398,0.199034
34.3884,3.76574,6.1054,0.174972
34.4009,3.77603,6.13692,0.151766
34.4134,3.78544,6.16817,0.129779
34.4259,3.79402,6.19881,0.109351
34.4384,3.80186,6.22848,0.0908032
34.451,3.80907,6.25686,0.0744375
34.4635,3.8158,0.000449832,0.0605329
34.476,3.82221,0.0253288,0.0493449
34.4885,3.82845,0.0480526,0.0411013
34.501,3.8347,0.0683912,0.0359975
34.5135,3.84111,0.0861471,0.0341909
34.526,3.84781,0.101156,0.0357951
34.5385,3.85491,0.113289,0.0408747
34.551,3.86246,0.122453,0.0494411
34.5635,3.87052,0.128589,0.0614499
34.576,3.87906,0.131678,0.0767998
34.5885,3.88804,0.131743,0.0953345
34.601,3.89739,0.128844,0.116847
34.6135,3.90698,0.123088,0.141083
34.626,3.91669,0.114626,0.167753
34.6385,3.92638,0.103653,0.196535
34.651,3.93589,0.0904084,0.227088
34.6635,3.94508,0.0751748,0.259057
34.676,3.95383,0.0582726,0.292081
34.6885,3.96203,0.0400561,0.325799
34.701,3.96962,0.020907,0.359853
