time,phi_dot_deg_per_sec,theta_dot_deg_per_sec,psi_dot_deg_per_sec
42.050001,0.520021,1.736395,-0.433215
42.062501,0.515172,1.464404,-0.299438
42.075001,0.516411,1.170836,-0.162339
42.087501,0.522353,0.859925,-0.023628
42.100001,0.531337,0.536134,0.114823
42.112501,0.541539,0.20411,0.251054
42.125001,0.55109,-0.131373,0.383123
42.137501,0.558204,-0.465459,0.509215
42.150001,0.561305,-0.793271,0.627751
42.162501,0.559115,-1.10997,0.737473
42.175001,0.55073,-1.410829,0.8375
42.187501,0.53565,-1.691298,0.927344
42.200001,0.513771,-1.947084,1.006887
42.212501,0.485359,-2.174228,1.076326
42.225001,0.450995,-2.369171,1.136098
42.237501,0.411518,-2.528826,1.186781
42.250001,0.367964,-2.650631,1.22901
42.262501,0.321516,-2.732599,1.26338
42.275001,0.273464,-2.773354,1.29038
42.287501,0.225171,-2.772153,1.31033
42.300001,0.178055,-2.728901,1.323353
42.312501,0.133564,-2.644151,1.32936
42.325001,0.093148,-2.519094,1.328071
42.337501,0.058226,-2.355535,1.319056
42.350001,0.03012,-2.155864,1.301814
42.362501,0.00999,-1.923006,1.275868
42.375001,-0.001267,-1.660373,1.240884
42.387501,-0.003105,-1.3718,1.196799
42.400001,0.004573,-1.061477,1.143931
42.412501,0.021363,-0.733878,1.083067
42.425001,0.046343,-0.393687,1.015494
42.437501,0.078118,-0.045733,0.942969
42.450001,0.114926,0.305086,0.86763
42.462501,0.154794,0.653853,0.791844
42.475001,0.195724,0.995701,0.718029
42.487501,0.235873,1.325859,0.648477
42.500001,0.27371,1.639713,0.585197
42.512501,0.308118,1.932857,0.529807
42.525001,0.338447,2.201146,0.483484
42.537501,0.364503,2.440761,0.446965
42.550001,0.386497,2.648253,0.420586
42.562501,0.404966,2.820605,0.404354
42.575001,0.420674,2.955274,0.398026
42.587501,0.43452,3.050232,0.401173
42.600001,0.447445,3.104004,0.413249
42.612501,0.460355,3.115688,0.433624
42.625001,0.474054,3.084971,0.461602
42.637501,0.489189,3.012135,0.496427
42.650001,0.506201,2.898056,0.537268
42.662501,0.525294,2.74419,0.583194
42.675001,0.546406,2.552559,0.633153
42.687501,0.569199,2.325719,0.685954
42.700001,0.593065,2.066738,0.740262
42.712501,0.617154,1.77915,0.794614
42.725001,0.64042,1.466918,0.847455
42.737501,0.6617,1.134382,0.897208
42.750001,0.679805,0.786201,0.94236
42.762501,0.693627,0.427294,0.981553
42.775001,0.70224,0.062766,1.013693
42.787501,0.704989,-0.302168,1.038024
42.800001,0.701543,-0.662264,1.05419
42.812501,0.691925,-1.012336,1.062247
42.825001,0.676486,-1.347342,1.062649
42.837501,0.655856,-1.662461,1.056183
42.850001,0.630867,-1.953178,1.043897
42.862501,0.602464,-2.215347,1.027
42.875001,0.571619,-2.445255,1.006773
42.887501,0.539259,-2.639675,0.98449
42.900001,0.506201,-2.795907,0.961349
42.912501,0.473126,-2.911811,0.93843
42.925001,0.440558,-2.985836,0.916667
42.937501,0.408868,-3.017031,0.896836
42.950001,0.378289,-3.00506,0.879555
42.962501,0.348944,-2.950197,0.865283
42.975001,0.32088,-2.853322,0.854326
42.987501,0.294103,-2.715909,0.846846
43.000001,0.26862,-2.539996,0.842859
43.012501,0.244467,-2.328165,0.842238
43.025001,0.221746,-2.083497,0.844718
43.037501,0.200646,-1.809534,0.849899
43.050001,0.181444,-1.51023,0.857264
43.062501,0.164509,-1.189893,0.866197
43.075001,0.150274,-0.853127,0.876027
43.087501,0.139202,-0.504771,0.886065
43.100001,0.13174,-0.149827,0.895661
43.112501,0.128275,0.206607,0.90425
43.125001,0.129087,0.559411,0.911397
43.137501,0.134326,0.903515,0.916817
43.150001,0.143991,1.23397,0.920388
43.162501,0.157944,1.546023,0.922129
43.175001,0.175919,1.835185,0.922172
43.187501,0.197554,2.097295,0.920718
43.200001,0.222418,2.328581,0.917984
43.212501,0.250036,2.525717,0.914163
43.225001,0.279904,2.685869,0.909371
43.237501,0.311499,2.80674,0.903623
43.250001,0.34428,2.886602,0.896799
43.262501,0.377677,2.924326,0.888634
43.275001,0.411085,2.919396,0.878706
43.287501,0.443852,2.871923,0.866443
43.300001,0.475282,2.782644,0.851135
43.312501,0.504632,2.652913,0.831955
43.325001,0.53114,2.484682,0.808004
43.337501,0.554053,2.280474,0.778354
43.350001,0.572675,2.043343,0.742119
43.362501,0.58643,1.776824,0.698524
43.375001,0.594928,1.484879,0.646985
43.387501,0.598028,1.171827,0.587183
43.400001,0.595891,0.84228,0.519121
43.412501,0.589012,0.501061,0.443161
43.425001,0.578218,0.153133,0.360026
43.437501,0.564633,-0.196474,0.270769
43.450001,0.549611,-0.542737,0.176705
43.462501,0.534642,-0.880704,0.079325
43.475001,0.521244,-1.205559,-0.019806
43.487501,0.510856,-1.51268,-0.119147
43.500001,0.50474,-1.797693,-0.217262
43.512501,0.503905,-2.056532,-0.312875
43.525001,0.509054,-2.285484,-0.404894
43.537501,0.520553,-2.481246,-0.492403
43.550001,0.538423,-2.640974,-0.574625
43.562501,0.562337,-2.762326,-0.650872
43.575001,0.591639,-2.843507,-0.720477
43.587501,0.62535,-2.883308,-0.782722
43.600001,0.662188,-2.881131,-0.836781
43.612501,0.700595,-2.837015,-0.881667
43.625001,0.73876,-2.751642,-0.916212
43.637501,0.774677,-2.626339,-0.93907
43.650001,0.806215,-2.463061,-0.948768
43.662501,0.831225,-2.264359,-0.943796
43.675001,0.847679,-2.033333,-0.922736
43.687501,0.853839,-1.773565,-0.884435
43.700001,0.848441,-1.489043,-0.828192
43.712501,0.830868,-1.184069,-0.753943
43.725001,0.80129,-0.863162,-0.662406
43.737501,0.76073,-0.530965,-0.555162
43.750001,0.711051,-0.192161,-0.434644
43.762501,0.654828,0.1486,-0.304027
43.775001,0.595147,0.486754,-0.167026
43.787501,0.53533,0.817864,-0.027636
43.800001,0.478642,1.137644,0.110154
43.812501,0.428019,1.441984,0.242622
43.825001,0.385848,1.726969,0.366516
43.837501,0.353822,1.988915,0.47918
43.850001,0.332882,2.224405,0.578598
43.862501,0.323229,2.43034,0.66335
43.875001,0.324389,2.603995,0.732529
43.887501,0.335313,2.743079,0.785609
43.900001,0.354498,2.845786,0.822314
43.912501,0.380101,2.910854,0.842491
43.925001,0.410045,2.937596,0.846008
43.937501,0.44212,2.925929,0.832688
43.950001,0.474073,2.876384,0.80227
43.962501,0.503689,2.790093,0.754426
43.975001,0.528886,2.668773,0.688798
43.987501,0.547797,2.514672,0.605075
44.000001,0.558877,2.33052,0.5031
44.012501,0.560999,2.119457,0.382982
44.025001,0.553546,1.884952,0.245216
44.037501,0.536498,1.630726,0.090787
44.050001,0.51047,1.360674,-0.078755
44.062501,0.476728,1.078797,-0.261268
44.075001,0.437134,0.789144,-0.454043
44.087501,0.394051,0.495773,-0.653888
44.100001,0.350186,0.202727,-0.857259
44.112501,0.308404,-0.085987,-1.060441
44.125001,0.271517,-0.366403,-1.259729
44.137501,0.242081,-0.634615,-1.451616
44.150001,0.222215,-0.886797,-1.632942
44.162501,0.213464,-1.11924,-1.801006
44.175001,0.216711,-1.328407,-1.953608
44.187501,0.232144,-1.510996,-2.089046
44.200001,0.259273,-1.664022,-2.206059
44.212501,0.296979,-1.784902,-2.303728
44.225001,0.343604,-1.871539,-2.381372
44.237501,0.397042,-1.922396,-2.438432
44.250001,0.454856,-1.936567,-2.474378
44.262501,0.514389,-1.913814,-2.488644
44.275001,0.572888,-1.854594,-2.480605
44.287501,0.62763,-1.760059,-2.449598
44.300001,0.676056,-1.632022,-2.394984
44.312501,0.715913,-1.472909,-2.316252
44.325001,0.745389,-1.285673,-2.213153
44.337501,0.763248,-1.0737,-2.085832
44.350001,0.768938,-0.840699,-1.934963
44.362501,0.762657,-0.590587,-1.761851
44.375001,0.745381,-0.32738,-1.568482
44.387501,0.71882,-0.0551,-1.357519
44.400001,0.685318,0.222297,-1.132233
44.412501,0.647699,0.500966,-0.89637
44.425001,0.609067,0.777202,-0.653988
44.437501,0.572592,1.04744,-0.409259
44.450001,0.541289,1.308249,-0.166282
44.462501,0.51782,1.556327,0.071088
44.475001,0.504337,1.788495,0.299365
44.487501,0.502358,2.001713,0.515504
44.500001,0.512699,2.193114,0.716927
44.512501,0.535445,2.360044,0.901489
44.525001,0.56996,2.500137,1.067404
44.537501,0.614918,2.611383,1.213145
44.550001,0.668359,2.692214,1.337331
44.562501,0.727753,2.741574,1.438611
44.575001,0.790078,2.75899,1.515576
44.587501,0.851908,2.744617,1.566689
44.600001,0.90952,2.699259,1.590273
44.612501,0.959016,2.624361,1.584538
44.625001,0.996482,2.521967,1.547676
44.637501,1.018175,2.394637,1.478002
44.650001,1.020728,2.245336,1.374148
44.662501,1.001382,2.077286,1.235288
44.675001,0.958215,1.89381,1.061372
44.687501,0.89034,1.698163,0.853336
44.700001,0.798068,1.493383,0.613278
44.712501,0.682986,1.282174,0.344545
44.725001,0.54796,1.066839,0.051743
44.737501,0.39704,0.849271,-0.259356
44.750001,0.235267,0.631006,-0.582009
44.762501,0.068413,0.413336,-0.90877
44.775001,-0.097358,0.197453,-1.231829
44.787501,-0.255849,-0.015387,-1.543388
44.800001,-0.401216,-0.223705,-1.836041
44.812501,-0.52832,-0.425687,-2.103132
44.825001,-0.633032,-0.619116,-2.339053
44.837501,-0.712456,-0.801373,-2.539461
44.850001,-0.765048,-0.969512,-2.701388
44.862501,-0.790622,-1.120384,-2.823228
44.875001,-0.790248,-1.250808,-2.904636
44.887501,-0.766064,-1.357752,-2.946327
44.900001,-0.721023,-1.438525,-2.949833
44.912501,-0.658613,-1.490933,-2.917242
44.925001,-0.582575,-1.513409,-2.850954
44.937501,-0.496657,-1.505095,-2.753479
44.950001,-0.40439,-1.465884,-2.627298
44.962501,-0.308927,-1.396418,-2.474776
44.975001,-0.21292,-1.298055,-2.298139
44.987501,-0.118436,-1.172808,-2.099491
45.000001,-0.026918,-1.023261,-1.880862
45.012501,0.060823,-0.852487,-1.644268
45.025001,0.144588,-0.663943,-1.391775
45.037501,0.22474,-0.461391,-1.125543
45.050001,0.302133,-0.248804,-0.847863
45.062501,0.378007,-0.030294,-0.561158
45.075001,0.453875,0.189954,-0.267976
45.087501,0.531387,0.407741,0.029039
45.100001,0.612188,0.618909,0.327182
45.112501,0.697767,0.819392,0.623717
45.125001,0.78932,1.005279,0.915899
45.137501,0.88761,1.172875,1.20097
45.150001,0.992847,1.318778,1.476137
45.162501,1.104589,1.439972,1.738528
45.175001,1.221655,1.533922,1.985121
45.187501,1.342083,1.598685,2.212682
45.200001,1.463109,1.633019,2.417691
45.212501,1.581205,1.63648,2.596322
45.225001,1.692169,1.609504,2.74445
45.237501,1.791292,1.553451,2.857747
45.250001,1.873593,1.470602,2.931847
45.262501,1.934127,1.364093,2.962599
45.275001,1.96835,1.237784,2.946388
45.287501,1.972492,1.09605,2.880483
45.300001,1.943907,0.943528,2.763377
45.312501,1.88135,0.784817,2.595054
45.325001,1.785121,0.624184,2.377145
45.337501,1.657083,0.465293,2.112954
45.350001,1.500529,0.311001,1.807339
45.362501,1.319948,0.163244,1.466481
45.375001,1.120717,0.023013,1.097579
45.387501,0.908775,-0.109572,0.708522
45.400001,0.690311,-0.235101,0.307568
45.412501,0.471502,-0.354667,-0.096949
45.425001,0.258291,-0.469618,-0.496853
45.437501,0.056212,-0.581305,-0.884333
45.450001,-0.129752,-0.690853,-1.252116
45.462501,-0.295291,-0.798965,-1.593606
45.475001,-0.436879,-0.90579,-1.903028
45.487501,-0.551873,-1.010852,-2.175528
45.500001,-0.638588,-1.11305,-2.40727
45.512501,-0.696343,-1.210724,-2.59548
45.525001,-0.72546,-1.301784,-2.738451
45.537501,-0.727216,-1.383877,-2.835496
45.550001,-0.703733,-1.454583,-2.88685
45.562501,-0.657832,-1.511606,-2.893529
45.575001,-0.592842,-1.552964,-2.85718
45.587501,-0.5124,-1.577131,-2.779907
45.600001,-0.420251,-1.583151,-2.664136
45.612501,-0.320061,-1.570701,-2.512486
45.625001,-0.21526,-1.540109,-2.327695
45.637501,-0.108919,-1.492323,-2.112579
45.650001,-0.003663,-1.42886,-1.870017
45.662501,0.09838,-1.351715,-1.602978
45.675001,0.195595,-1.263261,-1.31455
45.687501,0.286867,-1.166142,-1.007978
45.700001,0.37154,-1.063158,-0.686703
45.712501,0.449353,-0.957168,-0.354375
45.725001,0.520365,-0.850993,-0.01487
45.737501,0.58486,-0.747334,0.327735
45.750001,0.643259,-0.648709,0.669183
45.762501,0.696023,-0.557391,1.005089
45.775001,0.743573,-0.475363,1.330995
45.787501,0.786222,-0.404281,1.642437
45.800001,0.824126,-0.345446,1.93502
45.812501,0.857259,-0.299773,2.204495
45.825001,0.885416,-0.267784,2.446831
45.837501,0.908238,-0.249593,2.6583
45.850001,0.925264,-0.244916,2.835551
45.862501,0.935992,-0.253087,2.975683
45.875001,0.939963,-0.273093,3.076314
45.887501,0.936834,-0.303625,3.135644
45.900001,0.926461,-0.343145,3.152506
45.912501,0.908951,-0.38996,3.126397
45.925001,0.884709,-0.442309,3.057503
45.937501,0.854448,-0.49844,2.946693
45.950001,0.819185,-0.556693,2.795505
45.962501,0.780205,-0.615554,2.606105
45.975001,0.739007,-0.673706,2.381238
45.987501,0.697235,-0.730047,2.124167
46.000001,0.656608,-0.783689,1.838598
46.012501,0.618833,-0.833944,1.528612
46.025001,0.585538,-0.880286,1.198585
46.037501,0.558197,-0.922312,0.853122
46.050001,0.538072,-0.959688,0.49698
46.062501,0.526161,-0.992115,0.13501
46.075001,0.523158,-1.019286,-0.227912
46.087501,0.529419,-1.040873,-0.586932
46.100001,0.544948,-1.05652,-0.937277
46.112501,0.569379,-1.065861,-1.2743
46.125001,0.601984,-1.068546,-1.593523
46.137501,0.641686,-1.064299,-1.890679
46.150001,0.687091,-1.052962,-2.161755
46.162501,0.736532,-1.034565,-2.403029
46.175001,0.788131,-1.009375,-2.611123
46.187501,0.839875,-0.977949,-2.783044
46.200001,0.889702,-0.941152,-2.916242
46.212501,0.935593,-0.900169,-3.008667
46.225001,0.975665,-0.856481,-3.05882
46.237501,1.008252,-0.811809,-3.065809
46.250001,1.031968,-0.768051,-3.029393
46.262501,1.045759,-0.727178,-2.950003
46.275001,1.048912,-0.691137,-2.828756
46.287501,1.04105,-0.661736,-2.667438
46.300001,1.022095,-0.640546,-2.468469
46.312501,0.992213,-0.628807,-2.234849
46.325001,0.951747,-0.627356,-1.970081
46.337501,0.901154,-0.636577,-1.678089
46.350001,0.840942,-0.656375,-1.363127
46.362501,0.771626,-0.686173,-1.029688
46.375001,0.693703,-0.724925,-0.682412
46.387501,0.607654,-0.771161,-0.326011
46.400001,0.513963,-0.823031,0.034802
46.412501,0.413166,-0.878384,0.395371
46.425001,0.305905,-0.934845,0.751136
46.437501,0.193001,-0.989911,1.09766
46.450001,0.075524,-1.041059,1.430642
46.462501,-0.045144,-1.085861,1.745918
46.475001,-0.167258,-1.122098,2.039453
46.487501,-0.288683,-1.14788,2.307337
46.500001,-0.406897,-1.161756,2.545782
46.512501,-0.519029,-1.162804,2.751139
46.525001,-0.621932,-1.150703,2.919934
46.537501,-0.712302,-1.125765,3.048934
46.550001,-0.786816,-1.088922,3.13524
46.562501,-0.84231,-1.041678,3.176406
46.575001,-0.875945,-0.986004,3.170573
46.587501,-0.885381,-0.924188,3.116595
46.600001,-0.868914,-0.858662,3.014157
46.612501,-0.825573,-0.791804,2.863851
46.625001,-0.755162,-0.725739,2.667213
46.637501,-0.658253,-0.662162,2.426711
46.650001,-0.536133,-0.602194,2.145687
46.662501,-0.390718,-0.546286,1.828265
46.675001,-0.224457,-0.49418,1.479251
46.687501,-0.040249,-0.444927,1.104023
46.700001,0.158631,-0.396968,0.708435
46.712501,0.368568,-0.348263,0.298749
46.725001,0.585626,-0.296459,-0.118432
46.737501,0.80555,-0.239106,-0.536204
46.750001,1.023771,-0.173877,-0.947417
46.762501,1.235439,-0.098815,-1.34475
46.775001,1.435512,-0.012554,-1.720832
46.787501,1.618897,0.085471,-2.068415
46.800001,1.780678,0.194875,-2.380615
46.812501,1.916394,0.314237,-2.651194
46.825001,2.022352,0.441102,-2.874878
46.837501,2.095931,0.572072,-3.047643
46.850001,2.13582,0.702996,-3.166943
46.862501,2.142146,0.82923,-3.231826
46.875001,2.116465,0.945942,-3.24292
46.887501,2.061614,1.048436,-3.202282
46.900001,1.981439,1.132448,-3.113141
46.912501,1.880453,1.194391,-2.979577
46.925001,1.76346,1.231535,-2.806191
46.937501,1.635211,1.242104,-2.597798
46.950001,1.500101,1.225305,-2.359193
46.962501,1.361956,1.181295,-2.094986
46.975001,1.223888,1.111105,-1.80952
46.987501,1.088232,1.01653,-1.506841
47.000001,0.95654,0.900013,-1.190726
47.012501,0.829635,0.764524,-0.864719
47.025001,0.707697,0.613438,-0.532188
47.037501,0.590375,0.450437,-0.196372
47.050001,0.47693,0.279409,0.139587
47.062501,0.366378,0.104368,0.472621
47.075001,0.257642,-0.070623,0.799724
47.087501,0.149708,-0.241526,1.117949
47.100001,0.041761,-0.404404,1.424409
47.112501,-0.066678,-0.555494,1.716264
47.125001,-0.175646,-0.691294,1.99071
47.137501,-0.284653,-0.808654,2.244954
47.150001,-0.392625,-0.904863,2.476182
47.162501,-0.497888,-0.977747,2.681539
47.175001,-0.598188,-1.025754,2.858105
47.187501,-0.690758,-1.048019,3.002911
47.200001,-0.772429,-1.044411,3.112983
47.212501,-0.8398,-1.015545,3.18543
47.225001,-0.88944,-0.962745,3.217582
47.237501,-0.918128,-0.88797,3.207172
47.250001,-0.923113,-0.793687,3.152542
47.262501,-0.90236,-0.682706,3.052861
47.275001,-0.854766,-0.557984,2.908316
47.287501,-0.780316,-0.422431,2.720261
47.300001,-0.680161,-0.278713,2.491292
47.312501,-0.556605,-0.129103,2.225244
47.325001,-0.413019,0.02462,1.927101
47.337501,-0.253671,0.181206,1.602841
47.350001,-0.083514,0.339898,1.259219
47.362501,0.092056,0.500336,0.90352
47.375001,0.267465,0.6624,0.543292
47.387501,0.437211,0.82604,0.186074
47.400001,0.596114,0.991077,-0.160867
47.412501,0.739544,1.157035,-0.490776
47.425001,0.863617,1.323004,-0.797632
47.437501,0.965367,1.487551,-1.076319
47.450001,1.04286,1.648699,-1.322755
47.462501,1.095261,1.803967,-1.533952
47.475001,1.122828,1.950469,-1.708008
47.487501,1.126853,2.085059,-1.844039
47.500001,1.109538,2.204503,-1.942039
47.512501,1.073832,2.305662,-2.002715
47.525001,1.023237,2.385667,-2.027293
47.537501,0.961606,2.442066,-2.017328
47.550001,0.892947,2.472943,-1.974544
47.562501,0.821242,2.476996,-1.900709
47.575001,0.750288,2.453564,-1.79756
47.587501,0.683558,2.40263,-1.666778
47.600001,0.624091,2.32478,-1.510012
47.612501,0.574387,2.221136,-1.328939
47.625001,0.536335,2.093278,-1.125352
47.637501,0.511142,1.943149,-0.901259
47.650001,0.499295,1.772967,-0.65898
47.662501,0.500538,1.585144,-0.401226
47.675001,0.513885,1.382221,-0.13115
47.687501,0.537666,1.166825,0.147647
47.700001,0.569616,0.941654,0.431152
47.712501,0.606998,0.709474,0.715026
47.725001,0.646771,0.473141,0.994731
47.737501,0.685778,0.235626,1.265693
47.750001,0.720951,0.00004,1.52348
47.762501,0.74952,-0.23036,1.763975
47.775001,0.769189,-0.452175,1.983538
47.787501,0.778293,-0.661911,2.179123
47.800001,0.775888,-0.856039,2.348348
47.812501,0.7618,-1.031093,2.489515
47.825001,0.736608,-1.183773,2.601569
47.837501,0.70158,-1.311071,2.684022
47.850001,0.658565,-1.410378,2.736849
47.862501,0.609862,-1.479587,2.760372
47.875001,0.558062,-1.517174,2.755156
47.887501,0.505892,-1.52225,2.721926
47.900001,0.456061,-1.494581,2.661517
47.912501,0.411102,-1.434585,2.574869
47.925001,0.373238,-1.34329,2.463045
47.937501,0.34425,-1.222285,2.327297
47.950001,0.325378,-1.073637,2.169131
47.962501,0.317234,-0.899816,1.990389
47.975001,0.319754,-0.703604,1.793315
47.987501,0.332194,-0.488026,1.580589
48.000001,0.353161,-0.256276,1.355328
48.012501,0.380701,-0.011678,1.121039
48.025001,0.412423,0.242351,0.881522
48.037501,0.445665,0.502311,0.640746
48.050001,0.477679,0.764626,0.402684
48.062501,0.505824,1.025646,0.171149
48.075001,0.527748,1.28165,-0.050356
48.087501,0.541539,1.52887,-0.258771
48.100001,0.545842,1.763518,-0.451556
48.112501,0.539926,1.981846,-0.626734
48.125001,0.523709,2.180208,-0.782864
48.137501,0.49774,2.355151,-0.91899
48.150001,0.463149,2.503495,-1.034541
48.162501,0.421577,2.62243,-1.129219
48.175001,0.375095,2.709597,-1.202876
48.187501,0.326119,2.763161,-1.255408
48.200001,0.277315,2.781862,-1.286666
48.212501,0.231514,2.765055,-1.296399
48.225001,0.191609,2.712717,-1.284247
48.237501,0.160447,2.62544,-1.249767
48.250001,0.140699,2.504394,-1.192523
48.262501,0.134708,2.351277,-1.112216
48.275001,0.144319,2.168238,-1.008847
48.287501,0.170703,1.957802,-0.882917
48.300001,0.214174,1.722779,-0.735613
48.312501,0.274059,1.466188,-0.568979
48.325001,0.348606,1.191191,-0.386013
48.337501,0.435001,0.901057,-0.190684
48.350001,0.529478,0.59914,0.012171
48.362501,0.627556,0.288894,0.217063
48.375001,0.724369,-0.026098,0.418174
48.387501,0.81506,-0.342094,0.609743
48.400001,0.895194,-0.655166,0.786469
48.412501,0.961122,-0.961202,0.943875
48.425001,1.010259,-1.255937,1.078571
48.437501,1.041226,-1.535022,1.188389
48.450001,1.053865,-1.794121,1.272386
48.462501,1.049116,-2.029037,1.330716
48.475001,1.028827,-2.235835,1.364414
48.487501,0.995493,-2.410965,1.375138
48.500001,0.952001,-2.551374,1.364901
48.512501,0.901397,-2.654589,1.335841
48.525001,0.846686,-2.718778,1.290029
48.537501,0.790691,-2.742782,1.229354
48.550001,0.735945,-2.726135,1.155458
48.562501,0.684629,-2.669048,1.069727
48.575001,0.638526,-2.57239,0.973325
48.587501,0.598996,-2.437653,0.867261
48.600001,0.566961,-2.266901,0.752471
48.612501,0.542886,-2.062724,0.629909
48.625001,0.526777,-1.828177,0.500629
48.637501,0.518189,-1.566728,0.365854
48.650001,0.516245,-1.282196,0.227016
48.662501,0.519682,-0.978702,0.085765
48.675001,0.526925,-0.660616,-0.05606
48.687501,0.536185,-0.332505,-0.196502
48.700001,0.545573,0.000912,-0.333573
48.712501,0.553235,0.334818,-0.465366
48.725001,0.557473,0.664352,-0.590169
48.737501,0.556858,0.984665,-0.706558
48.750001,0.550312,1.290987,-0.81347
48.762501,0.537152,1.5787,-0.910232
48.775001,0.517106,1.84341,-0.996554
48.787501,0.490294,2.081021,-1.072491
48.800001,0.457177,2.287815,-1.138366
48.812501,0.41851,2.460516,-1.194685
48.825001,0.375276,2.596354,-1.242045
48.837501,0.328636,2.693117,-1.281034
48.850001,0.279881,2.749189,-1.312156
48.862501,0.230396,2.763586,-1.335766
48.875001,0.181639,2.735966,-1.352023
48.887501,0.135114,2.66664,-1.360875
48.900001,0.092343,2.556565,-1.362061
48.912501,0.05483,2.407323,-1.355157
48.925001,0.024009,2.221094,-1.339634
48.937501,0.001163,2.000614,-1.314961
48.950001,-0.012663,1.749123,-1.280721
48.962501,-0.016767,1.470308,-1.236742
48.975001,-0.01089,1.168231,-1.183224
48.987501,0.004708,0.84726,-1.120839
49.000001,0.029217,0.511996,-1.050785
49.012501,0.061303,0.167202,-0.974779
49.025001,0.099198,-0.182267,-0.894976
49.037501,0.140853,-0.531521,-0.813831
49.050001,0.184127,-0.875698,-0.733913
49.062501,0.226981,-1.210013,-0.657719
49.075001,0.267661,-1.529812,-0.587488
49.087501,0.304824,-1.830624,-0.525076
49.100001,0.337614,-2.108217,-0.471879
49.112501,0.365669,-2.358652,-0.428817
49.125001,0.389084,-2.578341,-0.396368
49.137501,0.408329,-2.764097,-0.374635
49.150001,0.424154,-2.913193,-0.363428
49.162501,0.43749,-3.023396,-0.362348
49.175001,0.449345,-3.093013,-0.370852
49.187501,0.460723,-3.120915,-0.388307
49.200001,0.472545,-3.106558,-0.41402
49.212501,0.485594,-3.049989,-0.447244
49.225001,0.500459,-2.951853,-0.48717
49.237501,0.517497,-2.813376,-0.532907
49.250001,0.536801,-2.636356,-0.583454
49.262501,0.558182,-2.42314,-0.637679
49.275001,0.581165,-2.176588,-0.6943
49.287501,0.605005,-1.900048,-0.751892
49.300001,0.628725,-1.597308,-0.808914
49.312501,0.651184,-1.272551,-0.863756
49.325001,0.671159,-0.930304,-0.914824
49.337501,0.687449,-0.575379,-0.960629
49.350001,0.698984,-0.212804,-0.99989
49.362501,0.704924,0.152249,-1.031633
49.375001,0.704733,0.514544,-1.055256
49.387501,0.698225,0.868867,-1.070574
49.400001,0.685562,1.210106,-1.077815
49.412501,0.667224,1.533341,-1.077582
49.425001,0.643938,1.83392,-1.070782
49.437501,0.616599,2.107537,-1.058536
49.450001,0.586178,2.350293,-1.042086
49.462501,0.553643,2.558757,-1.022705
49.475001,0.519888,2.73001,-1.001623
49.487501,0.485695,2.861682,-0.97997
49.500001,0.451699,2.951986,-0.95874
49.512501,0.418389,2.999733,-0.938769
49.525001,0.386114,3.004344,-0.920727
49.537501,0.355105,2.965857,-0.905122
49.550001,0.325506,2.884921,-0.892299
49.562501,0.297404,2.762784,-0.882452
49.575001,0.270868,2.601274,-0.875626
49.587501,0.245978,2.40277,-0.871728
49.600001,0.222857,2.170173,-0.870529
49.612501,0.201687,1.90686,-0.871677
49.625001,0.182719,1.61664,-0.874715
49.637501,0.16627,1.3037,-0.879105
49.650001,0.152704,0.972547,-0.884258
49.662501,0.142404,0.627946,-0.889581
49.675001,0.135729,0.274852,-0.89452
49.687501,0.132981,-0.081659,-0.898604
49.700001,0.134366,-0.436463,-0.901483
49.712501,0.139969,-0.784458,-0.902945
49.725001,0.14975,-1.12064,-0.902924
49.737501,0.163543,-1.440175,-0.901484
49.750001,0.18108,-1.738466,-0.898784
49.762501,0.202013,-2.011225,-0.895045
49.775001,0.22594,-2.254526,-0.890499
49.787501,0.252429,-2.464872,-0.885343
49.800001,0.281033,-2.639238,-0.879708
49.812501,0.311294,-2.77512,-0.873618
49.825001,0.342742,-2.870571,-0.866971
49.837501,0.374883,-2.924229,-0.859524
49.850001,0.407193,-2.935341,-0.850884
49.862501,0.439097,-2.903775,-0.840507
49.875001,0.469968,-2.830024,-0.827711
49.887501,0.499127,-2.715202,-0.811692
49.900001,0.525853,-2.561031,-0.791557
49.912501,0.549411,-2.369812,-0.766366
49.925001,0.569093,-2.144395,-0.735193
49.937501,0.584276,-1.888132,-0.697189
49.950001,0.594482,-1.604825,-0.651661
49.962501,0.599451,-1.298662,-0.598148
49.975001,0.599196,-0.974154,-0.536485
49.987501,0.594046,-0.636053,-0.466849
50.000001,0.584662,-0.289285,-0.389778
50.012501,0.572017,0.061128,-0.306153
50.025001,0.557343,0.410142,-0.21715
50.037501,0.542051,0.752758,-0.124159
50.050001,0.527627,1.084088,-0.028688
50.062501,0.515526,1.399416,0.067737
50.075001,0.507073,1.694257,0.163657
50.087501,0.503374,1.96441,0.257751
50.100001,0.505258,2.206012,0.34887
50.112501,0.513232,2.415593,0.436043
50.125001,0.527472,2.59012,0.518456
50.137501,0.547813,2.727051,0.595404
50.150001,0.57376,2.824371,0.666231
50.162501,0.604499,2.880639,0.730265
50.175001,0.638914,2.895014,0.786748
50.187501,0.675607,2.867279,0.834791
50.200001,0.712921,2.797862,0.873329
50.212501,0.748985,2.68783,0.901124
50.225001,0.781768,2.538885,0.916784
50.237501,0.809178,2.353339,0.918842
50.250001,0.829174,2.134072,0.905859
50.262501,0.839926,1.884476,0.876581
50.275001,0.839985,1.608381,0.830111
