time,phi_deg,theta_deg,psi_deg
50.875001,-54.596277,3.740273,5.19513
50.900001,-53.571018,5.852615,8.467991
50.925001,-52.480187,7.382109,11.409376
50.950001,-51.391934,8.209741,13.887994
50.975001,-50.367093,8.261951,15.791696
51.000001,-49.443356,7.511006,17.042014
51.025001,-48.625194,5.972714,17.604282
51.050001,-47.882788,3.703316,17.489982
51.075001,-47.159919,0.796418,16.751497
51.100001,-46.387938,-2.620602,15.472628
51.125001,-45.501968,-6.392056,13.759396
51.150001,-44.456238,-10.342486,11.734564
51.175001,-43.236735,-14.288503,9.536908
51.200001,-41.869988,-18.052886,7.323611
51.225001,-40.426324,-21.478709,5.271951
51.250001,-39.015279,-24.440522,3.575519
51.275001,-37.771245,-26.849807,2.431262
51.300001,-36.829896,-28.653492,2.017013
51.325001,-36.299844,-29.827026,2.463809
51.350001,-36.237027,-30.366172,3.830772
51.375001,-36.629713,-30.282409,6.090732
51.400001,-37.39925,-29.604757,9.131819
51.425001,-38.416865,-28.386873,12.775137
51.450001,-39.531318,-26.71488,16.802986
51.475001,-40.598476,-24.710637,20.988542
51.500001,-41.504031,-22.527404,25.118502
51.525001,-42.174587,-20.338257,29.004834
51.550001,-42.577266,-18.320169,32.487193
51.575001,-42.71105,-16.637388,35.430696
51.600001,-42.593771,-15.426976,37.723588
51.625001,-42.248064,-14.788133,39.277209
51.650001,-41.689019,-14.775575,40.028233
51.675001,-40.915814,-15.396506,39.941625
51.700001,-39.909032,-16.610428,39.012733
51.725001,-38.634449,-18.331513,37.268037
51.750001,-37.052978,-20.433869,34.765606
51.775001,-35.135489,-22.76061,31.597145
51.800001,-32.880291,-25.137501,27.892831
51.825001,-30.329731,-27.391032,23.827787
51.850001,-27.580638,-29.368833,19.625672
51.875001,-24.782544,-30.958123,15.552779
51.900001,-22.12007,-32.096539,11.897844
51.925001,-19.782337,-32.771021,8.939264
51.950001,-17.928934,-33.004798,6.908599
51.975001,-16.663383,-32.837726,5.961234
52.000001,-16.020044,-32.307896,6.16058
52.025001,-15.96402,-31.441186,7.47595
52.050001,-16.400605,-30.251463,9.791069
52.075001,-17.191367,-28.749735,12.920298
52.100001,-18.174924,-26.957403,16.630306
52.125001,-19.18985,-24.917666,20.664194
52.150001,-20.095686,-22.700352,24.763953
52.175001,-20.787767,-20.398362,28.68742
52.200001,-21.203396,-18.117149,32.218231
52.225001,-21.319622,-15.960689,35.170243
52.250001,-21.14497,-14.017818,37.389467
52.275001,-20.708274,-12.351839,38.756322
52.300001,-20.047559,-10.99478,39.189398
52.325001,-19.201285,-9.946328,38.650315
52.350001,-18.203376,-9.176569,37.148268
52.375001,-17.082385,-8.631491,34.742764
52.400001,-15.863979,-8.240328,31.543505
52.425001,-14.575014,-7.924094,27.706886
52.450001,-13.246985,-7.6046,23.42903
52.475001,-11.916946,-7.212924,18.935465
52.500001,-10.624971,-6.696014,14.467974
52.525001,-9.408625,-6.020218,10.269551
52.550001,-8.296111,-5.17122,6.568967
52.575001,-7.300245,-4.151005,3.566532
52.600001,-6.414991,-2.973337,1.422398
52.625001,-5.615392,-1.659534,0.248113
52.650001,-4.860797,-0.235834,0.10157
52.675001,-4.100708,1.267394,0.985089
52.700001,-3.282382,2.815329,2.846224
52.725001,-2.359184,4.368707,5.580817
52.750001,-1.298558,5.885596,9.037996
52.775001,-0.088258,7.325706,13.027028
52.800001,1.260533,8.656869,17.326253
52.825001,2.714096,9.862125,21.694433
52.850001,4.220937,10.94513,25.88444
52.875001,5.719043,11.931819,29.658439
52.900001,7.143394,12.867311,32.802939
52.925001,8.431661,13.808464,35.141799
52.950001,9.527122,14.813675,36.545742
52.975001,10.379365,15.931993,36.937801
53.000001,10.94446,17.193535,36.295019
53.025001,11.186537,18.602836,34.647389
53.050001,11.082038,20.136412,32.075297
53.075001,10.626714,21.745398,28.706577
53.100001,9.843921,23.363418,24.713577
53.125001,8.79156,24.91872,20.309396
53.150001,7.564458,26.34807,15.741363
53.175001,6.289767,27.608698,11.279642
53.200001,5.115227,28.684383,7.200357
53.225001,4.192952,29.583274,3.765149
53.250001,3.662964,30.327769,1.200809
53.275001,3.639842,30.939627,-0.317674
53.300001,4.20314,31.425112,-0.679543
53.325001,5.389936,31.765009,0.152896
53.350001,7.187816,31.913158,2.137845
53.375001,9.52911,31.80522,5.150794
53.400001,12.290591,31.376611,8.988146
53.425001,15.304088,30.585189,13.382257
53.450001,18.379921,29.43148,18.029064
53.475001,21.337773,27.969147,22.622687
53.500001,24.034237,26.301952,26.886648
53.525001,26.377556,24.568962,30.593194
53.550001,28.327005,22.923544,33.569163
53.575001,29.880873,21.5122,35.692873
53.600001,31.059588,20.45727,36.88804
53.625001,31.889683,19.844928,37.11861
53.650001,32.39225,19.718227,36.38555
53.675001,32.577745,20.074331,34.724967
53.700001,32.447588,20.86535,32.206766
53.725001,32.001767,22.002821,28.933752
53.750001,31.250611,23.36616,25.04162
53.775001,30.227816,24.815201,20.699849
53.800001,29.000989,26.205845,16.112048
53.825001,27.675488,27.406401,11.512591
53.850001,26.388219,28.310913,7.155949
53.875001,25.290784,28.84576,3.297115
53.900001,24.525456,28.967729,0.165545
53.925001,24.200518,28.655083,-2.061555
53.950001,24.371571,27.896296,-3.280107
53.975001,25.032872,26.682068,-3.469874
54.000001,26.119753,25.004555,-2.693538
54.025001,27.52118,22.864227,-1.084908
54.050001,29.100016,20.281223,1.171144
54.075001,30.716963,17.306073,3.862533
54.100001,32.252989,14.025056,6.772006
54.125001,33.625598,10.557853,9.692786
54.150001,34.796597,7.048211,12.436289
54.175001,35.771511,3.65044,14.833807
54.200001,36.592286,0.515277,16.736089
54.225001,37.325102,-2.221982,18.014625
54.250001,38.045011,-4.449584,18.566793
54.275001,38.819398,-6.083739,18.324508
54.300001,39.693075,-7.070777,17.263775
54.325001,40.678348,-7.388933,15.411294
54.350001,41.752949,-7.050955,12.844746
54.375001,42.866794,-6.107227,9.685525
54.400001,43.955779,-4.647607,6.085687
54.425001,44.958532,-2.799705,2.213086
54.450001,45.831426,-0.72223,-1.761175
54.475001,46.558304,1.406285,-5.670836
54.500001,47.153287,3.401575,-9.35876
54.525001,47.656643,5.087984,-12.680048
54.550001,48.124728,6.310755,-15.506803
54.575001,48.615982,6.944913,-17.735827
54.600001,49.176041,6.90071,-19.298033
54.625001,49.825832,6.126676,-20.166375
54.650001,50.556197,4.611629,-20.358751
54.675001,51.330676,2.386376,-19.934052
54.700001,52.09538,-0.475365,-18.982447
54.725001,52.792756,-3.858141,-17.613371
54.750001,53.375518,-7.609367,-15.945268
54.775001,53.818076,-11.547884,-14.099815
54.800001,54.124253,-15.475877,-12.200956
54.825001,54.330765,-19.192678,-10.37672
54.850001,54.505615,-22.508434,-8.760137
54.875001,54.739842,-25.255674,-7.485079
54.900001,55.131411,-27.297425,-6.674112
54.925001,55.762657,-28.53176,-6.419052
54.950001,56.677103,-28.894213,-6.759964
54.975001,57.864719,-28.360171,-7.671946
55.000001,59.263183,-26.948524,-9.067464
55.025001,60.775599,-24.725633,-10.814826
55.050001,62.29696,-21.806933,-12.764983
55.075001,63.738416,-18.353684,-14.775619
55.100001,65.0419,-14.56417,-16.725167
55.125001,66.183972,-10.660586,-18.516012
55.150001,67.171873,-6.873756,-20.070879
55.175001,68.035485,-3.427718,-21.32751
55.200001,68.817523,-0.525687,-22.235399
55.225001,69.563043,1.661757,-22.756226
55.250001,70.309181,3.005918,-22.867447
55.275001,71.076715,3.426722,-22.566735
55.300001,71.865577,2.897124,-21.874228
55.325001,72.655784,1.44519,-20.830441
55.350001,73.413421,-0.846441,-19.489835
55.375001,74.099404,-3.844187,-17.91238
55.400001,74.67815,-7.370533,-16.156237
55.425001,75.124245,-11.214244,-14.273887
55.450001,75.426712,-15.143113,-12.312352
55.475001,75.591465,-18.918278,-10.31655
55.500001,75.642386,-22.309024,-8.333882
55.525001,75.620517,-25.106944,-6.41746
55.550001,75.579937,-27.138405,-4.625332
55.575001,75.579144,-28.274382,-3.014057
55.600001,75.668967,-28.437117,-1.627659
55.625001,75.881072,-27.603546,-0.486311
55.650001,76.222352,-25.805863,0.419644
55.675001,76.677895,-23.129611,1.127325
55.700001,77.220555,-19.709405,1.692371
55.725001,77.822195,-15.722169,2.178137
55.750001,78.462254,-11.377884,2.647145
55.775001,79.131809,-6.908195,3.156184
55.800001,79.833405,-2.553552,3.75414
55.825001,80.577746,1.450251,4.480707
55.850001,81.378268,4.885336,5.364482
55.875001,82.244658,7.564078,6.420018
55.900001,83.176767,9.339945,7.644736
55.925001,84.160927,10.11633,9.01765
55.950001,85.170443,9.852806,10.501851
55.975001,86.170559,8.568198,12.051178
56.000001,87.125989,6.33998,13.619257
56.025001,88.007876,3.299859,15.167758
56.050001,88.797699,-0.374121,16.671321
56.075001,89.48756,-4.468254,18.118497
56.100001,90.077975,-8.745784,19.5097
56.125001,90.57486,-12.96061,20.853685
56.150001,90.987092,-16.871321,22.163732
56.175001,91.325319,-20.254816,23.454067
56.200001,91.602064,-22.918822,24.736761
56.225001,91.832588,-24.712675,26.019355
56.250001,92.035579,-25.53577,27.303716
56.275001,92.232792,-25.343217,28.586592
56.300001,92.447351,-24.148366,29.861788
56.325001,92.701318,-22.022017,31.123034
56.350001,93.013576,-19.088353,32.366178
56.375001,93.398701,-15.517823,33.589749
56.400001,93.86668,-11.517366,34.793746
56.425001,94.422816,-7.318523,35.977121
56.450001,95.067195,-3.164079,37.134601
56.475001,95.79358,0.706047,38.253505
56.500001,96.588203,4.068829,39.311289
56.525001,97.429527,6.73125,40.274822
56.550001,98.290172,8.541571,41.102403
56.575001,99.141644,9.398004,41.748939
56.600001,99.961086,9.254174,42.173359
56.625001,100.737814,8.121215,42.345895
56.650001,101.476972,6.066616,42.252623
56.675001,102.198825,3.210165,41.895959
56.700001,102.934122,-0.282742,41.291973
56.725001,103.717247,-4.210182,40.4668
56.750001,104.578792,-8.344968,39.454456
56.775001,105.538526,-12.447687,38.297282
56.800001,106.599212,-16.280915,37.048756
56.825001,107.742135,-19.623723,35.776931
56.850001,108.926214,-22.285287,34.565487
56.875001,110.093135,-24.116283,33.50908
56.900001,111.179646,-25.016818,32.701313
56.925001,112.134551,-24.940335,32.217651
56.950001,112.934015,-23.893869,32.099601
56.975001,113.588297,-21.935748,32.347077
57.000001,114.137155,-19.17165,32.921587
57.025001,114.636901,-15.74918,33.757055
57.050001,115.145039,-11.850482,34.772096
57.075001,115.707376,-7.682454,35.878764
57.100001,116.349665,-3.464708,36.98615
57.125001,117.073751,0.583941,38.000172
57.150001,117.857753,4.259147,38.822468
57.175001,118.660331,7.383394,39.351494
57.200001,119.429368,9.815752,39.488093
57.225001,120.114583,11.458259,39.145822
57.250001,120.681618,12.259061,38.263764
57.275001,121.123403,12.213215,36.817426
57.300001,121.464509,11.362228,34.823399
57.325001,121.756599,9.79276,32.336011
57.350001,122.066588,7.633923,29.437948
57.375001,122.461565,5.051981,26.229352
57.400001,122.994687,2.241537,22.819692
57.425001,123.694782,-0.586848,19.324377
57.450001,124.560825,-3.22157,15.865122
57.475001,125.561847,-5.465632,12.570926
57.500001,126.642755,-7.1508,9.575927
57.525001,127.736106,-8.148192,7.011672
57.550001,128.778126,-8.374114,4.9941
57.575001,129.725087,-7.791307,3.608749
57.600001,130.564928,-6.407104,2.89932
57.625001,131.320326,-4.270388,2.863586
57.650001,132.042509,-1.468444,3.457242
57.675001,132.798259,1.876532,4.602861
57.700001,133.65394,5.612525,6.199458
57.725001,134.659881,9.565649,8.128843
57.750001,135.837155,13.551415,10.257206
57.775001,137.167941,17.388515,12.43303
57.800001,138.590971,20.913156,14.484792
57.825001,140.004274,23.99109,16.223176
57.850001,141.27747,26.524458,17.451959
57.875001,142.273758,28.451823,17.988785
57.900001,142.877981,29.742298,17.692476
57.925001,143.023589,30.387449,16.489475
57.950001,142.71022,30.395898,14.390857
57.975001,142.00591,29.793964,11.493741
58.000001,141.032629,28.631948,7.966004
58.025001,139.939647,26.991981,4.019064
58.050001,138.873459,24.992106,-0.122282
58.075001,137.95348,22.783072,-4.243947
58.100001,137.259057,20.537682,-8.155848
58.125001,136.828255,18.435303,-11.695286
58.150001,136.665451,16.645129,-14.724927
58.175001,136.753852,15.311228,-17.130166
58.200001,137.06955,14.541183,-18.818685
58.225001,137.594365,14.398828,-19.722519
58.250001,138.325135,14.900657,-19.801176
58.275001,139.277612,16.015196,-19.044053
58.300001,140.483977,17.664876,-17.471375
58.325001,141.98407,19.730643,-15.134436
58.350001,143.811459,22.060114,-12.116992
58.375001,145.976315,24.480149,-8.539392
58.400001,148.448248,26.813977,-4.564957
58.425001,151.143907,28.901303,-0.404897
58.450001,153.925427,30.617588,3.684654
58.475001,156.6143,31.887036,7.419225
58.500001,159.01965,32.684402,10.516383
58.525001,160.972701,33.024506,12.732507
58.550001,162.35615,32.943614,13.894819
58.575001,163.120814,32.480342,13.920728
58.600001,163.288493,31.663343,12.822848
58.625001,162.944075,30.509416,10.702262
58.650001,162.220095,29.031153,7.733187
58.675001,161.276066,27.249706,4.141607
58.700001,160.275187,25.20669,0.180942
58.725001,159.362441,22.970156,-3.891105
58.750001,158.648467,20.632263,-7.830465
58.775001,158.202025,18.29961,-11.417511
58.800001,158.051109,16.07947,-14.461916
58.825001,158.190571,14.065825,-16.804597
58.850001,158.593164,12.328297,-18.319725
58.875001,159.220992,10.905616,-18.918287
58.900001,160.034958,9.803804,-18.552969
58.925001,161.000578,8.998308,-17.22301
58.950001,162.08957,8.438996,-14.977461
58.975001,163.277785,8.057083,-11.915689
59.000001,164.541043,7.773335,-8.18458
59.025001,165.851056,7.506949,-3.972298
59.050001,167.173529,7.184231,0.50129
59.075001,168.46968,6.745823,4.997138
59.100001,169.701096,6.151159,9.271694
59.125001,170.836526,5.379425,13.092375
59.150001,171.858465,4.427285,16.25225
59.175001,172.767586,3.304676,18.582451
59.200001,173.583886,2.030458,19.961395
59.225001,174.344391,0.629377,20.320539
59.250001,175.097948,-0.869101,19.646829
59.275001,175.897927,-2.430612,17.982287
59.300001,176.793827,-4.015706,15.421235
59.325001,177.822893,-5.581145,12.105596
59.350001,179.003107,-7.083715,8.218436
59.375001,-179.670997,-8.48645,3.975592
59.400001,-178.228583,-9.765962,-0.384986
59.425001,-176.718632,-10.918636,-4.616309
59.450001,-175.203007,-11.963449,-8.47725
59.475001,-173.748581,-12.94004,-11.747807
59.500001,-172.420699,-13.902112,-14.242789
59.525001,-171.279301,-14.907573,-15.822275
59.550001,-170.377531,-16.007493,-16.398026
59.575001,-169.761377,-17.235998,-15.936001
59.600001,-169.468372,-18.602886,-14.455865
59.625001,-169.523895,-20.09033,-12.028748
59.650001,-169.934732,-21.654632,-8.77441
59.675001,-170.681072,-23.233301,-4.858329
59.700001,-171.709425,-24.756644,-0.488054
59.725001,-172.929633,-26.161589,4.092988
59.750001,-174.218585,-27.404142,8.616342
59.775001,-175.431097,-28.466491,12.804852
59.800001,-176.415634,-29.356048,16.392839
59.825001,-177.030663,-30.096321,19.146548
59.850001,-177.158077,-30.712415,20.881406
59.875001,-176.712664,-31.215755,21.474691
59.900001,-175.649219,-31.59288,20.874433
59.925001,-173.969323,-31.802158,19.106047
59.950001,-171.727722,-31.780492,16.276479
59.975001,-169.03473,-31.459616,12.572803
