time,VN_m_per_sec,VE_m_per_sec,VD_m_per_sec,V_m_per_sec
45.212501,27.813164,-4.589009,-12.57042,30.864973
45.225001,27.691816,-3.623437,-13.140582,30.864881
45.237501,27.537306,-2.625574,-13.690922,30.864838
45.250001,27.35071,-1.610935,-14.212045,30.864845
45.262501,27.135198,-0.595527,-14.695871,30.864903
45.275001,26.895941,0.404554,-15.135833,30.865008
45.287501,26.63989,1.373539,-15.52699,30.865155
45.300001,26.375448,2.296357,-15.866043,30.865334
45.312501,26.112052,3.158966,-16.151253,30.865536
45.325001,25.859695,3.948602,-16.382283,30.865749
45.337501,25.62842,4.653953,-16.559963,30.865961
45.350001,25.42782,5.265261,-16.686007,30.86616
45.362501,25.266556,5.774346,-16.762717,30.866335
45.375001,25.151936,6.174588,-16.792671,30.866474
45.387501,25.089556,6.460875,-16.778455,30.866572
45.400001,25.083023,6.629542,-16.722422,30.866621
45.412501,25.133778,6.678325,-16.626525,30.866619
45.425001,25.241001,6.606338,-16.492212,30.866566
45.437501,25.401628,6.414087,-16.320398,30.866464
45.450001,25.610463,6.103519,-16.111515,30.86632
45.462501,25.860393,5.678102,-15.86562,30.866141
45.475001,26.142688,5.142918,-15.582564,30.865937
45.487501,26.447403,4.504754,-15.262198,30.865719
45.500001,26.763834,3.77216,-14.904601,30.865501
45.512501,27.081039,2.955467,-14.510302,30.865293
45.525001,27.388382,2.066727,-14.080485,30.865108
45.537501,27.676074,1.119578,-13.617156,30.864955
45.550001,27.935683,0.129021,-13.123245,30.864844
45.562501,28.160571,-0.888886,-12.602649,30.86478
45.575001,28.346234,-1.917399,-12.060198,30.864766
45.587501,28.49052,-2.939498,-11.501553,30.864804
45.600001,28.593701,-3.938322,-10.933038,30.86489
45.612501,28.658404,-4.897583,-10.361422,30.86502
45.625001,28.689393,-5.801936,-9.793669,30.865186
45.637501,28.693236,-6.637286,-9.236677,30.865378
45.650001,28.677855,-7.39101,-8.697011,30.865586
45.662501,28.652015,-8.052086,-8.180668,30.865796
45.675001,28.624773,-8.611153,-7.692871,30.865998
45.687501,28.604919,-9.060479,-7.237907,30.866178
45.700001,28.600453,-9.393898,-6.819016,30.866328
45.712501,28.618109,-9.606706,-6.43832,30.866437
45.725001,28.662967,-9.695567,-6.096812,30.8665
45.737501,28.738156,-9.658429,-5.794372,30.866512
45.750001,28.844667,-9.494493,-5.529825,30.866474
45.762501,28.981292,-9.204217,-5.301027,30.866386
45.775001,29.144669,-8.789376,-5.104969,30.866253
45.787501,29.329463,-8.253172,-4.937904,30.866084
45.800001,29.528644,-7.600357,-4.795486,30.865886
45.812501,29.733885,-6.837372,-4.672915,30.865671
45.825001,29.936027,-5.972462,-4.565096,30.865452
45.837501,30.125622,-5.015743,-4.466796,30.86524
45.850001,30.293493,-3.979197,-4.372801,30.865047
45.862501,30.431307,-2.876575,-4.27807,30.864884
45.875001,30.532102,-1.723211,-4.177875,30.864759
45.887501,30.590742,-0.535726,-4.067925,30.864681
45.900001,30.604269,0.668345,-3.944468,30.864653
45.912501,30.572119,1.870987,-3.804362,30.864676
45.925001,30.496194,3.054177,-3.645124,30.86475
45.937501,30.380773,4.20035,-3.464939,30.864869
45.950001,30.232284,5.29283,-3.26264,30.865027
45.962501,30.058936,6.316202,-3.037672,30.865215
45.975001,29.870252,7.256588,-2.790022,30.865422
45.987501,29.676533,8.101836,-2.520145,30.865636
46.000001,29.488278,8.841603,-2.228888,30.865845
46.012501,29.31561,9.467355,-1.917408,30.866037
46.025001,29.167735,9.972299,-1.587108,30.866202
46.037501,29.052452,10.351268,-1.239581,30.866329
46.050001,28.975755,10.600594,-0.876575,30.866411
46.062501,28.941529,10.717989,-0.499974,30.866444
46.075001,28.951357,10.702465,-0.111791,30.866427
46.087501,29.004437,10.554289,0.285825,30.866359
46.100001,29.097634,10.275012,0.690587,30.866245
46.112501,29.225627,9.86753,1.10006,30.866091
46.125001,29.38119,9.336203,1.511666,30.865906
46.137501,29.555558,8.686984,1.92271,30.865701
46.150001,29.738888,7.927545,2.330416,30.865487
46.162501,29.92079,7.067376,2.731996,30.865277
46.175001,30.090889,6.11782,3.124733,30.865082
46.187501,30.239403,5.092028,3.506086,30.864913
46.200001,30.357696,4.004826,3.873809,30.864781
46.212501,30.438767,2.872472,4.226068,30.864693
46.225001,30.477647,1.712327,4.561562,30.864655
46.237501,30.471671,0.542453,4.879618,30.864667
46.250001,30.420609,-0.618845,5.180264,30.86473
46.262501,30.326645,-1.75349,5.464275,30.864841
46.275001,30.1942,-2.844086,5.73317,30.864993
46.287501,30.029628,-3.874329,5.989177,30.865178
46.300001,29.840785,-4.829333,6.235154,30.865386
46.312501,29.636526,-5.695881,6.474473,30.865604
46.325001,29.426149,-6.462564,6.710883,30.865822
46.337501,29.218829,-7.119846,6.948335,30.866026
46.350001,29.023073,-7.660035,7.190809,30.866205
46.362501,28.84623,-8.077213,7.442125,30.86635
46.375001,28.69408,-8.367128,7.705764,30.866452
46.387501,28.570521,-8.527085,7.984694,30.866506
46.400001,28.477361,-8.555856,8.281222,30.866509
46.412501,28.414232,-8.453622,8.596867,30.866461
46.425001,28.378627,-8.221964,8.932265,30.866366
46.437501,28.366048,-7.863896,9.287113,30.866228
46.450001,28.370271,-7.383938,9.660155,30.866056
46.462501,28.383707,-6.788207,10.049215,30.865859
46.475001,28.397853,-6.084508,10.451272,30.86565
46.487501,28.403801,-5.282396,10.862587,30.865441
46.500001,28.392783,-4.393194,11.278871,30.865243
46.512501,28.35672,-3.42993,11.695487,30.865068
46.525001,28.288749,-2.407199,12.107671,30.864926
46.537501,28.183683,-1.340921,12.51077,30.864825
46.550001,28.038375,-0.248028,12.900472,30.864772
46.562501,27.851968,0.853931,13.273006,30.86477
46.575001,27.626008,1.947225,13.62531,30.864819
46.587501,27.364403,3.014393,13.955142,30.864917
46.600001,27.073251,4.038682,14.261132,30.865057
46.612501,26.760537,5.004435,14.542763,30.865234
46.625001,26.435714,5.89741,14.800294,30.865436
46.637501,26.109226,6.70501,15.034616,30.865652
46.650001,25.791969,7.416423,15.247065,30.865871
46.662501,25.494758,8.022663,15.439207,30.866081
46.675001,25.227798,8.516544,15.612598,30.866268
46.687501,25.00021,8.892594,15.768558,30.866424
46.700001,24.819626,9.146933,15.907956,30.86654
46.712501,24.691852,9.277158,16.031042,30.866608
46.725001,24.620636,9.282229,16.13732,30.866626
46.737501,24.607524,9.162405,16.225492,30.866592
46.750001,24.651816,8.919219,16.293461,30.866509
46.762501,24.750622,8.5555,16.33841,30.866381
46.775001,24.899011,8.075439,16.356952,30.866217
46.787501,25.090253,7.484682,16.34534,30.866024
46.800001,25.316148,6.79043,16.29973,30.865815
46.812501,25.567418,6.001515,16.21648,30.8656
46.825001,25.834166,5.128444,16.092466,30.865394
46.837501,26.106362,4.183365,15.925397,30.865206
46.850001,26.374346,3.179966,15.714099,30.865049
46.862501,26.629311,2.133273,15.458748,30.86493
46.875001,26.863734,1.059371,15.161034,30.864858
46.887501,27.071741,-0.024954,14.824245,30.864834
46.900001,27.249356,-1.102621,14.453255,30.864863
46.912501,27.394642,-2.156695,14.054422,30.86494
46.925001,27.507707,-3.170808,13.635401,30.865063
46.937501,27.590576,-4.129558,13.204883,30.865224
46.950001,27.646948,-5.018831,12.772289,30.865414
46.962501,27.681851,-5.826053,12.347421,30.865622
46.975001,27.701215,-6.540349,11.940115,30.865836
46.987501,27.711401,-7.152608,11.559893,30.866044
47.000001,27.718718,-7.655472,11.215651,30.866234
47.012501,27.728952,-8.043268,10.915378,30.866396
47.025001,27.746939,-8.311893,10.665921,30.86652
47.037501,27.776208,-8.458698,10.4728,30.866598
47.050001,27.818716,-8.482371,10.34007,30.866626
47.062501,27.874674,-8.382853,10.270226,30.866603
47.075001,27.942495,-8.161303,10.26415,30.86653
47.087501,28.018854,-7.820098,10.321103,30.86641
47.100001,28.09886,-7.36288,10.43875,30.866251
47.112501,28.176337,-6.794635,10.61323,30.86606
47.125001,28.244201,-6.121778,10.839263,30.86585
47.137501,28.29491,-5.352236,11.110302,30.86563
47.150001,28.320969,-4.495484,11.418721,30.865415
47.162501,28.315457,-3.562536,11.756051,30.865215
47.175001,28.272542,-2.565851,12.11324,30.865042
47.187501,28.187952,-1.519166,12.480939,30.864905
47.200001,28.059366,-0.437237,12.849803,30.864812
47.212501,27.886696,0.664493,13.210774,30.864768
47.225001,27.672241,1.770281,13.555352,30.864775
47.237501,27.420696,2.864495,13.875808,30.864833
47.250001,27.139014,3.932039,14.165359,30.864938
47.262501,26.836138,4.95873,14.418256,30.865084
47.275001,26.522607,5.931631,14.629813,30.865262
47.287501,26.210082,6.839298,14.796361,30.865461
47.300001,25.910807,7.671936,14.915132,30.865672
47.312501,25.637044,8.421462,14.984108,30.86588
47.325001,25.400521,9.081485,15.001824,30.866074
47.337501,25.211903,9.647208,14.967174,30.866243
47.350001,25.08033,10.115292,14.879219,30.866377
47.362501,25.01302,10.483684,14.73703,30.866469
47.375001,25.014964,10.751456,14.539577,30.866511
47.387501,25.088707,10.91866,14.285681,30.866503
47.400001,25.234236,10.98623,13.974028,30.866444
47.412501,25.448963,10.955928,13.603261,30.866337
47.425001,25.727813,10.830347,13.172124,30.866189
47.437501,26.063413,10.612963,12.679664,30.866006
47.450001,26.446382,10.308224,12.12547,30.865801
47.462501,26.865715,9.921657,11.50992,30.865582
47.475001,27.309246,9.459968,10.834427,30.865365
47.487501,27.76418,8.931129,10.101647,30.865159
47.500001,28.217663,8.344412,9.315634,30.864977
47.512501,28.657372,7.710361,8.481922,30.864828
47.525001,29.07207,7.0407,7.60752,30.864722
47.537501,29.452118,6.348159,6.700825,30.864664
47.550001,29.789889,5.646241,5.771437,30.864656
47.562501,30.080057,4.948923,4.829914,30.8647
47.575001,30.319752,4.270331,3.887461,30.864793
47.587501,30.508556,3.624395,2.955601,30.864929
47.600001,30.648349,3.024515,2.045829,30.8651
47.612501,30.743012,2.483257,1.169296,30.865297
47.625001,30.798017,2.012088,0.336527,30.865509
47.637501,30.819937,1.621178,-0.442806,30.865722
47.650001,30.815893,1.319242,-1.160042,30.865926
47.662501,30.793007,1.113449,-1.807637,30.866108
47.675001,30.757868,1.009365,-2.379207,30.866258
47.687501,30.716062,1.010934,-2.869535,30.866368
47.700001,30.671786,1.120472,-3.274548,30.866431
47.712501,30.627569,1.338669,-3.591286,30.866444
47.725001,30.584113,1.664587,-3.817875,30.866405
47.737501,30.540261,2.095662,-3.953513,30.866318
47.750001,30.493095,2.627693,-3.998487,30.866187
47.762501,30.438157,3.254847,-3.954204,30.866019
47.775001,30.369781,3.969677,-3.823248,30.865825
47.787501,30.281517,4.76318,-3.609439,30.865615
47.800001,30.166622,5.624898,-3.317891,30.865401
47.812501,30.018595,6.543082,-2.95505,30.865195
47.825001,29.831705,7.504927,-2.528689,30.86501
47.837501,29.6015,8.496868,-2.047864,30.864855
47.850001,29.325234,9.50494,-1.522804,30.86474
47.862501,29.00221,10.51518,-0.964754,30.864672
47.875001,28.633982,11.514039,-0.38575,30.864653
47.887501,28.224425,12.488798,0.201637,30.864687
47.900001,27.779652,13.427933,0.784592,30.86477
47.912501,27.307795,14.321413,1.350349,30.864898
47.925001,26.818653,15.160912,1.886481,30.865065
47.937501,26.323251,15.939914,2.381155,30.86526
47.950001,25.833319,16.653703,2.823345,30.865474
47.962501,25.36075,17.299253,3.203003,30.865693
47.975001,24.917052,17.875023,3.511167,30.865907
47.987501,24.512826,18.38069,3.740034,30.866102
48.000001,24.157316,18.816828,3.882991,30.866269
48.012501,23.85801,19.184591,3.934625,30.866397
48.025001,23.620352,19.4854,3.890727,30.86648
48.037501,23.447529,19.720682,3.748302,30.866514
48.050001,23.340365,19.891675,3.505593,30.866496
48.062501,23.297315,19.99931,3.162133,30.866428
48.075001,23.314544,20.044188,2.718818,30.866315
48.087501,23.386106,20.026641,2.177991,30.866162
48.100001,23.504211,19.946884,1.543539,30.865979
48.112501,23.659566,19.805227,0.82097,30.865776
48.125001,23.84179,19.602343,0.017459,30.865565
48.137501,24.03988,19.339548,-0.85815,30.865359
48.150001,24.242718,19.019089,-1.79542,30.865168
48.162501,24.439582,18.644391,-2.782461,30.865006
48.175001,24.62065,18.22025,-3.806163,30.86488
48.187501,24.777454,17.75294,-4.85249,30.864798
48.200001,24.903258,17.250237,-5.906845,30.864765
48.212501,24.993345,16.721335,-6.954466,30.864784
48.225001,25.045176,16.17667,-7.980829,30.864853
48.237501,25.058432,15.627661,-8.972039,30.864969
48.250001,25.034909,15.086378,-9.915165,30.865125
48.262501,24.978304,14.56517,-10.798505,30.865313
48.275001,24.893893,14.076274,-11.611766,30.865523
48.287501,24.788121,13.631425,-12.346145,30.865742
48.300001,24.668155,13.241492,-12.994321,30.865958
48.312501,24.541401,12.916147,-13.550373,30.86616
48.325001,24.41504,12.663595,-14.009635,30.866336
48.337501,24.295602,12.490342,-14.368523,30.866476
48.350001,24.188589,12.401034,-14.624358,30.866573
48.362501,24.09819,12.398335,-14.775211,30.866622
48.375001,24.027068,12.482864,-14.819793,30.866618
48.387501,23.976258,12.653172,-14.757408,30.866564
48.400001,23.945156,12.90577,-14.587978,30.866462
48.412501,23.931608,13.235206,-14.312131,30.866319
48.425001,23.932088,13.634186,-13.931361,30.866141
48.437501,23.941961,14.093758,-13.448226,30.865941
48.450001,23.955813,14.603551,-12.866564,30.865728
48.462501,23.967834,15.152069,-12.191709,30.865515
48.475001,23.972226,15.727045,-11.430665,30.865315
48.487501,23.96362,16.315836,-10.592222,30.865139
48.500001,23.937471,16.905853,-9.686981,30.864996
48.512501,23.890402,17.484993,-8.727281,30.864895
48.525001,23.820485,18.042063,-7.727029,30.864842
48.537501,23.727416,18.567148,-6.701424,30.86484
48.550001,23.612603,19.051927,-5.666602,30.864888
48.562501,23.479127,19.48988,-4.639231,30.864985
48.575001,23.331602,19.8764,-3.636063,30.865124
48.587501,23.175933,20.208788,-2.673511,30.865298
48.600001,23.018998,20.48613,-1.767238,30.865497
48.612501,22.868263,20.709086,-0.931813,30.865709
48.625001,22.731371,20.879592,-0.180433,30.865922
48.637501,22.615716,21.000503,0.475274,30.866124
48.650001,22.528036,21.07522,1.025383,30.866304
48.662501,22.474041,21.107313,1.461731,30.866451
48.675001,22.458095,21.100171,1.777946,30.866557
48.687501,22.482969,21.056719,1.969432,30.866616
48.700001,22.549666,20.979191,2.033362,30.866623
48.712501,22.657338,20.869,1.968667,30.86658
48.725001,22.803283,20.726697,1.776044,30.866487
48.737501,22.983044,20.552021,1.457982,30.86635
48.750001,23.190588,20.34403,1.018801,30.866177
48.762501,23.418576,20.101315,0.464692,30.865977
48.775001,23.658709,19.822266,-0.196266,30.865761
48.787501,23.902135,19.505366,-0.954114,30.865542
48.800001,24.139912,19.149512,-1.797081,30.865331
48.812501,24.363484,18.754309,-2.711727,30.865141
48.825001,24.565157,18.320331,-3.683153,30.864981
48.837501,24.738546,17.849318,-4.695301,30.864862
48.850001,24.878954,17.3443,-5.73132,30.864788
48.862501,24.983664,16.809623,-6.773982,30.864765
48.875001,25.052113,16.250891,-7.806126,30.864793
48.887501,25.085954,15.674811,-8.811099,30.864871
48.900001,25.088967,15.088965,-9.773158,30.864993
48.912501,25.066863,14.501526,-10.677817,30.865153
48.925001,25.02696,13.920925,-11.512097,30.865341
48.937501,24.977783,13.355515,-12.264686,30.865546
48.950001,24.928587,12.813237,-12.926,30.865757
48.962501,24.888859,12.30131,-13.488143,30.865961
48.975001,24.867805,11.825974,-13.944805,30.866147
48.987501,24.873866,11.392273,-14.2911,30.866303
49.000001,24.914278,11.003903,-14.523386,30.86642
49.012501,24.994699,10.663123,-14.639097,30.866492
49.025001,25.118916,10.370712,-14.636601,30.866514
49.037501,25.288646,10.125985,-14.515121,30.866485
49.050001,25.503429,9.92686,-14.274719,30.866406
49.062501,25.760638,9.76996,-13.916349,30.866282
49.075001,26.05558,9.650753,-13.441986,30.866118
49.087501,26.381711,9.563735,-12.85479,30.865925
49.100001,26.730946,9.502622,-12.159315,30.865713
49.112501,27.094052,9.460589,-11.361703,30.865494
49.125001,27.461119,9.430504,-10.46986,30.865279
49.137501,27.822077,9.405187,-9.493565,30.865082
49.150001,28.167229,9.377659,-8.444495,30.864912
49.162501,28.487786,9.341388,-7.336153,30.86478
49.175001,28.776342,9.290501,-6.183684,30.864692
49.187501,29.027284,9.219968,-5.003585,30.864654
49.200001,29.237085,9.12574,-3.813331,30.864668
49.212501,29.404471,9.004831,-2.630935,30.864732
49.225001,29.530449,8.855341,-1.474472,30.864843
49.237501,29.618182,8.676429,-0.361611,30.864995
49.250001,29.672733,8.468228,0.69082,30.865178
49.262501,29.700691,8.231717,1.667214,30.865382
49.275001,29.709707,7.968569,2.553473,30.865596
49.287501,29.707973,7.680973,3.337215,30.865807
49.300001,29.703679,7.371461,4.00789,30.866003
49.312501,29.704476,7.042739,4.55682,30.866173
49.325001,29.71699,6.697544,4.977185,30.866308
49.337501,29.7464,6.338525,5.263971,30.866399
49.350001,29.796106,5.968163,5.413903,30.866442
49.362501,29.867507,5.58872,5.4254,30.866434
49.375001,29.959897,5.202227,5.298542,30.866376
49.387501,30.070481,4.810487,5.035075,30.86627
49.400001,30.194521,4.415116,4.63845,30.866123
49.412501,30.325591,4.017583,4.113879,30.865943
49.425001,30.455954,3.619255,3.468403,30.865741
49.437501,30.577015,3.221451,2.71094,30.865528
49.450001,30.679854,2.825467,1.852296,30.865316
49.462501,30.755791,2.432599,0.905119,30.865117
49.475001,30.796959,2.044144,-0.116235,30.864943
49.487501,30.796846,1.661372,-1.195912,30.864804
49.500001,30.750768,1.285492,-2.316867,30.864707
49.512501,30.656238,0.917597,-3.461246,30.864658
49.525001,30.513203,0.558596,-4.610824,30.864661
49.537501,30.32414,0.20915,-5.747472,30.864715
49.550001,30.093982,-0.130392,-6.853624,30.864817
49.562501,29.829907,-0.460045,-7.912703,30.864962
49.575001,29.540978,-0.780223,-8.90948,30.865141
49.587501,29.237679,-1.09175,-9.830351,30.865346
49.600001,28.931372,-1.395855,-10.663502,30.865563
49.612501,28.633716,-1.694132,-11.398977,30.865782
49.625001,28.35607,-1.988481,-12.028653,30.865989
49.637501,28.108935,-2.28103,-12.54613,30.866174
49.650001,27.90144,-2.574037,-12.946584,30.866326
49.662501,27.740921,-2.869777,-13.226586,30.866437
49.675001,27.632578,-3.170431,-13.383939,30.8665
49.687501,27.579247,-3.477966,-13.417544,30.866513
49.700001,27.581285,-3.794018,-13.327318,30.866475
49.712501,27.636562,-4.119799,-13.114175,30.866388
49.725001,27.740573,-4.456005,-12.78008,30.866257
49.737501,27.886659,-4.802758,-12.328152,30.866091
49.750001,28.066326,-5.15957,-11.762817,30.865898
49.762501,28.269665,-5.525344,-11.089971,30.865691
49.775001,28.485845,-5.898396,-10.317142,30.86548
49.787501,28.703657,-6.276531,-9.453607,30.865279
49.800001,28.912096,-6.657127,-8.510446,30.865099
49.812501,29.100933,-7.037266,-7.500513,30.86495
49.825001,29.261259,-7.413868,-6.438299,30.864841
49.837501,29.385948,-7.783841,-5.339705,30.864779
49.850001,29.470027,-8.144231,-4.22171,30.864767
49.862501,29.510914,-8.492345,-3.101978,30.864806
49.875001,29.50851,-8.825867,-1.998406,30.864895
49.887501,29.465141,-9.142922,-0.928663,30.865028
49.900001,29.385353,-9.442107,0.090252,30.865198
49.912501,29.275577,-9.722482,1.042409,30.865396
49.925001,29.143691,-9.983515,1.913274,30.865611
49.937501,28.998505,-10.224988,2.689953,30.86583
49.950001,28.849206,-10.446877,3.36135,30.866042
49.962501,28.704808,-10.64922,3.918237,30.866235
49.975001,28.573625,-10.831968,4.353269,30.866398
49.987501,28.462798,-10.994857,4.660943,30.866521
50.000001,28.377914,-11.137287,4.837536,30.866599
50.012501,28.322711,-11.258247,4.88104,30.866627
50.025001,28.298897,-11.356267,4.791118,30.866603
50.037501,28.306083,-11.429428,4.569076,30.866529
50.050001,28.341833,-11.475418,4.217878,30.866409
50.062501,28.401826,-11.491642,3.742175,30.86625
50.075001,28.480125,-11.475371,3.148359,30.866062
50.087501,28.569539,-11.423939,2.444603,30.865855
50.100001,28.662065,-11.334961,1.640883,30.865641
50.112501,28.749379,-11.206568,0.748942,30.865432
50.125001,28.823365,-11.037627,-0.2178,30.86524
50.137501,28.876631,-10.827951,-1.244428,30.865076
50.150001,28.902994,-10.578459,-2.31479,30.86495
50.162501,28.897904,-10.291285,-3.411842,30.864868
50.175001,28.858757,-9.969827,-4.518046,30.864835
50.187501,28.785103,-9.618712,-5.615819,30.864854
50.200001,28.678705,-9.24371,-6.687986,30.864922
50.212501,28.543467,-8.851569,-7.718209,30.865037
50.225001,28.385224,-8.449806,-8.691369,30.865191
50.237501,28.211412,-8.046461,-9.593861,30.865376
50.250001,28.030642,-7.649832,-10.413804,30.865582
50.262501,27.852212,-7.268201,-11.141136,30.865796
50.275001,27.685576,-6.909583,-11.767621,30.866006
50.287501,27.539821,-6.581488,-12.286766,30.866201
50.300001,27.423165,-6.290722,-12.693682,30.866368
50.312501,27.342508,-6.043217,-12.984898,30.8665
50.325001,27.303063,-5.8439,-13.158184,30.866587
50.337501,27.308064,-5.696593,-13.212381,30.866625
50.350001,27.35859,-5.603942,-13.147285,30.866612
50.362501,27.453483,-5.567367,-12.963584,30.866548
50.375001,27.589381,-5.587043,-12.662856,30.866437
50.387501,27.760868,-5.661888,-12.247642,30.866284
50.400001,27.960719,-5.789585,-11.721558,30.866099
50.412501,28.180256,-5.966622,-11.089447,30.865891
50.425001,28.409778,-6.188355,-10.357535,30.865672
50.437501,28.639072,-6.449109,-9.533566,30.865455
50.450001,28.857958,-6.742305,-8.626895,30.865251
50.462501,29.056852,-7.060624,-7.648504,30.865072
50.475001,29.227311,-7.396193,-6.610931,30.864928
50.487501,29.36252,-7.740799,-5.528105,30.864826
50.500001,29.457699,-8.086111,-4.415086,30.864773
50.512501,29.510386,-8.423899,-3.287719,30.86477
50.525001,29.520586,-8.746245,-2.162238,30.864819
50.537501,29.490768,-9.045714,-1.05483,30.864915
50.550001,29.425715,-9.315496,0.018796,30.865054
50.562501,29.332232,-9.549492,1.043808,30.865226
50.575001,29.218736,-9.74235,2.006595,30.865423
50.587501,29.094754,-9.889456,2.895031,30.865632
50.600001,28.970371,-9.986878,3.698652,30.865841
50.612501,28.855654,-10.031279,4.408748,30.866039
50.625001,28.760081,-10.019819,5.018377,30.866214
50.637501,28.692027,-9.950052,5.522313,30.866355
50.650001,28.658306,-9.819837,5.916956,30.866455
50.662501,28.663806,-9.627287,6.200229,30.866507
50.675001,28.711231,-9.370752,6.371469,30.866509
50.687501,28.800945,-9.048849,6.431344,30.866459
50.700001,28.93095,-8.660545,6.381799,30.866361
50.712501,29.096965,-8.205281,6.226038,30.86622
50.725001,29.29264,-7.683128,5.968537,30.866043
50.737501,29.509871,-7.094966,5.615078,30.865841
50.750001,29.739218,-6.442663,5.17279,30.865624
50.762501,29.970402,-5.729235,4.650173,30.865405
50.775001,30.192863,-4.958967,4.057097,30.865196
50.787501,30.396345,-4.137478,3.404746,30.865009
50.800001,30.571479,-3.271712,2.705503,30.864854
50.812501,30.710325,-2.369862,1.972765,30.864739
50.825001,30.806829,-1.441207,1.220704,30.864671
50.837501,30.857182,-0.495886,0.463961,30.864654
50.850001,30.860034,0.455381,-0.282691,30.864688
50.862501,30.816558,1.401603,-1.004694,30.864772
50.875001,30.730361,2.331838,-1.688055,30.8649
50.887501,30.607239,3.235495,-2.319654,30.865066
50.900001,30.454806,4.102593,-2.887507,30.865259
50.912501,30.28202,4.92397,-3.380963,30.865468
50.925001,30.098631,5.691427,-3.790837,30.865682
50.937501,29.914605,6.397796,-4.109466,30.865889
50.950001,29.739548,7.036954,-4.330726,30.866076
50.962501,29.582165,7.603781,-4.449985,30.866233
50.975001,29.44978,8.094089,-4.464057,30.866351
50.987501,29.347952,8.50453,-4.371128,30.866423
51.000001,29.280186,8.83252,-4.170702,30.866445
51.012501,29.247762,9.07617,-3.863574,30.866417
51.025001,29.249685,9.234269,-3.451815,30.866338
51.037501,29.28275,9.306301,-2.938794,30.866215
51.050001,29.341733,9.29251,-2.329216,30.866054
51.062501,29.419681,9.194005,-1.629158,30.865864
51.075001,29.508314,9.012892,-0.846097,30.865656
51.087501,29.598488,8.752419,0.011096,30.865441
51.100001,29.680731,8.417114,0.932213,30.865233
51.112501,29.745793,8.012894,1.905831,30.865043
51.125001,29.785204,7.547122,2.919499,30.864882
51.137501,29.791782,7.028611,3.96001,30.864759
51.150001,29.760075,6.467543,5.013719,30.864681
51.162501,29.686695,5.875325,6.066917,30.864653
51.175001,29.570531,5.264371,7.106221,30.864677
51.187501,29.412805,4.647824,8.118958,30.864751
51.200001,29.216997,4.039242,9.093509,30.864871
51.212501,28.988613,3.452267,10.019596,30.865031
51.225001,28.734843,2.900296,10.88848,30.865222
51.237501,28.46411,2.396173,11.693065,30.865433
51.250001,28.185558,1.951918,12.427906,30.865652
51.262501,27.908512,1.578504,13.089121,30.865868
51.275001,27.641936,1.285684,13.674227,30.866067
51.287501,27.393931,1.081854,14.181923,30.86624
51.300001,27.171286,0.973964,14.611838,30.866376
51.312501,26.979125,0.967444,14.964282,30.866468
51.325001,26.82064,1.066152,15.240018,30.866512
51.337501,26.696937,1.272319,15.440071,30.866504
51.350001,26.606996,1.586495,15.56561,30.866445
51.362501,26.547736,2.007494,15.617894,30.86634
51.375001,26.514197,2.532336,15.598287,30.866194
51.387501,26.499819,3.156207,15.508349,30.866015
51.400001,26.496811,3.872439,15.349977,30.865815
51.412501,26.496595,4.672536,15.12559,30.865605
51.425001,26.490299,5.546256,14.838322,30.865397
51.437501,26.469285,6.481761,14.492222,30.865203
51.450001,26.42566,7.46585,14.092406,30.865034
51.462501,26.352773,8.484254,13.645177,30.864901
51.475001,26.245632,9.522013,13.15806,30.86481
51.487501,26.101235,10.563886,12.639769,30.864768
51.500001,25.918782,11.594786,12.100089,30.864777
51.512501,25.699759,12.60021,11.549686,30.864837
51.525001,25.447883,13.566625,10.999849,30.864944
51.537501,25.168917,14.481789,10.46219,30.865093
51.550001,24.870361,15.334974,9.948315,30.865276
51.562501,24.561063,16.117097,9.469496,30.865482
51.575001,24.250745,16.820736,9.036351,30.8657
51.587501,23.949512,17.440045,8.658557,30.865918
51.600001,23.66734,17.97059,8.344608,30.866124
51.612501,23.4136,18.409128,8.101614,30.866305
51.625001,23.196618,18.753352,7.935152,30.866453
51.637501,23.023308,19.001646,7.849154,30.866559
51.650001,22.898878,19.152863,7.845843,30.866617
51.662501,22.826623,19.206173,7.925695,30.866623
51.675001,22.807809,19.160973,8.087435,30.866579
51.687501,22.841646,19.016901,8.328061,30.866485
51.700001,22.925352,18.773922,8.642892,30.866349
51.712501,23.05431,18.432506,9.025655,30.866177
51.725001,23.222297,17.993865,9.468605,30.86598
51.737501,23.4218,17.460232,9.962694,30.865769
51.750001,23.644383,16.835149,10.497782,30.865555
51.762501,23.881111,16.123729,11.062905,30.865352
51.775001,24.122998,15.33287,11.646578,30.86517
51.787501,24.361459,14.471387,12.237145,30.86502
51.800001,24.588745,13.550032,12.823143,30.864911
51.812501,24.798318,12.581414,13.393667,30.864849
51.825001,24.985168,11.579792,13.938721,30.864837
51.837501,25.146019,10.56077,14.449513,30.864876
51.850001,25.27943,9.540913,14.918692,30.864964
51.862501,25.385778,8.537295,15.340501,30.865095
51.875001,25.467121,7.567035,15.71083,30.865263
51.887501,25.526957,6.646834,16.027182,30.865458
51.900001,25.56989,5.792551,16.288541,30.865668
51.912501,25.601237,5.018835,16.49517,30.865882
51.925001,25.626599,4.338827,16.648344,30.866088
51.937501,25.651414,3.763936,16.75006,30.866273
51.950001,25.680543,3.303684,16.802729,30.866427
