Time,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
50.8001,0.643316,1.01798,1.96661,0,0,0,93.4753,65.1389,-51.0727
51.0001,0.655139,-2.23242,-0.88522,0,0,0,103.815,64.9852,-24.7894
51.2001,0.404492,-1.01065,0.144331,0,0,0,124.664,21.0763,0.567203
51.4001,-0.476973,1.21936,2.5271,0,0,0,110.258,53.8706,20.9509
51.6001,0.861866,-0.847613,-0.877431,0,0,0,96.9543,73.1081,36.4701
51.8001,1.48805,-0.606448,-1.92107,0,0,0,116.421,22.4519,41.9509
52.0001,-0.482608,1.21228,2.31233,0,0,0,117.287,28.5614,35.4784
52.2001,0.469647,0.862252,-0.0525781,0,0,0,104.925,67.1817,26.6614
52.4001,0.824223,0.480963,-2.63714,0,0,0,121.646,25.9726,12.1538
52.6001,0.666266,1.00686,1.40752,0,0,0,126.267,7.44788,-11.9319
52.8001,0.851998,0.729848,1.66843,0,0,0,106.811,60.6175,-30.5954
53.0001,-0.506563,1.03021,-2.53776,0,0,0,108.946,50.0937,-39.7157
53.2001,0.63037,0.23584,0.163247,0,0,0,117.783,16.0819,-47.6201
53.4001,1.64222,-0.983091,2.43814,0,0,0,100.324,60.1737,-46.8161
53.6001,-0.186571,0.525967,-1.82076,0,0,0,97.5578,74.8201,-34.0987
53.8001,-0.256488,-0.0884881,-1.65162,0,0,0,123.148,29.6267,-15.0212
54.0001,0.923771,-2.15723,1.69361,0,0,0,114.616,51.8283,9.17875
54.2001,0.639274,-0.44108,-0.947955,0,0,0,91.1653,83.0525,36.3379
54.4001,0.452345,1.04215,-2.20663,0,0,0,103.689,39.0911,61.7272
54.6001,0.443246,-1.968,0.610692,0,0,0,96.0663,25.4607,81.0217
54.8001,0.453723,-1.00819,0.258004,0,0,0,70.0819,51.7333,94.5839
55.0001,0.824486,2.33233,-1.1265,0,0,0,72.8475,24.9094,101.793
55.2001,0.516241,-0.609419,0.534938,0,0,0,81.9019,-5.32423,99.4172
55.4001,0.106635,-1.86482,1.23566,0,0,0,88.4513,19.9698,90.8416
55.6001,0.366439,2.26296,0.50296,0,0,0,100.873,8.40731,78.0412
55.8001,0.635804,0.761838,0.888425,0,0,0,108.556,-41.0796,55.7633
56.0001,0.390184,-2.5832,0.922968,0,0,0,122.999,-11.7459,29.6119
56.2001,0.183559,0.990147,0.909801,0,0,0,128.385,13.7295,8.99966
56.4001,0.520456,1.81113,0.671355,0,0,0,121.646,-39.7464,-7.7779
56.6001,0.5846,-2.23649,-0.480741,0,0,0,122.913,-31.0253,-19.2246
56.8001,0.668063,-0.244356,-0.373745,0,0,0,127.4,19.1522,-16.9161
57.0001,0.445367,2.53263,0.614829,0,0,0,126.067,-19.9892,-4.59489
57.2001,0.320293,-0.652088,-1.47945,0,0,0,122.574,-42.3485,9.42813
57.4001,0.661398,-0.731984,-1.75931,0,0,0,124.964,9.68565,31.1112
57.6001,0.698273,2.38131,1.05639,0,0,0,115.321,-7.09748,56.1352
57.8001,0.224445,0.678785,-0.562353,0,0,0,95.5148,-53.1741,71.3229
58.0001,-0.370999,-1.20704,-2.36902,0,0,0,98.4745,-27.4355,79.4891
58.2001,1.0142,1.06613,1.27311,0,0,0,95.9272,-23.5533,84.7612
58.4002,1.31344,0.399893,1.54001,0,0,0,75.6145,-69.4705,79.9184
58.6002,-0.492591,-1.32445,-2.42862,0,0,0,92.2066,-61.9683,66.1518
58.8002,0.574065,-0.730134,0.544109,0,0,0,117.104,-35.8746,46.4629
59.0002,0.78899,-0.533376,2.46138,0,0,0,98.7533,-80.3114,20.6529
59.2002,0.710737,-1.00938,-1.80117,0,0,0,95.361,-88.643,-6.99402
59.4002,0.770584,-0.756175,-1.24034,0,0,0,119.742,-40.1242,-33.9158
59.6002,-0.60235,-0.978447,2.68709,0,0,0,102.187,-57.4856,-55.3537
59.8002,0.910334,-0.117381,-0.718307,0,0,0,78.4312,-78.547,-70.9816
60.0002,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704,-0.00132704
