time,VN_m_per_sec,VE_m_per_sec,VD_m_per_sec,V_m_per_sec
41.725001,27.792806,-4.014149,12.807318,30.863909
41.750001,27.352676,-3.557181,13.851123,30.86545
41.775001,27.042035,-3.379719,14.49287,30.866445
41.800001,26.908369,-3.496797,14.712708,30.866676
41.825001,26.966342,-3.901447,14.502104,30.866097
41.850001,27.195675,-4.565405,13.863288,30.864841
41.875001,27.545776,-5.440712,12.812712,30.863193
41.900001,27.946372,-6.462794,11.38711,30.861524
41.925001,28.322365,-7.555728,9.649203,30.860209
41.950001,28.609999,-8.639829,7.689787,30.859545
41.975001,28.770625,-9.640601,5.624044,30.859681
42.000001,28.798517,-10.497129,3.582105,30.860586
42.025001,28.72058,-11.167728,1.696103,30.862058
42.050001,28.588044,-11.63134,0.087188,30.863764
42.075001,28.462503,-11.884621,-1.144436,30.865321
42.100001,28.39997,-11.936039,-1.925069,30.866377
42.125001,28.436776,-11.799215,-2.209311,30.866693
42.150001,28.58031,-11.487701,-1.980032,30.866194
42.175001,28.806425,-11.012663,-1.248415,30.864987
42.200001,29.064058,-10.383782,-0.054793,30.863334
42.225001,29.286418,-9.612561,1.530595,30.8616
42.250001,29.406679,-8.71642,3.408963,30.860164
42.275001,29.374832,-7.721677,5.458387,30.859343
42.300001,29.171543,-6.663978,7.54384,30.859311
42.325001,28.815218,-5.585652,9.530349,30.860069
42.350001,28.360168,-4.530682,11.296112,30.861438
42.375001,27.886321,-3.538782,12.742108,30.863104
42.400001,27.483201,-2.640311,13.79606,30.864686
42.425001,27.232147,-1.853243,14.410918,30.865821
42.450001,27.190604,-1.182575,14.560148,30.866249
42.475001,27.381251,-0.62178,14.233137,30.865866
42.500001,27.787563,-0.15546,13.433539,30.86475
42.525001,28.356385,0.23761,12.181648,30.863143
42.550001,29.007288,0.581657,10.519732,30.861398
42.575001,29.647491,0.901563,8.517435,30.859897
42.600001,30.189804,1.221096,6.273823,30.858973
42.625001,30.569795,1.561657,3.913562,30.858825
42.650001,30.75795,1.941497,1.57698,30.859484
42.675001,30.763523,2.375271,-0.593793,30.860798
42.700001,30.629041,2.87377,-2.468848,30.862468
42.725001,30.417143,3.443583,-3.941181,30.864118
42.750001,30.193463,4.086481,-4.932241,30.865377
42.775001,30.009984,4.798443,-5.392917,30.865964
42.800001,29.892685,5.568517,-5.302196,30.865746
42.825001,29.835938,6.378032,-4.666019,30.864773
42.850001,29.804592,7.200883,-3.517743,30.863262
42.875001,29.743242,8.005598,-1.919743,30.861553
42.900001,29.590738,8.759474,0.035933,30.860031
42.925001,29.296726,9.434369,2.23042,30.859038
42.950001,28.836142,10.012898,4.525978,30.858802
42.975001,28.217787,10.493336,6.778477,30.85938
43.000001,27.484536,10.891614,8.851699,30.860648
43.025001,26.705155,11.239564,10.629678,30.862326
43.050001,25.960075,11.579654,12.023953,30.864046
43.075001,25.324923,11.957378,12.974748,30.865429
43.100001,24.855677,12.412912,13.447513,30.866173
43.125001,24.578324,12.973619,13.427905,30.866121
43.150001,24.48457,13.648675,12.918425,30.865291
43.175001,24.534001,14.426749,11.938617,30.863877
43.200001,24.662249,15.277336,10.528627,30.862202
43.225001,24.793891,16.155851,8.753922,30.86065
43.250001,24.857882,17.011858,6.707888,30.859575
43.275001,24.802387,17.798818,4.509504,30.859228
43.300001,24.605542,18.482981,2.295078,30.859693
43.325001,24.279399,19.048941,0.205516,30.860875
43.350001,23.86606,19.500178,-1.627607,30.862516
43.375001,23.427224,19.854402,-3.09356,30.864255
43.400001,23.030064,20.135098,-4.109259,30.86571
43.425001,22.732944,20.361771,-4.621275,30.866562
43.450001,22.574008,20.541622,-4.604842,30.866627
43.475001,22.564571,20.664969,-4.062341,30.865894
43.500001,22.688128,20.705792,-3.02298,30.864532
43.525001,22.90491,20.627588,-1.543734,30.862849
43.550001,23.161114,20.393471,0.290081,30.861222
43.575001,23.401106,19.978144,2.36703,30.860019
43.600001,23.580053,19.378601,4.55635,30.859511
43.625001,23.673997,18.620438,6.719306,30.859811
43.650001,23.684711,17.757751,8.722898,30.860852
43.675001,23.638001,16.866547,10.452381,30.862401
43.700001,23.575959,16.033438,11.819314,30.864108
43.725001,23.545284,15.342545,12.763639,30.865589
43.750001,23.584715,14.863432,13.250699,30.86651
43.775001,23.714515,14.641986,13.265925,30.866661
43.800001,23.930271,14.695045,12.810465,30.866004
43.825001,24.202329,15.008836,11.900028,30.864681
43.850001,24.481198,15.541097,10.567348,30.862981
43.875001,24.708187,16.226757,8.866583,30.861277
43.900001,24.829324,16.986825,6.876674,30.859945
43.925001,24.809503,17.739419,4.700681,30.859274
43.950001,24.643256,18.410967,2.459533,30.859409
43.975001,24.359104,18.945022,0.280943,30.86031
44.000001,24.0161,19.306443,-1.713749,30.861768
44.025001,23.693403,19.480004,-3.421197,30.863449
44.050001,23.47553,19.464218,-4.76339,30.864967
44.075001,23.436712,19.262762,-5.689899,30.865975
44.100001,23.627427,18.876512,-6.176313,30.866241
44.125001,24.065262,18.298921,-6.22125,30.865698
44.150001,24.731305,17.51636,-5.844181,30.864458
44.175001,25.572637,16.513462,-5.085054,30.862793
44.200001,26.510866,15.281984,-4.005041,30.861066
44.225001,27.455784,13.830431,-2.686571,30.859659
44.250001,28.321899,12.191231,-1.230624,30.858881
44.275001,29.044343,10.422837,0.249762,30.858901
44.300001,29.590135,8.605752,1.639095,30.85971
44.325001,29.961696,6.833496,2.830027,30.861123
44.350001,30.191579,5.20119,3.732271,30.862821
44.375001,30.330033,3.794804,4.277964,30.86442
44.400001,30.428904,2.683314,4.423178,30.865561
44.425001,30.526187,1.914392,4.146849,30.86599
44.450001,30.634959,1.512862,3.449107,30.865609
44.475001,30.739233,1.480509,2.350591,30.864505
44.500001,30.797664,1.796217,0.893048,30.862924
44.525001,30.754459,2.416356,-0.859934,30.861222
44.550001,30.555147,3.276238,-2.824073,30.859782
44.575001,30.163474,4.293736,-4.8992,30.858929
44.600001,29.574949,5.375574,-6.978167,30.85886
44.625001,28.823149,6.425619,-8.958348,30.859593
44.650001,27.97684,7.353446,-10.752801,30.86097
44.675001,27.128646,8.081099,-12.297883,30.862688
44.700001,26.378347,8.546643,-13.55533,30.864369
44.725001,25.814971,8.70449,-14.50886,30.865643
44.750001,25.501464,8.52382,-15.157314,30.866233
44.775001,25.464469,7.987121,-15.507341,30.866016
44.800001,25.690406,7.090568,-15.568494,30.865047
44.825001,26.128126,5.846775,-15.352361,30.86355
44.850001,26.697798,4.288963,-14.87573,30.861869
44.875001,27.304962,2.474371,-14.166158,30.860388
44.900001,27.857651,0.484426,-13.267327,30.859445
44.925001,28.283255,-1.579862,-12.241549,30.859261
44.950001,28.541241,-3.607068,-11.167772,30.859885
44.975001,28.628428,-5.486894,-10.135081,30.861185
45.000001,28.575453,-7.120924,-9.233262,30.862877
45.025001,28.435586,-8.429773,-8.542788,30.864589
45.050001,28.269122,-9.355536,-8.126328,30.865944
45.075001,28.127483,-9.86041,-8.022897,30.866646
45.100001,28.040765,-9.923878,-8.244738,30.866544
45.125001,28.011281,-9.541026,-8.776461,30.865665
45.150001,28.014208,-8.723562,-9.576172,30.86421
45.175001,28.005051,-7.503369,-10.578793,30.862506
45.200001,27.932319,-5.936682,-11.702089,30.860938
45.225001,27.752557,-4.106111,-12.855593,30.859858
45.250001,27.44407,-2.118143,-13.951553,30.85951
45.275001,27.015635,-0.095378,-14.915904,30.859972
45.300001,26.507745,1.835055,-15.696558,30.86114
45.325001,25.985963,3.553893,-16.266805,30.862751
45.350001,25.528222,4.959721,-16.623022,30.864442
45.375001,25.209357,5.974587,-16.777732,30.865834
45.400001,25.086406,6.545331,-16.750478,30.86661
45.425001,25.187506,6.642453,-16.559409,30.866595
45.450001,25.506159,6.258919,-16.215996,30.865786
45.475001,26.001647,5.410617,-15.724131,30.86436
45.500001,26.605713,4.138555,-15.08344,30.862628
45.525001,27.234791,2.511189,-14.295439,30.86097
45.550001,27.805947,0.62439,-13.370257,30.859753
45.575001,28.253466,-1.40305,-12.331495,30.859239
45.600001,28.542178,-3.438815,-11.217386,30.859538
45.625001,28.673978,-5.349666,-10.077656,30.860574
45.650001,28.685642,-7.014061,-8.966971,30.862108
45.675001,28.638508,-8.331544,-7.936908,30.863786
45.700001,28.602816,-9.227125,-7.028606,30.865226
45.725001,28.640678,-9.651082,-6.267711,30.866099
45.750001,28.791556,-9.576412,-5.66224,30.8662
45.775001,29.063123,-8.996745,-5.203131,30.8655
45.800001,29.429188,-7.926708,-4.866815,30.864149
45.825001,29.835077,-6.404855,-4.619109,30.862439
45.850001,30.209663,-4.497407,-4.419883,30.860748
45.875001,30.481797,-2.299836,-4.228036,30.859447
45.900001,30.597591,0.066356,-4.006238,30.858823
45.925001,30.534245,2.462616,-3.724765,30.859009
45.950001,30.306629,4.746613,-3.363794,30.859961
45.975001,29.964711,6.786413,-2.913837,30.861461
46.000001,29.58254,8.471737,-2.374495,30.86317
46.025001,29.241822,9.719847,-1.752228,30.864703
46.050001,29.014262,10.475952,-1.05804,30.865716
46.075001,28.946606,10.710245,-0.305842,30.865983
46.100001,29.051196,10.41466,0.488247,30.865442
46.125001,29.303562,9.601863,1.305899,30.864217
46.150001,29.647363,8.307248,2.126589,30.862581
46.175001,30.005963,6.592572,2.928377,30.860901
46.200001,30.298658,4.548398,3.689942,30.859557
46.225001,30.458306,2.292374,4.393792,30.858853
46.250001,30.446238,-0.038215,5.029902,30.85895
46.275001,30.260529,-2.298802,5.598671,30.859832
46.300001,29.935328,-4.351845,6.112104,30.861306
46.325001,29.531475,-6.079242,6.592611,30.863048
46.350001,29.121102,-7.38997,7.069503,30.864674
46.375001,28.770314,-8.222209,7.573877,30.865828
46.400001,28.524103,-8.541517,8.132893,30.866259
46.425001,28.396589,-8.337842,8.764507,30.865878
46.450001,28.36831,-7.623967,9.473582,30.86478
46.475001,28.390917,-6.436407,10.250199,30.863216
46.500001,28.398413,-4.837848,11.070693,30.861544
46.525001,28.322841,-2.918626,11.901552,30.860147
46.550001,28.111127,-0.79455,12.705606,30.859345
46.575001,27.739086,1.400485,13.449158,30.859327
46.600001,27.218933,3.526431,14.108155,30.860105
46.625001,26.598245,5.450808,14.671568,30.861511
46.650001,25.950733,7.060601,15.1409,30.863238
46.675001,25.361426,8.269492,15.52598,30.864907
46.700001,24.910075,9.019655,15.838346,30.86615
46.725001,24.656404,9.279587,16.084275,30.866696
46.750001,24.62983,9.040703,16.259567,30.866428
46.775001,24.824971,8.315354,16.347761,30.865411
46.800001,25.203347,7.137435,16.322597,30.863876
46.825001,25.700925,5.564856,16.154512,30.862168
46.850001,26.240473,3.681546,15.819764,30.860673
46.875001,26.74663,1.596212,15.309886,30.859726
46.900001,27.160651,-0.563882,14.638729,30.859542
46.925001,27.45128,-2.663832,13.844881,30.860161
46.950001,27.618877,-4.574264,12.988551,30.861444
46.975001,27.691662,-6.183266,12.14373,30.863103
47.000001,27.715202,-7.404105,11.387731,30.864763
47.025001,27.738097,-8.177648,10.790606,30.866052
47.050001,27.79762,-8.470603,10.406391,30.866677
47.075001,27.908741,-8.272145,10.267146,30.866495
47.100001,28.059008,-7.591552,10.379889,30.865542
47.125001,28.210408,-6.458266,10.726215,30.864025
47.150001,28.308064,-4.923919,11.264486,30.862276
47.175001,28.29411,-3.064257,11.934627,30.860681
47.200001,28.12376,-0.978277,12.66536,30.859589
47.225001,27.779567,1.217298,13.383062,30.859237
47.250001,27.279961,3.398165,14.020596,30.859698
47.275001,26.679493,5.445071,14.524065,30.860859
47.300001,26.060581,7.255507,14.855797,30.862452
47.325001,25.518933,8.751369,14.993034,30.864113
47.350001,25.146277,9.881154,14.923279,30.865461
47.375001,25.014158,10.617483,14.638393,30.866189
47.400001,25.161639,10.952365,14.129942,30.866124
47.425001,25.588552,10.893061,13.387772,30.865275
47.450001,26.255054,10.46052,12.402632,30.863823
47.475001,27.087623,9.690744,11.172221,30.862086
47.500001,27.991048,8.637712,9.708672,30.860446
47.525001,28.864831,7.375488,8.044739,30.859263
47.550001,29.621104,5.997179,6.236142,30.858798
47.575001,30.200003,4.60963,4.358693,30.859149
47.600001,30.57856,3.32448,2.500717,30.860234
47.625001,30.770636,2.247716,0.752908,30.861807
47.650001,30.818052,1.470266,-0.801434,30.863511
47.675001,30.775588,1.061471,-2.093438,30.864964
47.700001,30.694081,1.065775,-3.072061,30.86584
47.725001,30.605999,1.501705,-3.704599,30.865941
47.750001,30.51683,2.361759,-3.97601,30.865247
47.775001,30.404109,3.612346,-3.888724,30.863912
47.800001,30.224193,5.194119,-3.463648,30.862236
47.825001,29.925257,7.024075,-2.741838,30.860595
47.850001,29.463461,9.00096,-1.78529,30.85936
47.875001,28.818185,11.014647,-0.675199,30.85881
47.900001,28.002132,12.958388,0.493175,30.859074
47.925001,27.063329,14.741177,1.618483,30.860096
47.950001,26.078404,16.296822,2.602327,30.861654
47.975001,25.139034,17.587157,3.357172,30.863404
48.000001,24.335212,18.598786,3.81161,30.864961
48.025001,23.739326,19.335032,3.91278,30.865983
48.050001,23.394091,19.806223,3.627053,30.866251
48.075001,23.306068,20.021797,2.940579,30.865712
48.100001,23.445287,19.986813,1.860862,30.864494
48.125001,23.750793,19.703838,0.419304,30.862877
48.150001,24.141396,19.179376,-1.326701,30.861231
48.175001,24.530197,18.432388,-3.29423,30.859932
48.200001,24.840425,17.501672,-5.379585,30.85928
48.225001,25.019325,16.449108,-7.467565,30.859428
48.250001,25.046738,15.357151,-9.443523,30.860352
48.275001,24.936176,14.320876,-11.205066,30.861851
48.300001,24.728228,13.436632,-12.670176,30.863598
48.325001,24.478321,12.790057,-13.77996,30.865208
48.350001,24.242203,12.445882,-14.496406,30.866327
48.375001,24.062738,12.440796,-14.79747,30.866712
48.400001,23.960815,12.779666,-14.672655,30.866281
48.425001,23.93195,13.434884,-14.121695,30.865136
48.450001,23.94898,14.34883,-13.157328,30.863535
48.475001,23.970112,15.439713,-11.811104,30.86184
48.500001,23.950619,16.610976,-10.139506,30.860432
48.525001,23.855512,17.763635,-8.227055,30.859628
48.550001,23.670081,18.809623,-6.183913,30.859609
48.575001,23.405445,19.683212,-4.13755,30.860379
48.600001,23.097559,20.347524,-2.220279,30.861766
48.625001,22.799924,20.794403,-0.556026,30.863456
48.650001,22.571996,21.037928,0.750429,30.86507
48.675001,22.466195,21.103811,1.619944,30.866244
48.700001,22.516448,21.018026,2.001503,30.866711
48.725001,22.73044,20.797919,1.872458,30.866364
48.750001,23.08694,20.448095,1.238487,30.865275
48.775001,23.538755,19.961859,0.1343,30.863681
48.800001,24.021122,19.327508,-1.375517,30.861933
48.825001,24.464403,18.537394,-3.197361,30.860414
48.850001,24.808821,17.596895,-5.213231,30.859457
48.875001,25.017955,16.53036,-7.289973,30.85927
48.900001,25.08753,15.382012,-9.292049,30.859887
48.925001,25.046991,14.211371,-11.094884,30.861162
48.950001,24.953278,13.08454,-12.595283,30.8628
48.975001,24.878438,12.063818,-13.71643,30.864427
49.000001,24.894188,11.198269,-14.407213,30.865671
49.025001,25.056931,10.517098,-14.637828,30.866246
49.050001,25.396163,10.026598,-14.394901,30.866016
49.075001,25.908233,9.710521,-13.679145,30.865025
49.100001,26.556447,9.533327,-12.507023,30.863487
49.125001,27.277694,9.445675,-10.915745,30.861738
49.150001,27.994751,9.391528,-8.968992,30.860163
49.175001,28.632154,9.316025,-6.759886,30.85911
49.200001,29.132274,9.172912,-4.408437,30.858808
49.225001,29.467558,8.930125,-2.052695,30.85932
49.250001,29.645571,8.572353,0.164602,30.860529
49.275001,29.705333,8.100156,2.110335,30.862159
49.300001,29.705979,7.526222,3.672542,30.863842
49.325001,29.7109,6.870141,4.766992,30.865201
49.350001,29.771429,6.153338,5.338924,30.86593
49.375001,29.913879,5.395466,5.361952,30.865867
49.400001,30.132671,4.612795,4.836733,30.865024
49.425001,30.390929,3.818417,3.7911,30.863592
49.450001,30.628573,3.023466,2.281567,30.861892
49.475001,30.776493,2.238392,0.394386,30.860305
49.500001,30.773908,1.473468,-1.756444,30.859191
49.525001,30.584813,0.738149,-4.036085,30.858801
49.550001,30.209154,0.039448,-6.300593,30.859229
49.575001,29.685545,-0.620051,-8.411135,30.860383
49.600001,29.084641,-1.243709,-10.246976,30.86201
49.625001,28.495021,-1.841206,-11.713876,30.863752
49.650001,28.005325,-2.42743,-12.74643,30.865225
49.675001,27.686892,-3.020001,-13.305345,30.866107
49.700001,27.580408,-3.635894,-13.37252,30.86621
49.725001,27.688706,-4.287811,-12.947217,30.865517
49.750001,27.976622,-4.981082,-12.045572,30.864192
49.775001,28.377872,-5.711799,-10.703643,30.862538
49.800001,28.807979,-6.466771,-8.982116,30.860933
49.825001,29.181187,-7.225522,-6.969504,30.859745
49.850001,29.428074,-7.964006,-4.78082,30.859248
49.875001,29.509803,-8.659094,-2.550321,30.859561
49.900001,29.42535,-9.29252,-0.419347,30.860622
49.925001,29.209755,-9.853024,1.477692,30.862201
49.950001,28.923994,-10.335976,3.0255,30.863951
49.975001,28.63937,-10.740651,4.135604,30.865488
50.000001,28.420519,-11.066138,4.749093,30.866473
50.025001,28.310969,-11.307324,4.835932,30.866693
50.050001,28.324118,-11.452484,4.393326,30.866104
50.075001,28.441126,-11.483554,3.44511,30.864841
50.100001,28.615937,-11.379479,2.042583,30.863191
50.125001,28.78649,-11.122105,0.265413,30.861524
50.150001,28.889913,-10.703191,-1.779759,30.860216
50.175001,28.878421,-10.130524,-3.965079,30.859562
50.200001,28.731992,-9.431165,-6.152023,30.859708
50.225001,28.464439,-8.650632,-8.204897,30.860623
50.250001,28.121132,-7.848084,-10.003935,30.8621
50.275001,27.769012,-7.088823,-11.45448,30.863806
50.300001,27.481622,-6.436031,-12.490329,30.865358
50.325001,27.322922,-5.943481,-13.071649,30.866406
50.350001,27.333466,-5.65019,-13.179941,30.866712
50.375001,27.521569,-5.577131,-12.813325,30.866202
50.400001,27.860925,-5.725669,-11.9847,30.864987
50.425001,28.295137,-6.07743,-10.723586,30.863332
50.450001,28.748622,-6.595658,-9.080325,30.861599
50.475001,29.142177,-7.22837,-7.129817,30.86017
50.500001,29.410198,-7.913427,-4.971706,30.859358
50.525001,29.515577,-8.585056,-2.725103,30.859337
50.550001,29.458344,-9.180605,-0.518154,30.860104
50.575001,29.275605,-9.645937,1.525057,30.86148
50.600001,29.032702,-9.938201,3.296696,30.863147
50.625001,28.808024,-10.025598,4.713423,30.864725
50.650001,28.675335,-9.885002,5.719502,30.865852
50.675001,28.687693,-9.49908,6.285724,30.866269
50.700001,28.866122,-8.854754,6.406452,30.865876
50.725001,29.19497,-7.94425,6.097173,30.864752
50.750001,29.6247,-6.768846,5.393825,30.863141
50.775001,30.081771,-5.344117,4.353536,30.861396
50.800001,30.484033,-3.704597,3.055041,30.859902
50.825001,30.758685,-1.905527,1.596673,30.858987
50.850001,30.858712,-0.020238,0.090597,30.858851
50.875001,30.773568,1.866741,-1.346388,30.85952
50.900001,30.531144,3.669072,-2.603575,30.86084
50.925001,30.190463,5.307737,-3.585881,30.862513
50.950001,29.827229,6.717423,-4.220068,30.86416
50.975001,29.516136,7.84899,-4.456987,30.865412
51.000001,29.314237,8.668583,-4.270875,30.865988
51.025001,29.248892,9.155274,-3.657648,30.86576
51.050001,29.312404,9.299449,-2.633953,30.864778
51.075001,29.464149,9.103475,-1.237573,30.863262
51.100001,29.639747,8.584774,0.471706,30.861553
51.125001,29.765622,7.779998,2.412707,30.860035
51.150001,29.776042,6.748052,4.486892,30.859052
51.175001,29.628724,5.569814,6.58658,30.858826
51.200001,29.315019,4.343491,8.60623,30.859414
51.225001,28.861861,3.176233,10.454026,30.860689
51.250001,28.324982,2.173989,12.060473,30.86237
51.275001,27.775387,1.432029,13.381667,30.864087
51.300001,27.282781,1.027835,14.396881,30.865463
51.325001,26.90006,1.01672,15.102159,30.866197
51.350001,26.652142,1.429328,15.502857,30.866134
51.375001,26.531135,2.26984,15.608112,30.865295
51.400001,26.49847,3.514253,15.429189,30.863875
51.425001,26.493587,5.109331,14.981988,30.8622
51.450001,26.447595,6.973742,14.292356,30.860651
51.475001,26.299312,9.003069,13.401677,30.859586
51.500001,26.010111,11.07927,12.370009,30.859249
51.525001,25.573926,13.083355,11.274872,30.859725
51.550001,25.019753,14.908327,10.205381,30.860914
51.575001,24.40603,16.468876,9.253073,30.862559
51.600001,23.808563,17.705294,8.501747,30.864296
51.625001,23.305254,18.58123,8.018557,30.865745
51.650001,22.961243,19.077253,7.847677,30.866588
51.675001,22.817367,19.18357,8.006744,30.866642
51.700001,22.883648,18.895399,8.485653,30.865899
51.725001,23.138446,18.213156,9.247299,30.864531
51.750001,23.533225,17.147642,10.230392,30.862846
51.775001,24.002178,15.728233,11.354876,30.861223
51.800001,24.475216,14.010632,12.530255,30.860027
51.825001,24.891853,12.08052,13.666281,30.859529
51.850001,25.212836,10.050761,14.684168,30.85984
51.875001,25.426571,8.052088,15.525717,30.86089
51.900001,25.548557,6.219617,16.157906,30.862443
51.925001,25.614067,4.678754,16.571799,30.864149
51.950001,25.666138,3.533731,16.776437,30.865624
51.975001,25.742164,2.860329,16.789953,30.866536
52.000001,25.862408,2.702424,16.630828,30.866676
52.025001,26.02313,3.070801,16.31188,30.86601
52.050001,26.195896,3.94278,15.838497,30.86468
52.075001,26.333422,5.262357,15.211241,30.862977
52.100001,26.381002,6.941856,14.431624,30.861276
52.125001,26.291176,8.866822,13.508889,30.859951
52.150001,26.03819,10.905241,12.465321,30.859291
52.175001,25.628369,12.920517,11.338065,30.859436
52.200001,25.103395,14.785696,10.176627,30.860346
52.225001,24.535362,16.395289,9.036693,30.86181
52.250001,24.014862,17.671641,7.972113,30.863491
52.275001,23.635133,18.564668,7.027238,30.865004
52.300001,23.47587,19.046352,6.23139,30.866004
52.325001,23.589731,19.103217,5.596218,30.866259
52.350001,23.993488,18.730523,5.115838,30.865706
52.375001,24.664816,17.930909,4.769084,30.864459
52.400001,25.54515,16.718197,4.523165,30.86279
52.425001,26.548567,15.124796,4.338147,30.861066
52.450001,27.575848,13.209357,4.171862,30.859666
52.475001,28.531573,11.060872,3.984721,30.858898
52.500001,29.340753,8.796442,3.743837,30.858929
52.525001,29.960904,6.55227,3.425782,30.859747
52.550001,30.38627,4.469979,3.017534,30.861167
52.575001,30.643025,2.681949,2.515671,30.862865
52.600001,30.776998,1.299278,1.924369,30.864461
52.625001,30.837497,0.404322,1.253088,30.865594
52.650001,30.861683,0.047586,0.514771,30.866012
52.675001,30.863405,0.247224,-0.275044,30.865621
52.700001,30.829095,0.989164,-1.098324,30.864508
52.725001,30.721627,2.226981,-1.934481,30.862924
52.750001,30.49132,3.882226,-2.760933,30.861222
52.775001,30.09154,5.847092,-3.55489,30.859788
52.800001,29.495007,7.991234,-4.296423,30.858945
52.825001,28.706356,10.173158,-4.972206,30.858886
52.850001,27.767269,12.254468,-5.578842,30.859629
52.875001,26.752543,14.11356,-6.124618,30.861012
52.900001,25.758166,15.655123,-6.628895,30.862732
52.925001,24.884646,16.813234,-7.119079,30.864409
52.950001,24.219717,17.548316,-7.625734,30.865675
52.975001,23.823961,17.840506,-8.176853,30.866255
53.000001,23.721591,17.683104,-8.79236,30.866027
53.025001,23.897264,17.079344,-9.479875,30.865049
53.050001,24.299041,16.043999,-10.232563,30.863548
53.075001,24.84707,14.609048,-11.029672,30.861867
53.100001,25.447063,12.830661,-11.839969,30.860391
53.125001,26.006622,10.793781,-12.627588,30.859457
53.150001,26.451406,8.611247,-13.359079,30.859284
53.175001,26.737445,6.41631,-14.009803,30.859919
53.200001,26.856506,4.350005,-14.5678,30.861226
53.225001,26.833112,2.546702,-15.033904,30.86292
53.250001,26.714257,1.121535,-15.418041,30.864629
53.275001,26.554834,0.162101,-15.732867,30.865978
53.300001,26.40268,-0.275285,-15.986682,30.86667
53.325001,26.286825,-0.166268,-16.177747,30.866557
53.350001,26.21136,0.481865,-16.291774,30.865669
53.375001,26.155979,1.630241,-16.30357,30.864208
53.400001,26.082869,3.208478,-16.182822,30.862503
53.425001,25.948372,5.116444,-15.902879,30.86094
53.450001,25.716695,7.229706,-15.450385,30.859868
53.475001,25.372236,9.40959,-14.833066,30.85953
53.500001,24.927177,11.516799,-14.083285,30.860002
53.525001,24.422163,13.425553,-13.256123,30.861178
53.550001,23.919818,15.034534,-12.422442,30.862792
53.575001,23.492886,16.271844,-11.658803,30.864483
53.600001,23.210013,17.09349,-11.036743,30.865867
53.625001,23.1224,17.477322,-10.613528,30.866634
53.650001,23.253843,17.415905,-10.42557,30.866608
53.675001,23.595703,16.911801,-10.484788,30.86579
53.700001,24.107535,15.977357,-10.777727,30.864357
53.725001,24.72348,14.638962,-11.267293,30.862624
53.750001,25.363803,12.94356,-11.897111,30.860971
53.775001,25.949895,10.963987,-12.598364,30.859761
53.800001,26.419871,8.799784,-13.298422,30.859258
53.825001,26.741117,6.571734,-13.929749,30.859567
53.850001,26.916412,4.410826,-14.437061,30.860612
53.875001,26.981845,2.444478,-14.780963,30.86215
53.900001,26.997016,0.783739,-14.937294,30.863827
53.925001,27.030172,-0.48564,-14.892896,30.865262
53.950001,27.141965,-1.307305,-14.639753,30.866125
53.975001,27.371491,-1.654591,-14.169936,30.866216
54.000001,27.727354,-1.529074,-13.473502,30.865507
54.025001,28.185362,-0.959173,-12.540375,30.864148
54.050001,28.693333,0.000641,-11.365856,30.862437
54.075001,29.182327,1.270947,-9.958028,30.860749
54.100001,29.582289,2.75048,-8.344403,30.859456
54.125001,29.838732,4.322615,-6.575192,30.858841
54.150001,29.92635,5.865241,-4.721527,30.859039
54.175001,29.855799,7.262303,-2.868765,30.86
54.200001,29.671678,8.414224,-1.106731,30.861505
54.225001,29.442217,9.24463,0.480233,30.863214
54.250001,29.243523,9.702219,1.820888,30.864742
54.275001,29.142385,9.75856,2.861162,30.865747
54.300001,29.181561,9.404073,3.565115,30.866003
54.325001,29.370429,8.644758,3.914355,30.865452
54.350001,29.682646,7.501379,3.90767,30.864219
54.375001,30.061241,6.011174,3.561803,30.86258
54.400001,30.430444,4.230526,2.913083,30.860903
54.425001,30.712181,2.236103,2.018549,30.859565
54.450001,30.843852,0.122218,0.954849,30.858871
54.475001,30.793121,-2.006397,-0.186129,30.858979
54.500001,30.565759,-4.04522,-1.304671,30.85987
54.525001,30.204298,-5.901147,-2.302117,30.86135
54.550001,29.777872,-7.501098,-3.089063,30.863092
54.575001,29.366088,-8.795846,-3.591174,30.864714
54.600001,29.041134,-9.758853,-3.752144,30.865859
54.625001,28.852263,-10.381725,-3.534667,30.866279
54.650001,28.815708,-10.668923,-2.920979,30.865889
54.675001,28.911687,-10.634131,-1.914247,30.864782
54.700001,29.088903,-10.299563,-0.540996,30.863214
54.725001,29.27577,-9.69791,1.146599,30.861543
54.750001,29.396412,-8.875325,3.070597,30.860152
54.775001,29.388227,-7.893219,5.131214,30.85936
54.800001,29.216947,-6.827056,7.21533,30.859353
54.825001,28.885331,-5.761509,9.208199,30.86014
54.850001,28.433101,-4.782829,11.005395,30.861552
54.875001,27.928225,-3.970339,12.521693,30.863281
54.900001,27.452006,-3.389042,13.694767,30.864946
54.925001,27.081907,-3.084638,14.483662,30.866181
54.950001,26.876008,-3.081074,14.864097,30.866716
54.975001,26.862078,-3.379961,14.823684,30.866438
55.000001,27.032902,-3.961024,14.359881,30.865412
55.025001,27.348378,-4.783275,13.482031,30.863873
55.050001,27.744005,-5.787321,12.216806,30.862166
55.075001,28.144398,-6.899591,10.614605,30.860676
55.100001,28.479341,-8.039006,8.753568,30.859739
55.125001,28.698932,-9.125628,6.738466,30.859565
55.150001,28.784032,-10.089689,4.693535,30.860194
55.175001,28.749211,-10.878785,2.750657,30.861484
55.200001,28.637376,-11.461287,1.036018,30.863145
