time,phi_dot_deg_per_sec,theta_dot_deg_per_sec,psi_dot_deg_per_sec
50.925001,0.761544,1.067788,2.053474
50.950001,0.759744,0.577796,1.730401
50.975001,0.715474,0.036449,1.329035
51.000001,0.64489,-0.524258,0.872886
51.025001,0.571185,-1.073931,0.392537
51.050001,0.518297,-1.584339,-0.079796
51.075001,0.504658,-2.029398,-0.51556
51.100001,0.538944,-2.38553,-0.892819
51.125001,0.618523,-2.632972,-1.196061
51.150001,0.730058,-2.75792,-1.4136
51.175001,0.851373,-2.75484,-1.534253
51.200001,0.954169,-2.628035,-1.545173
51.225001,1.007868,-2.391676,-1.432329
51.250001,0.985095,-2.067735,-1.184333
51.275001,0.8685,-1.681998,-0.798842
51.300001,0.657185,-1.25921,-0.2892
51.325001,0.370047,-0.819281,0.311922
51.350001,0.043854,-0.376395,0.95432
51.375001,-0.274146,0.058477,1.577749
51.400001,-0.537238,0.473091,2.12308
51.425001,-0.710429,0.850243,2.543516
51.450001,-0.778035,1.167272,2.811969
51.475001,-0.745017,1.399225,2.922069
51.500001,-0.632196,1.524184,2.883256
51.525001,-0.468137,1.528314,2.713171
51.550001,-0.281123,1.408891,2.431145
51.575001,-0.093399,1.174803,2.054953
51.600001,0.081876,0.845026,1.60074
51.625001,0.241349,0.445997,1.084632
51.650001,0.390287,0.008767,0.524314
51.675001,0.539799,-0.433491,-0.060464
51.700001,0.702866,-0.847478,-0.648489
51.725001,0.889827,-1.201544,-1.218028
51.750001,1.104075,-1.467722,-1.747026
51.775001,1.33866,-1.624371,-2.212003
51.800001,1.574425,-1.659383,-2.586099
51.825001,1.780627,-1.573261,-2.837936
51.850001,1.919229,-1.380765,-2.93363
51.875001,1.953438,-1.109534,-2.843416
51.900001,1.858757,-0.794764,-2.551626
51.925001,1.632046,-0.470877,-2.065479
51.950001,1.293919,-0.163207,-1.417671
51.975001,0.883522,0.116638,-0.661385
52.000001,0.449135,0.369891,0.13917
52.025001,0.039112,0.605078,0.918302
52.050001,-0.304794,0.830583,1.616258
52.075001,-0.552056,1.048404,2.184614
52.100001,-0.686652,1.251284,2.590074
52.125001,-0.708552,1.424005,2.816185
52.150001,-0.632393,1.547978,2.862172
52.175001,-0.483164,1.607092,2.739096
52.200001,-0.290164,1.592587,2.464971
52.225001,-0.081141,1.505493,2.060893
52.250001,0.12193,1.35638,1.549311
52.275001,0.304871,1.163073,0.954245
52.300001,0.461266,0.947405,0.302344
52.325001,0.590811,0.731958,-0.376351
52.350001,0.696672,0.537393,-1.048627
52.375001,0.7826,0.380536,-1.679358
52.400001,0.850608,0.273083,-2.233505
52.425001,0.899867,0.220773,-2.678465
52.450001,0.927139,0.223049,-2.986507
52.475001,0.928542,0.273442,-3.1371
52.500001,0.901969,0.360871,-3.118897
52.525001,0.84917,0.471795,-2.931052
52.550001,0.776681,0.592712,-2.583495
52.575001,0.695246,0.712244,-2.096095
52.600001,0.618024,0.822168,-1.496888
52.625001,0.558225,0.917207,-0.819805
52.650001,0.526807,0.99393,-0.102307
52.675001,0.530642,1.049451,0.616813
52.700001,0.571299,1.080662,1.299317
52.725001,0.644514,1.084463,1.909106
52.750001,0.740457,1.058988,2.413567
52.775001,0.844948,1.005386,2.784869
52.800001,0.941634,0.929327,3.001425
52.825001,1.014779,0.841428,3.049565
52.850001,1.051974,0.75608,2.925176
52.875001,1.045875,0.688839,2.634748
52.900001,0.994385,0.653096,2.195275
52.925001,0.89938,0.657049,1.632832
52.950001,0.764776,0.70177,0.980137
52.975001,0.594978,0.780733,0.273709
53.000001,0.394511,0.880722,-0.448746
53.025001,0.169001,0.983878,-1.150262
53.050001,-0.072954,1.070638,-1.795659
53.075001,-0.317876,1.123284,-2.35181
53.100001,-0.546493,1.129591,-2.78764
53.125001,-0.734686,1.085806,-3.074698
53.150001,-0.856679,0.997875,-3.189088
53.175001,-0.889903,0.880084,-3.114869
53.200001,-0.819983,0.75097,-2.847878
53.225001,-0.643869,0.627545,-2.398228
53.250001,-0.370001,0.519756,-1.790247
53.275001,-0.016142,0.427157,-1.060101
53.300001,0.393256,0.338933,-0.252632
53.325001,0.82854,0.237293,0.581152
53.350001,1.255157,0.103428,1.385756
53.375001,1.634531,-0.075355,2.103436
53.400001,1.927877,-0.299226,2.678977
53.425001,2.103818,-0.552517,3.067668
53.450001,2.147336,-0.80544,3.244083
53.475001,2.064971,-1.020901,3.206954
53.500001,1.882487,-1.163922,2.976806
53.525001,1.635945,-1.209855,2.587657
53.550001,1.360972,-1.148719,2.077618
53.575001,1.084804,-0.985303,1.482629
53.600001,0.822899,-0.73648,0.834384
53.625001,0.579516,-0.427496,0.160968
53.650001,0.350858,-0.088453,-0.511773
53.675001,0.1295,0.248607,-1.159305
53.700001,-0.090867,0.552236,-1.758036
53.725001,-0.311241,0.794104,-2.284995
53.750001,-0.524406,0.95179,-2.717221
53.775001,-0.714045,1.011621,-3.031128
53.800001,-0.856487,0.970853,-3.20289
53.825001,-0.925374,0.838146,-3.211026
53.850001,-0.898684,0.631468,-3.04151
53.875001,-0.766154,0.373394,-2.693974
53.900001,-0.534299,0.08515,-2.186248
53.925001,-0.22685,-0.218268,-1.554809
53.950001,0.119417,-0.529734,-0.85071
53.975001,0.461675,-0.847691,-0.132482
54.000001,0.758786,-1.171125,0.541985
54.025001,0.97838,-1.494231,1.123035
54.050001,1.102235,-1.803277,1.575021
54.075001,1.128843,-2.077046,1.878944
54.100001,1.072348,-2.290583,2.031195
54.125001,0.958262,-2.420564,2.039089
54.150001,0.817511,-2.450192,1.915326
54.175001,0.680618,-2.372092,1.673784
54.200001,0.573009,-2.188756,1.328043
54.225001,0.511602,-1.910967,0.892586
54.250001,0.502591,-1.55516,0.385486
54.275001,0.540624,-1.140855,-0.169147
54.300001,0.609942,-0.689083,-0.740531
54.325001,0.68785,-0.222115,-1.293275
54.350001,0.750213,0.235954,-1.791789
54.375001,0.77761,0.658846,-2.205553
54.400001,0.760255,1.019007,-2.513161
54.425001,0.700054,1.290079,-2.703585
54.450001,0.609395,1.450351,-2.774558
54.475001,0.507456,1.485984,-2.729458
54.500001,0.415377,1.392975,-2.574657
54.525001,0.351409,1.177336,-2.318696
54.550001,0.326785,0.853655,-1.973447
54.575001,0.34296,0.442726,-1.556152
54.600001,0.390995,-0.030859,-1.090625
54.625001,0.45364,-0.540378,-0.606217
54.650001,0.509891,-1.057702,-0.134304
54.675001,0.540688,-1.553519,0.296496
54.700001,0.533864,-1.997872,0.664345
54.725001,0.486861,-2.361623,0.955795
54.750001,0.406844,-2.61885,1.164556
54.775001,0.308964,-2.749603,1.288369
54.800001,0.213752,-2.742256,1.325653
54.825001,0.144172,-2.594817,1.273557
54.850001,0.122068,-2.314834,1.128588
54.875001,0.163522,-1.917936,0.890158
54.900001,0.273367,-1.42541,0.566161
54.925001,0.440693,-0.861729,0.178066
54.950001,0.638403,-0.25304,-0.238002
54.975001,0.829112,0.372832,-0.636683
55.000001,0.976312,0.985515,-0.974255
55.025001,1.055865,1.551871,-1.219889
55.050001,1.062111,2.037637,-1.361466
55.075001,1.006326,2.410823,-1.403689
55.100001,0.910004,2.64558,-1.361041
55.125001,0.797316,2.725215,-1.250245
55.150001,0.689685,2.643706,-1.085502
55.175001,0.602915,2.405788,-0.877294
55.200001,0.545965,2.026,-0.633826
55.225001,0.520471,1.527124,-0.363606
55.250001,0.520903,0.938401,-0.077648
55.275001,0.53584,0.293777,0.209937
55.300001,0.550729,-0.369729,0.483461
55.325001,0.551668,-1.013642,0.728701
55.350001,0.528931,-1.59986,0.935919
55.375001,0.478906,-2.092821,1.101271
55.400001,0.404041,-2.461854,1.22602
55.425001,0.311433,-2.683417,1.314128
55.450001,0.211162,-2.742868,1.36941
55.475001,0.115019,-2.635562,1.393332
55.500001,0.035549,-2.367187,1.384163
55.525001,-0.015267,-1.953317,1.337915
55.550001,-0.02833,-1.418227,1.251141
55.575001,-0.000553,-0.793061,1.124882
55.600001,0.062708,-0.11361,0.967888
55.625001,0.148077,0.581942,0.796811
55.650001,0.238258,1.255019,0.632475
55.675001,0.318029,1.868376,0.494054
55.700001,0.378848,2.387754,0.394477
55.725001,0.420024,2.783616,0.339129
55.750001,0.446846,3.032883,0.327429
55.775001,0.467437,3.120432,0.355376
55.800001,0.489807,3.040114,0.417452
55.825001,0.519648,2.795182,0.50724
55.850001,0.55887,2.398142,0.616991
55.875001,0.604854,1.870114,0.736903
55.900001,0.650735,1.239789,0.855014
55.925001,0.687073,0.542019,0.958475
55.950001,0.704775,-0.183975,1.036168
55.975001,0.698213,-0.896826,1.081634
56.000001,0.667016,-1.55559,1.094726
56.025001,0.615673,-2.122405,1.081058
56.050001,0.551401,-2.564922,1.049685
56.075001,0.481614,-2.858244,1.01032
56.100001,0.412187,-2.986279,0.971242
56.125001,0.346892,-2.942504,0.938279
56.150001,0.287792,-2.730192,0.914585
56.175001,0.236126,-2.362125,0.900824
56.200001,0.193205,-1.859827,0.895489
56.225001,0.160936,-1.252346,0.89542
56.250001,0.141714,-0.574628,0.896653
56.275001,0.137681,0.134427,0.895616
56.300001,0.149791,0.834163,0.890255
56.325001,0.177302,1.484472,0.880516
56.350001,0.217997,2.048084,0.867878
56.375001,0.268868,2.4927,0.854214
56.400001,0.326711,2.792846,0.840549
56.425001,0.388256,2.931345,0.826151
56.450001,0.449862,2.900349,0.808074
56.475001,0.507112,2.701857,0.781142
56.500001,0.554752,2.347665,0.738473
56.525001,0.587355,1.85872,0.672673
56.550001,0.600844,1.263843,0.57776
56.575001,0.594439,0.597903,0.451368
56.600001,0.572078,-0.100412,0.296301
56.625001,0.542258,-0.790955,0.120453
56.650001,0.51603,-1.43438,-0.065116
56.675001,0.503948,-1.994179,-0.248998
56.700001,0.513335,-2.438509,-0.421662
56.725001,0.546724,-2.741871,-0.57608
56.750001,0.601472,-2.886625,-0.706749
56.775001,0.670021,-2.864238,-0.80786
56.800001,0.740498,-2.676098,-0.871635
56.825001,0.797911,-2.33372,-0.887902
56.850001,0.826643,-1.858122,-0.845747
56.875001,0.814664,-1.278276,-0.737511
56.900001,0.758528,-0.628692,-0.563928
56.925001,0.666649,0.053396,-0.33766
56.950001,0.558131,0.730571,-0.082414
56.975001,0.456775,1.367026,0.172771
57.000001,0.383175,1.929704,0.401083
57.025001,0.348889,2.389335,0.583267
57.050001,0.354747,2.721805,0.708632
57.075001,0.392585,2.909832,0.7726
57.100001,0.448402,2.944542,0.773101
57.125001,0.505507,2.826491,0.707921
57.150001,0.547337,2.565777,0.574071
57.175001,0.560305,2.181136,0.36933
57.200001,0.53689,1.698106,0.095364
57.225001,0.47837,1.146686,-0.23895
57.250001,0.395865,0.559065,-0.615793
57.275001,0.308424,-0.032006,-1.009735
57.300001,0.238137,-0.594101,-1.392093
57.325001,0.203917,-1.095695,-1.736525
57.350001,0.216413,-1.507153,-2.02323
57.375001,0.275746,-1.802535,-2.240022
57.400001,0.37219,-1.96206,-2.380392
57.425001,0.488758,-1.974585,-2.44019
57.450001,0.604613,-1.839383,-2.415015
57.475001,0.698845,-1.566651,-2.299783
57.500001,0.754617,-1.176469,-2.090904
57.525001,0.763303,-0.696311,-1.790188
57.550001,0.727468,-0.157723,-1.408531
57.575001,0.661103,0.406876,-0.967157
57.600001,0.58632,0.966356,-0.495274
57.625001,0.527367,1.49171,-0.024947
57.650001,0.504179,1.956126,0.41445
57.675001,0.527613,2.335234,0.799793
57.700001,0.597378,2.608215,1.114635
57.725001,0.70228,2.759802,1.346965
57.750001,0.821892,2.782589,1.485878
57.775001,0.929064,2.678801,1.519011
57.800001,0.993462,2.460664,1.4324
57.825001,0.986672,2.148803,1.213621
57.850001,0.888859,1.768624,0.857852
57.875001,0.69554,1.345555,0.374775
57.900001,0.421828,0.900921,-0.206863
57.925001,0.101653,0.4504,-0.839853
57.950001,-0.218772,0.005899,-1.465112
57.975001,-0.491702,-0.420229,-2.022568
58.000001,-0.679478,-0.81124,-2.462825
58.025001,-0.763045,-1.144913,-2.755484
58.050001,-0.74434,-1.396176,-2.891205
58.075001,-0.642267,-1.542197,-2.877465
58.100001,-0.484799,-1.567578,-2.731022
58.125001,-0.300757,-1.467737,-2.470994
58.150001,-0.113659,-1.249777,-2.115089
58.175001,0.061716,-0.931239,-1.679173
58.200001,0.220399,-0.537592,-1.178809
58.225001,0.36639,-0.099383,-0.630996
58.250001,0.510173,0.350343,-0.054913
58.275001,0.664955,0.778095,0.528572
58.300001,0.842201,1.151694,1.097936
58.325001,1.047262,1.442178,1.631492
58.350001,1.275758,1.626277,2.106573
58.375001,1.511355,1.689503,2.497636
58.400001,1.725734,1.62932,2.774679
58.425001,1.881925,1.457228,2.904269
58.450001,1.941867,1.198193,2.855045
58.475001,1.877188,0.886242,2.607222
58.500001,1.679251,0.556666,2.162225
58.525001,1.363486,0.237437,1.547146
58.550001,0.96583,-0.056474,0.811447
58.575001,0.533836,-0.323425,0.018088
58.600001,0.117062,-0.570372,-0.766465
58.625001,-0.240449,-0.805593,-1.480448
58.650001,-0.505433,-1.032022,-2.072806
58.675001,-0.659057,-1.243685,-2.507396
58.700001,-0.698745,-1.426294,-2.765066
58.725001,-0.637217,-1.561395,-2.842826
58.750001,-0.498448,-1.632157,-2.750192
58.775001,-0.311675,-1.628499,-2.50423
58.800001,-0.105359,-1.54995,-2.125395
58.825001,0.097363,-1.40579,-1.6355
58.850001,0.281062,-1.213024,-1.057759
58.875001,0.438307,-0.993219,-0.417875
58.900001,0.568256,-0.76921,0.25504
58.925001,0.67413,-0.562342,0.928486
58.950001,0.76026,-0.390473,1.567689
58.975001,0.829531,-0.266625,2.13752
59.000001,0.88192,-0.198094,2.604805
59.025001,0.914562,-0.185973,2.940727
59.050001,0.92326,-0.225299,3.123153
59.075001,0.904884,-0.306067,3.138694
59.100001,0.859691,-0.415154,2.984203
59.125001,0.79268,-0.538772,2.667339
59.150001,0.713448,-0.664719,2.206009
59.175001,0.634686,-0.783729,1.626787
59.200001,0.569885,-0.889572,0.962685
59.225001,0.530933,-0.978139,0.25073
59.250001,0.526082,-1.046135,-0.470338
59.275001,0.558491,-1.090141,-1.16207
59.300001,0.625456,-1.106604,-1.787951
59.325001,0.718423,-1.092883,-2.314752
59.350001,0.823945,-1.048991,-2.71375
59.375001,0.92565,-0.979294,-2.962064
59.400001,1.006995,-0.893268,-3.044258
59.425001,1.054145,-0.804718,-2.95402
59.450001,1.058106,-0.729417,-2.695445
59.475001,1.015381,-0.681789,-2.28328
59.500001,0.927036,-0.671653,-1.741826
59.525001,0.796846,-0.701944,-1.102689
59.550001,0.629554,-0.767889,-0.40195
59.575001,0.430157,-0.857659,0.322554
59.600001,0.204556,-0.954268,1.03333
59.625001,-0.038762,-1.038432,1.694448
59.650001,-0.286818,-1.092089,2.271956
59.675001,-0.521044,-1.102119,2.73394
59.700001,-0.717926,-1.063494,3.051028
59.725001,-0.851866,-0.980837,3.198171
59.750001,-0.899858,-0.867466,3.157897
59.775001,-0.846493,-0.74166,2.924132
59.800001,-0.687336,-0.621027,2.504887
59.825001,-0.429372,-0.516808,1.922451
59.850001,-0.088951,-0.430115,1.21116
59.875001,0.310957,-0.351397,0.41419
59.900001,0.742425,-0.263283,-0.419059
59.925001,1.172789,-0.146104,-1.234566
59.950001,1.564932,0.015126,-1.975411
59.975001,1.880063,0.224014,-2.585653
