time,PN_m,PE_m,PD_m,P_m
53.725001,1465.903245,269.732995,-11.42178,1490.556496
53.750001,1466.53734,270.056584,-11.719208,1491.240982
53.775001,1467.186087,270.330684,-12.034167,1491.931136
53.800001,1467.846584,270.550678,-12.366627,1492.62326
53.825001,1468.515112,270.714972,-12.714871,1493.313395
53.850001,1469.188022,270.825242,-13.075797,1493.998237
53.875001,1469.862568,270.886354,-13.445322,1494.675939
53.900001,1470.537494,270.905948,-13.818754,1495.346619
53.925001,1471.213248,270.893807,-14.191076,1496.012454
53.950001,1471.891797,270.861124,-14.55707,1496.67736
53.975001,1472.576084,270.819759,-14.911319,1497.346324
54.000001,1473.269268,270.781532,-15.248156,1498.024526
54.025001,1473.973902,270.757553,-15.561665,1498.716412
54.050001,1474.691236,270.757569,-15.845812,1499.424887
54.075001,1475.420794,270.789343,-16.094763,1500.150802
54.100001,1476.160351,270.858105,-16.303373,1500.892832
54.125001,1476.906319,270.96617,-16.467752,1501.647804
54.150001,1477.654478,271.112801,-16.585791,1502.411394
54.175001,1478.400873,271.294359,-16.65751,1503.179046
54.200001,1479.142665,271.504714,-16.685178,1503.946883
54.225001,1479.87872,271.73583,-16.673172,1504.712392
54.250001,1480.609808,271.978386,-16.62765,1505.474718
54.275001,1481.338368,272.22235,-16.556121,1506.234535
54.300001,1482.067907,272.457451,-16.466993,1506.993532
54.325001,1482.802168,272.67357,-16.369134,1507.753658
54.350001,1483.544234,272.861105,-16.271442,1508.516303
54.375001,1484.295765,273.011384,-16.182397,1509.281619
54.400001,1485.056526,273.117147,-16.10957,1510.048138
54.425001,1485.824331,273.17305,-16.059106,1510.812812
54.450001,1486.595427,273.176105,-16.035235,1511.571459
54.475001,1487.365255,273.125945,-16.039888,1512.319563
54.500001,1488.129399,273.024815,-16.072505,1513.053199
54.525001,1488.884506,272.877286,-16.130058,1513.769885
54.550001,1489.628953,272.689759,-16.207285,1514.469148
54.575001,1490.363106,272.469863,-16.297064,1515.152668
54.600001,1491.089134,272.225891,-16.390868,1515.824001
54.625001,1491.81044,271.966348,-16.479234,1516.487933
54.650001,1492.530833,271.699625,-16.552259,1517.149614
54.675001,1493.253625,271.433772,-16.600115,1517.81364
54.700001,1493.980848,271.176283,-16.61364,1518.483244
54.725001,1494.712742,270.933835,-16.584975,1519.159763
54.750001,1495.447653,270.711952,-16.50821,1519.84248
54.775001,1496.182358,270.514621,-16.37993,1520.528892
54.800001,1496.912782,270.343945,-16.199546,1521.215353
54.825001,1497.634915,270.199907,-15.969341,1521.897943
54.850001,1498.345743,270.080336,-15.694207,1522.573368
54.875001,1499.043948,269.981078,-15.381164,1523.23968
54.900001,1499.730249,269.896352,-15.038795,1523.896658
54.925001,1500.407296,269.819236,-14.676704,1524.545795
54.950001,1501.079196,269.742209,-14.305101,1525.189906
54.975001,1501.750748,269.65771,-13.934509,1525.832481
55.000001,1502.426571,269.558685,-13.575512,1526.476918
55.025001,1503.11028,269.439103,-13.238461,1527.125798
55.050001,1503.803881,269.29442,-12.933041,1527.78037
55.075001,1504.50749,269.12193,-12.667676,1528.44034
55.100001,1505.219474,268.920955,-12.448837,1529.104025
55.125001,1505.936947,268.692814,-12.280375,1529.768847
55.150001,1506.656548,268.440572,-12.163037,1530.432042
55.175001,1507.375278,268.168602,-12.09427,1531.091408
55.200001,1508.091213,267.88207,-12.06837,1531.745917
55.225001,1508.803903,267.586439,-12.076903,1532.396023
55.250001,1509.514391,267.287102,-12.109328,1533.043615
55.275001,1510.224843,266.989173,-12.153684,1533.691627
55.300001,1510.937897,266.697432,-12.197308,1534.343385
55.325001,1511.655886,266.416354,-12.227541,1535.001858
55.350001,1512.380095,266.150151,-12.23245,1535.668939
55.375001,1513.110257,265.902742,-12.201576,1536.344947
55.400001,1513.844389,265.677626,-12.126666,1537.028461
55.425001,1514.579066,265.477671,-12.002313,1537.716553
55.450001,1515.310071,265.304863,-11.826379,1538.40539
55.475001,1516.033295,265.160102,-11.600121,1539.091094
55.500001,1516.745681,265.043116,-11.327966,1539.770644
55.525001,1517.445978,264.95252,-11.017024,1540.442634
55.550001,1518.135144,264.886024,-10.676436,1541.107689
55.575001,1518.816306,264.840734,-10.316725,1541.768472
55.600001,1519.494294,264.81349,-9.949244,1542.429279
55.625001,1520.174859,264.801185,-9.58575,1543.095317
55.650001,1520.863714,264.801019,-9.238051,1543.771796
55.675001,1521.565569,264.810685,-8.917634,1544.463014
55.700001,1522.283339,264.82848,-8.635177,1545.171594
55.725001,1523.017683,264.853355,-8.399911,1545.89803
55.750001,1523.766962,264.884919,-8.218892,1546.640658
55.775001,1524.527657,264.92341,-8.096299,1547.396051
55.800001,1525.295139,264.969629,-8.032934,1548.159777
55.825001,1526.064636,265.02486,-8.026026,1548.927327
55.850001,1526.832136,265.090772,-8.069412,1549.695004
55.875001,1527.595042,265.169305,-8.154008,1550.460532
55.900001,1528.352409,265.262546,-8.26849,1551.223283
55.925001,1529.104761,265.372569,-8.400019,1551.984063
55.950001,1529.85354,265.501266,-8.534963,1552.744545
55.975001,1530.60035,265.650135,-8.659574,1553.50649
56.000001,1531.346181,265.820077,-8.760664,1554.270951
56.025001,1532.090797,266.01122,-8.826311,1555.037647
56.050001,1532.832449,266.222822,-8.846604,1555.80467
56.075001,1533.56799,266.453317,-8.814352,1556.568612
56.100001,1534.293384,266.700507,-8.725653,1557.325106
56.125001,1535.004498,266.961912,-8.580182,1558.069668
56.150001,1535.697975,267.235203,-8.381136,1558.79863
56.175001,1536.371981,267.518636,-8.134843,1559.509942
56.200001,1537.026638,267.81139,-7.850126,1560.203657
56.225001,1537.664063,268.113738,-7.537587,1560.881982
56.250001,1538.287997,268.427006,-7.208934,1561.548907
56.275001,1538.903141,268.753334,-6.876425,1562.209499
56.300001,1539.514315,269.095271,-6.55242,1562.869004
56.325001,1540.125614,269.455286,-6.24896,1563.531934
56.350001,1540.739717,269.835276,-5.977284,1564.201292
56.375001,1541.357473,270.236166,-5.747229,1564.878102
56.400001,1541.977856,270.657697,-5.566546,1565.561332
56.425001,1542.598314,271.098444,-5.440216,1566.248231
56.450001,1543.215428,271.556068,-5.369924,1566.935031
56.475001,1543.825748,272.027743,-5.353823,1567.617842
56.500001,1544.426598,272.510638,-5.386646,1568.293525
56.525001,1545.016686,273.002317,-5.460135,1568.960369
56.550001,1545.596382,273.500959,-5.563688,1569.618395
56.575001,1546.167631,274.005334,-5.685093,1570.269272
56.600001,1546.733545,274.514545,-5.811255,1570.915868
56.625001,1547.297784,275.027628,-5.928881,1571.561573
56.650001,1547.863853,275.543097,-6.025142,1572.209531
56.675001,1548.43447,276.058607,-6.088348,1572.861955
56.700001,1549.011111,276.570814,-6.108662,1573.51967
56.725001,1549.593853,277.075539,-6.078782,1574.181983
56.750001,1550.181528,277.568222,-5.994519,1574.84692
56.775001,1550.772163,278.044583,-5.855128,1575.511781
56.800001,1551.363593,278.501356,-5.663305,1576.173872
56.825001,1551.954102,278.93693,-5.424859,1576.831245
56.850001,1552.542911,279.351735,-5.148114,1577.483244
56.875001,1553.130411,279.748327,-4.843207,1578.130747
56.900001,1553.718074,280.131146,-4.521405,1578.776031
56.925001,1554.308084,280.50601,-4.194546,1579.422311
56.950001,1554.902756,280.879442,-3.87459,1580.073054
56.975001,1555.503896,281.257914,-3.573251,1580.731208
57.000001,1556.112232,281.647114,-3.301579,1581.398519
57.025001,1556.727068,282.051324,-3.069464,1582.075072
57.050001,1557.346266,282.472992,-2.885023,1582.759206
57.075001,1557.966581,282.912567,-2.753973,1583.447812
57.100001,1558.584319,283.368615,-2.67911,1584.136999
57.125001,1559.196162,283.838183,-2.660024,1584.822975
57.150001,1559.799987,284.317304,-2.693145,1585.502943
57.175001,1560.395489,284.801519,-2.772102,1586.175801
57.200001,1560.984464,285.286276,-2.888309,1586.842493
57.225001,1561.570697,285.767127,-3.03165,1587.505931
57.250001,1562.15949,286.239708,-3.19116,1588.170528
57.275001,1562.756915,286.699578,-3.355621,1588.841428
57.300001,1563.368919,287.142004,-3.514105,1589.523594
57.325001,1564.000433,287.561843,-3.65648,1590.220909
57.350001,1564.654643,287.953623,-3.773941,1590.935475
57.375001,1565.332551,288.311855,-3.859554,1591.667245
57.400001,1566.032938,288.631565,-3.90877,1592.414086
57.425001,1566.752737,288.908935,-3.919811,1593.172269
57.450001,1567.487745,289.141908,-3.89384,1593.937275
57.475001,1568.233499,289.330606,-3.834862,1594.704742
57.500001,1568.986104,289.477492,-3.749373,1595.4713
57.525001,1569.742804,289.587252,-3.645836,1596.235114
57.550001,1570.50218,289.66644,-3.534073,1596.996003
57.575001,1571.263938,289.722995,-3.424673,1597.755146
57.600001,1572.028369,289.765693,-3.328434,1598.514444
57.625001,1572.795638,289.803575,-3.255841,1599.275721
57.650001,1573.56509,289.845395,-3.216532,1600.039934
57.675001,1574.334766,289.899053,-3.218751,1600.806602
57.700001,1575.101273,289.971074,-3.268795,1601.573579
57.725001,1575.860082,290.066131,-3.370548,1602.337268
57.750001,1576.606213,290.18671,-3.525201,1603.09323
57.775001,1577.335144,290.332955,-3.731246,1603.837057
57.800001,1578.043758,290.502728,-3.984764,1604.565305
57.825001,1578.731061,290.69185,-4.279958,1605.276248
57.850001,1579.398534,290.894464,-4.609785,1605.970289
57.875001,1580.050035,291.103436,-4.966566,1606.649928
57.900001,1580.691278,291.310732,-5.342444,1607.319321
57.925001,1581.329009,291.507753,-5.729658,1607.98353
57.950001,1581.970017,291.685665,-6.120658,1608.647608
57.975001,1582.620152,291.835775,-6.50817,1609.3157
58.000001,1583.283505,291.950007,-6.885296,1609.990333
58.025001,1583.9619,292.021466,-7.245744,1610.672014
58.050001,1584.654788,292.045051,-7.5842,1611.359249
58.075001,1585.359584,292.017989,-7.896792,1612.048969
58.100001,1586.072367,291.940184,-8.181544,1612.737289
58.125001,1586.788787,291.814292,-8.438703,1613.420419
58.150001,1587.504977,291.645519,-8.67084,1614.095519
58.175001,1588.218234,291.441198,-8.882697,1614.761293
58.200001,1588.927355,291.210274,-9.080804,1615.41822
58.225001,1589.632554,290.962791,-9.272925,1616.068374
58.250001,1590.335028,290.70945,-9.467397,1616.714916
58.275001,1591.036305,290.461224,-9.672439,1617.361371
58.300001,1591.737531,290.228976,-9.895468,1618.010861
58.325001,1592.43889,290.023009,-10.142467,1618.665448
58.350001,1593.139293,289.852506,-10.417487,1619.325725
58.375001,1593.836435,289.724882,-10.722324,1619.990758
58.400001,1594.52722,289.645157,-11.056473,1620.65839
58.425001,1595.20846,289.615449,-11.41735,1621.325845
58.450001,1595.87768,289.634745,-11.800768,1621.990479
58.475001,1596.533836,289.69896,-12.201556,1622.650503
58.500001,1597.177755,289.801289,-12.614179,1623.305481
58.525001,1597.812213,289.932743,-13.033229,1623.956505
58.550001,1598.44162,290.082764,-13.453707,1624.60599
58.575001,1599.071389,290.239823,-13.871074,1625.25717
58.600001,1599.707111,290.391996,-14.281139,1625.913375
58.625001,1600.353667,290.527531,-14.679886,1626.577267
58.650001,1601.014469,290.635457,-15.063335,1627.250197
58.675001,1601.690938,290.706246,-15.42755,1627.931815
58.700001,1602.382369,290.732511,-15.768803,1628.620061
58.725001,1603.086204,290.709628,-16.083891,1629.311559
58.750001,1603.798692,290.636166,-16.370511,1630.002337
58.775001,1604.515779,290.514031,-16.627587,1630.688739
58.800001,1605.234022,290.348278,-16.855453,1631.368289
58.825001,1605.951329,290.146663,-17.055844,1632.040337
58.850001,1606.667334,289.919035,-17.231683,1632.706312
58.875001,1607.38335,289.676702,-17.386714,1633.369562
58.900001,1608.101932,289.431847,-17.525068,1634.034805
58.925001,1608.826139,289.197003,-17.650811,1634.707314
58.950001,1609.558692,288.984554,-17.767546,1635.391984
58.975001,1610.301184,288.806177,-17.878095,1636.09246
59.000001,1611.053536,288.672185,-17.984297,1636.810484
59.025001,1611.813835,288.590806,-18.086915,1637.545611
59.050001,1612.578607,288.567477,-18.185675,1638.295356
59.075001,1613.343477,288.604323,-18.279406,1639.055755
59.100001,1614.104078,288.699913,-18.366261,1639.822226
59.125001,1614.856981,288.849392,-18.44398,1640.590509
59.150001,1615.600421,289.04492,-18.510135,1641.35746
59.175001,1616.334657,289.276318,-18.562344,1642.121516
59.200001,1617.061888,289.531773,-18.598414,1642.88274
59.225001,1617.785752,289.798493,-18.61645,1643.642442
59.250001,1618.510542,290.06328,-18.614926,1644.402504
59.275001,1619.240285,290.31304,-18.592758,1645.164567
59.300001,1619.977878,290.535331,-18.549375,1645.929276
59.325001,1620.724452,290.71898,-18.48478,1646.695771
59.350001,1621.47911,290.854791,-18.399577,1647.46155
59.375001,1622.239102,290.936253,-18.294925,1648.222774
59.400001,1623.000406,290.960127,-18.172391,1648.974939
59.425001,1623.758594,290.926753,-18.033723,1649.713782
59.450001,1624.509766,290.840025,-17.880558,1650.436189
59.475001,1625.251328,290.707011,-17.714129,1651.140889
59.500001,1625.98243,290.537341,-17.535039,1651.82877
59.525001,1626.703979,290.342481,-17.343151,1652.502761
59.550001,1627.41824,290.135027,-17.137611,1653.167311
59.575001,1628.128139,289.92806,-16.917028,1653.827592
59.600001,1628.83643,289.734566,-16.679751,1654.488577
59.625001,1629.544907,289.566845,-16.424228,1655.154167
59.650001,1630.25384,289.435873,-16.149351,1655.826533
59.675001,1630.961772,289.350615,-15.854732,1656.505796
59.700001,1631.665736,289.317346,-15.540846,1657.190128
59.725001,1632.361857,289.339116,-15.208994,1657.876253
59.750001,1633.046213,289.415476,-14.861102,1658.560251
59.775001,1633.715757,289.542548,-14.499421,1659.238469
59.800001,1634.369074,289.713412,-14.126198,1659.908335
59.825001,1635.006815,289.918731,-13.743432,1660.56889
59.850001,1635.631722,290.147462,-13.352781,1661.22093
59.875001,1636.248257,290.387541,-12.955648,1661.866761
59.900001,1636.861923,290.62648,-12.553415,1662.509637
59.925001,1637.478425,290.851898,-12.147766,1663.153026
59.950001,1638.102807,291.052038,-11.740976,1663.799852
59.975001,1638.738726,291.216337,-11.336088,1664.451884
