time,PN_m,PE_m,PD_m,P_m
31.975,872.717142,161.11252,-9.645197,887.51647
31.9875,873.066829,161.007818,-9.770166,887.8427
32,873.41648,160.910611,-9.901137,888.170369
32.0125,873.765955,160.822077,-10.038561,888.499554
32.025,874.11503,160.743285,-10.182759,888.83023
32.0375,874.463409,160.675176,-10.333908,889.162277
32.05,874.810737,160.618545,-10.492044,889.495489
32.0625,875.156619,160.574018,-10.657069,889.829588
32.075,875.500642,160.542038,-10.828753,890.164245
32.0875,875.842401,160.522857,-11.006749,890.4991
32.1,876.181523,160.516521,-11.190613,890.833792
32.1125,876.517698,160.522876,-11.379816,891.16798
32.125,876.850693,160.541567,-11.573767,891.501365
32.1375,877.18038,160.572047,-11.771836,891.833716
32.15,877.506746,160.613589,-11.97337,892.164881
32.1625,877.8299,160.665303,-12.17771,892.494801
32.175,878.150079,160.726152,-12.384212,892.823513
32.1875,878.46764,160.794975,-12.592251,893.151153
32.2,878.783053,160.870503,-12.801234,893.477948
32.2125,879.096883,160.95138,-13.010602,893.804202
32.225,879.40977,161.036183,-13.21983,894.130281
32.2375,879.722406,161.123441,-13.428424,894.456593
32.25,880.035508,161.211647,-13.635919,894.783565
32.2625,880.349787,161.299285,-13.841866,895.111616
32.275,880.665927,161.384836,-14.045834,895.441134
32.2875,880.984547,161.466804,-14.247394,895.772454
32.3,881.306189,161.543731,-14.446119,896.105834
32.3125,881.631286,161.614217,-14.641578,896.44144
32.325,881.960152,161.676943,-14.833337,896.779333
32.3375,882.292968,161.730689,-15.020958,897.11946
32.35,882.629778,161.774361,-15.204006,897.461659
32.3625,882.970492,161.80701,-15.382052,897.805662
32.375,883.314896,161.827853,-15.554688,898.151105
32.3875,883.662662,161.836292,-15.721533,898.497553
32.4,884.013376,161.831929,-15.882249,898.844518
32.4125,884.366561,161.814572,-16.036549,899.191493
32.425,884.721703,161.784244,-16.184209,899.537971
32.4375,885.078286,161.741184,-16.32508,899.883487
32.45,885.435818,161.685836,-16.459089,900.227637
32.4625,885.793861,161.618841,-16.586247,900.570107
32.475,886.152055,161.541023,-16.706648,900.910694
32.4875,886.510132,161.45337,-16.820465,901.249318
32.5,886.867933,161.357016,-16.927946,901.586032
32.5125,887.225413,161.253215,-17.029405,901.921024
32.525,887.582636,161.143327,-17.12521,902.25461
32.5375,887.939771,161.028794,-17.21577,902.587221
32.55,888.297072,160.911121,-17.301525,902.919387
32.5625,888.654864,160.791859,-17.382929,903.251712
32.575,889.013519,160.67259,-17.460438,903.584852
32.5875,889.373424,160.554907,-17.534496,903.919479
32.6,889.734961,160.440404,-17.605522,904.256257
32.6125,890.098476,160.330652,-17.673901,904.595811
32.625,890.464252,160.22719,-17.739974,904.938695
32.6375,890.832491,160.131497,-17.80403,905.285373
32.65,891.203294,160.044978,-17.8663,905.636191
32.6625,891.576651,159.968938,-17.926955,905.991369
32.675,891.952431,159.904561,-17.986102,906.350985
32.6875,892.330392,159.852883,-18.043787,906.714978
32.7,892.71018,159.814775,-18.099993,907.083148
32.7125,893.091353,159.790917,-18.154648,907.455174
32.725,893.473397,159.781785,-18.207631,907.830628
32.7375,893.855756,159.787636,-18.258775,908.208998
32.75,894.237857,159.808503,-18.307877,908.589721
32.7625,894.619147,159.844191,-18.354708,908.97221
32.775,894.999117,159.894284,-18.399016,909.355885
32.7875,895.377333,159.958154,-18.440542,909.740201
32.8,895.753459,160.034977,-18.479021,910.124677
32.8125,896.127274,160.123748,-18.514189,910.508913
32.825,896.498685,160.223307,-18.545793,910.89261
32.8375,896.867729,160.332359,-18.573594,911.275572
32.85,897.234573,160.449497,-18.597366,911.657711
32.8625,897.599501,160.573225,-18.616906,912.039042
32.875,897.962899,160.701977,-18.632029,912.419665
32.8875,898.325234,160.834137,-18.642577,912.799754
32.9,898.687029,160.96806,-18.648413,913.179531
32.9125,899.048834,161.102081,-18.649425,913.559241
32.925,899.411193,161.234539,-18.64553,913.939126
32.9375,899.774622,161.363785,-18.63667,914.319401
32.95,900.139573,161.488207,-18.622818,914.700225
32.9625,900.506416,161.606241,-18.603977,915.081685
32.975,900.875413,161.716393,-18.580179,915.463776
32.9875,901.246706,161.817263,-18.551492,915.84639
33,901.62031,161.90756,-18.518012,916.229316
33.0125,901.996107,161.986136,-18.479868,916.612236
33.025,902.373856,162.051997,-18.437217,916.994742
33.0375,902.753202,162.104334,-18.390239,917.376346
33.05,903.133698,162.142536,-18.339135,917.756505
33.0625,903.514829,162.166207,-18.284118,918.134649
33.075,903.896039,162.175175,-18.225407,918.510208
33.0875,904.27676,162.169497,-18.163217,918.88264
33.1,904.656446,162.149456,-18.097749,919.251467
33.1125,905.0346,162.115556,-18.029186,919.616297
33.125,905.410799,162.068507,-17.957677,919.976845
33.1375,905.784713,162.00921,-17.883336,920.332953
33.15,906.156122,161.938732,-17.806231,920.6846
33.1625,906.52492,161.858292,-17.726383,921.031901
33.175,906.89112,161.76923,-17.643759,921.375107
33.1875,907.25484,161.672986,-17.558276,921.714593
33.2,907.616297,161.57108,-17.469803,922.05084
33.2125,907.975786,161.465088,-17.378158,922.384412
33.225,908.333654,161.356623,-17.283126,922.715933
33.2375,908.690281,161.247317,-17.184455,923.04606
33.25,909.046045,161.138805,-17.081875,923.375447
33.2625,909.401301,161.032705,-16.975104,923.704722
33.275,909.756356,160.930602,-16.863863,924.034456
33.2875,910.11144,160.834028,-16.747884,924.365138
33.3,910.466693,160.744448,-16.626927,924.697156
33.3125,910.822152,160.66323,-16.500789,925.030779
33.325,911.177742,160.591635,-16.369313,925.366146
33.3375,911.533276,160.530783,-16.232396,925.703266
33.35,911.888467,160.481643,-16.089998,926.042019
33.3625,912.242933,160.445003,-15.942139,926.382167
33.375,912.596224,160.421459,-15.788904,926.723368
33.3875,912.947843,160.411401,-15.630437,927.065204
33.4,913.297276,160.414998,-15.466935,927.407199
33.4125,913.64402,160.432203,-15.298644,927.748853
33.425,913.987613,160.462747,-15.125841,928.089673
33.4375,914.327665,160.506151,-14.948832,928.429196
33.45,914.663878,160.561735,-14.767934,928.767018
33.4625,914.99607,160.62864,-14.583469,929.102818
33.475,915.324187,160.705839,-14.395754,929.436373
33.4875,915.648309,160.79217,-14.205094,929.767569
33.5,915.968653,160.886347,-14.011777,930.096404
33.5125,916.285567,160.986993,-13.816076,930.422988
33.525,916.599516,161.092654,-13.618247,930.747534
33.5375,916.911066,161.201824,-13.418535,931.070345
33.55,917.220859,161.312963,-13.217183,931.391792
33.562501,917.529594,161.424513,-13.014436,931.712297
33.575001,917.837994,161.534917,-12.810555,932.032307
33.587501,918.146779,161.642631,-12.605822,932.35227
33.600001,918.456641,161.746146,-12.400555,932.672607
33.612501,918.768217,161.844001,-12.195107,932.993696
33.625001,919.082061,161.934802,-11.989879,933.315848
33.637501,919.398632,162.017242,-11.785316,933.63929
33.650001,919.718274,162.09012,-11.581906,933.964159
33.662501,920.041208,162.152361,-11.380176,934.290491
33.675001,920.367531,162.20304,-11.18068,934.618225
33.687501,920.697217,162.241396,-10.983987,934.947209
33.700001,921.030125,162.266855,-10.790661,935.277211
33.712501,921.366018,162.27904,-10.601248,935.607937
33.725001,921.704579,162.277779,-10.416249,935.939051
33.737501,922.045436,162.263115,-10.236107,936.270197
33.750001,922.388187,162.235299,-10.061183,936.601029
33.762501,922.732426,162.19479,-9.891742,936.931228
33.775001,923.077766,162.142237,-9.727938,937.260529
33.787501,923.423863,162.078469,-9.569808,937.588738
33.800001,923.770432,162.004473,-9.417259,937.915746
33.812501,924.117262,161.921377,-9.270076,938.241536
33.825001,924.464219,161.830421,-9.127919,938.566192
33.837501,924.811251,161.732943,-8.990334,938.889888
33.850001,925.15838,161.630354,-8.856762,939.212884
33.862501,925.505692,161.524119,-8.726554,939.535513
33.875001,925.853322,161.415737,-8.598986,939.858158
33.887501,926.201434,161.306728,-8.473281,940.181235
33.900001,926.550202,161.198615,-8.348624,940.505168
33.912501,926.899784,161.09291,-8.224184,940.830363
33.925001,927.250301,160.991097,-8.099136,941.157187
33.937501,927.60182,160.894624,-7.97268,941.485943
33.950001,927.954331,160.804876,-7.84406,941.81685
33.962501,928.30774,160.723167,-7.712583,942.15003
33.975001,928.661856,160.650719,-7.577636,942.4855
33.987501,929.016397,160.588639,-7.438703,942.823161
34.000001,929.37099,160.537907,-7.295371,943.162806
34.012501,929.725184,160.499352,-7.147343,943.504131
34.025001,930.07847,160.473638,-6.994443,943.846741
34.037501,930.430302,160.46125,-6.836613,944.190182
34.050001,930.780127,160.462485,-6.673918,944.533957
34.062501,931.127413,160.477444,-6.506531,944.87756
34.075001,931.471677,160.506037,-6.334734,945.220504
34.087501,931.812517,160.547984,-6.158897,945.562348
34.100001,932.149638,160.602824,-5.979472,945.902727
34.112501,932.482872,160.669937,-5.796976,946.241375
34.125001,932.812192,160.74855,-5.61198,946.57814
34.137501,933.137723,160.837769,-5.425094,946.913001
34.150001,933.459747,160.936591,-5.236959,947.246067
34.162501,933.77869,161.04393,-5.04824,947.577582
34.175001,934.095118,161.158634,-4.859616,947.907913
34.187501,934.409716,161.279508,-4.671781,948.237535
34.200001,934.723265,161.405325,-4.485442,948.567014
34.212501,935.036615,161.534846,-4.301317,948.89698
34.225001,935.350656,161.666828,-4.120142,949.228102
34.237501,935.666286,161.80004,-3.942665,949.561054
34.250001,935.984376,161.933268,-3.769653,949.896493
34.262501,936.305744,162.065331,-3.601888,950.235019
34.275001,936.631121,162.195086,-3.440162,950.57716
34.287501,936.961125,162.321446,-3.285276,950.923338
34.300001,937.296244,162.443387,-3.138022,951.273856
34.312501,937.636813,162.559965,-2.99918,951.628883
34.325001,937.983012,162.670334,-2.869496,951.988447
34.337501,938.334859,162.773754,-2.749665,952.352437
34.350001,938.692215,162.869616,-2.640316,952.720609
34.362501,939.054798,162.95745,-2.54199,953.092601
34.375001,939.422199,163.03694,-2.455124,953.467954
34.387501,939.79391,163.107934,-2.380032,953.846138
34.400001,940.169348,163.170452,-2.316897,954.226581
34.412501,940.547888,163.224686,-2.265758,954.608695
34.425001,940.928893,163.270999,-2.226506,954.991915
34.437501,941.311742,163.309923,-2.198885,955.375718
34.450001,941.69586,163.342145,-2.182495,955.759652
34.462501,942.080736,163.368494,-2.176798,956.143355
34.475001,942.465936,163.38993,-2.181131,956.526564
34.487501,942.851119,163.407524,-2.194717,956.909122
34.500001,943.23603,163.422437,-2.216679,957.290977
34.512501,943.620502,163.435905,-2.246055,957.672174
34.525001,944.00444,163.449214,-2.281815,958.052836
34.537501,944.387807,163.463685,-2.322872,958.433149
34.550001,944.770602,163.480651,-2.3681,958.81334
34.562501,945.152839,163.501436,-2.416346,959.193644
34.575001,945.534524,163.527339,-2.466445,959.574285
34.587501,945.91563,163.55961,-2.517233,959.955448
34.600001,946.296081,163.599432,-2.567559,960.337253
34.612501,946.675731,163.6479,-2.616307,960.719741
34.625001,947.054357,163.706002,-2.662403,961.102855
34.637501,947.431648,163.774601,-2.704838,961.486435
34.650001,947.807216,163.854419,-2.742681,961.870215
34.662501,948.180592,163.946022,-2.775098,962.25383
34.675001,948.55125,164.049813,-2.801367,962.636828
34.687501,948.918623,164.166022,-2.820897,963.018688
34.700001,949.282129,164.294707,-2.833235,963.398847
34.712501,949.641194,164.43576,-2.838083,963.776723
34.725001,949.995291,164.588915,-2.835301,964.151753
34.737501,950.343956,164.753758,-2.824914,964.523414
34.750001,950.686825,164.929753,-2.807108,964.891259
34.762501,951.023647,165.116255,-2.78223,965.254938
34.775001,951.35431,165.312537,-2.750781,965.614221
34.787501,951.678841,165.517811,-2.713402,965.969009
34.800001,951.997421,165.731248,-2.670865,966.319341
34.812501,952.310371,165.951999,-2.624059,966.665399
34.825001,952.61815,166.17921,-2.573975,967.007495
34.837501,952.921337,166.412034,-2.521689,967.34606
34.850001,953.22061,166.649637,-2.468351,967.681624
34.862501,953.51672,166.891206,-2.415166,968.014795
34.875001,953.810465,167.135947,-2.363378,968.346226
34.887501,954.102661,167.383079,-2.314259,968.676592
34.900001,954.394112,167.631838,-2.269089,969.006555
34.912501,954.685581,167.881467,-2.229143,969.336739
34.925001,954.977761,168.131213,-2.195667,969.667701
34.937501,955.271255,168.380325,-2.169865,969.999904
34.950001,955.566554,168.628053,-2.152878,970.333702
34.962501,955.864021,168.873654,-2.145759,970.669327
34.975001,956.163885,169.116395,-2.149456,971.006875
34.987501,956.466236,169.355565,-2.164789,971.34631
35.000001,956.771026,169.590491,-2.192435,971.687469
35.012501,957.078087,169.820548,-2.232905,972.030076
35.025001,957.387135,170.045186,-2.286538,972.373755
35.037501,957.697802,170.263939,-2.353487,972.718062
35.050001,958.009654,170.476449,-2.433719,973.062505
35.062501,958.322217,170.682482,-2.527016,973.406578
35.075001,958.63501,170.881939,-2.632978,973.749789
35.087501,958.947568,171.074867,-2.751041,974.091687
35.100001,959.259466,171.261462,-2.880483,974.43189
35.112501,959.570344,171.442073,-3.020449,974.770102
35.125001,959.879918,171.617193,-3.169965,975.106131
35.137501,960.187992,171.787453,-3.327959,975.439892
35.150001,960.494463,171.953606,-3.493277,975.771418
35.162501,960.799322,172.116513,-3.664702,976.100846
35.175001,961.10264,172.277117,-3.840969,976.428411
35.187501,961.404562,172.436427,-4.020772,976.754432
35.200001,961.705292,172.595489,-4.202783,977.079288
35.212501,962.005068,172.755365,-4.385651,977.403398
35.225001,962.30415,172.917101,-4.568018,977.727195
35.237501,962.602793,173.08171,-4.748523,978.051105
35.250001,962.901229,173.250139,-4.925813,978.375517
35.262501,963.199653,173.423252,-5.09855,978.700767
35.275001,963.498201,173.601806,-5.265429,979.027116
35.287501,963.796945,173.786432,-5.425191,979.354741
35.300001,964.095886,173.977623,-5.57664,979.683719
35.312501,964.39495,174.175723,-5.718669,980.014033
35.325001,964.693993,174.380919,-5.850276,980.345567
35.337501,964.992813,174.593246,-5.97059,980.678122
35.350001,965.29116,174.812587,-6.078893,981.011426
35.362501,965.588754,175.038685,-6.174637,981.345153
35.375001,965.885307,175.271161,-6.257467,981.678951
35.387501,966.180541,175.509532,-6.327228,982.012458
35.400001,966.474212,175.753229,-6.383973,982.345334
35.412501,966.766126,176.001629,-6.427968,982.677279
35.425001,967.056162,176.25407,-6.459687,983.00806
35.437501,967.34428,176.509882,-6.479803,983.337522
35.450001,967.630529,176.768399,-6.489172,983.665602
35.462501,967.915056,177.028982,-6.488825,983.992338
35.475001,968.1981,177.291029,-6.479937,984.317866
35.487501,968.479986,177.553982,-6.463816,984.642413
35.500001,968.761113,177.817328,-6.441874,984.966291
35.512501,969.04194,178.080601,-6.415609,985.289877
35.525001,969.322962,178.343375,-6.38658,985.613592
35.537501,969.604697,178.605255,-6.356387,985.937883
35.550001,969.887654,178.865864,-6.326646,986.263193
35.562501,970.172316,179.124839,-6.298974,986.589939
35.575001,970.459114,179.381812,-6.274956,986.918487
35.587501,970.748408,179.636405,-6.256134,987.249132
35.600001,971.040472,179.888222,-6.243975,987.582077
35.612501,971.335479,180.136844,-6.239852,987.917421
35.625001,971.633491,180.381833,-6.245019,988.255152
35.637501,971.93446,180.622727,-6.260588,988.595144
35.650001,972.238229,180.859058,-6.287508,988.93716
35.662501,972.544545,181.090356,-6.326546,989.280867
35.675001,972.853068,181.316162,-6.378268,989.625851
35.687501,973.163397,181.53605,-6.443034,989.971639
35.700001,973.475091,181.749637,-6.520986,990.31773
35.712501,973.787696,181.956602,-6.612049,990.663616
35.725001,974.100773,182.156702,-6.715937,991.008821
35.737501,974.413926,182.349777,-6.832161,991.352923
35.750001,974.726823,182.53577,-6.960047,991.695582
35.762501,975.039221,182.714718,-7.09875,992.036564
35.775001,975.350983,182.886766,-7.247276,992.375752
35.787501,975.662084,183.052154,-7.404506,992.713161
35.800001,975.972619,183.211212,-7.569215,993.048938
35.812501,976.282798,183.364349,-7.740093,993.383358
35.825001,976.592943,183.512043,-7.915764,993.716814
35.837501,976.903468,183.654817,-8.094802,994.049799
35.850001,977.214865,183.793227,-8.275745,994.382889
35.862501,977.527677,183.927845,-8.457108,994.71671
35.875001,977.842477,184.059235,-8.637395,995.051916
35.887501,978.159838,184.187942,-8.815107,995.389156
35.900001,978.480306,184.314471,-8.988756,995.729046
35.912501,978.804377,184.439276,-9.156877,996.072138
35.925001,979.132468,184.562743,-9.318039,996.418898
35.937501,979.464898,184.685185,-9.470869,996.769683
35.950001,979.801875,184.806831,-9.614063,997.124721
35.962501,980.143485,184.927827,-9.746416,997.484108
35.975001,980.489686,185.048227,-9.866837,997.847797
35.987501,980.840313,185.168004,-9.974379,998.215606
36.000001,981.195086,185.287049,-10.06826,998.58723
36.012501,981.553629,185.405183,-10.147883,998.962255
36.025001,981.915487,185.522166,-10.212854,999.340183
36.037501,982.280157,185.637708,-10.262998,999.720458
36.050001,982.647107,185.751485,-10.298363,1000.102499
36.062501,983.015814,185.863151,-10.319224,1000.485726
36.075001,983.385787,185.972349,-10.326081,1000.869596
36.087501,983.756589,186.078729,-10.319644,1001.253622
36.100001,984.127864,186.181953,-10.300826,1001.637399
36.112501,984.499346,186.281709,-10.270719,1002.020621
36.125001,984.870871,186.377711,-10.230575,1002.403087
36.137501,985.242376,186.469709,-10.181783,1002.784703
36.150001,985.613897,186.557489,-10.125846,1003.165482
36.162501,985.985556,186.640874,-10.064358,1003.545526
36.175001,986.357542,186.71972,-9.99898,1003.925014
36.187501,986.730094,186.793917,-9.931419,1004.304177
36.200001,987.103475,186.863384,-9.863405,1004.683275
36.212501,987.477945,186.928067,-9.796673,1005.06257
36.225001,987.853735,186.987935,-9.732939,1005.4423
36.237501,988.231022,187.042975,-9.673883,1005.822654
36.250001,988.609909,187.093193,-9.621123,1006.203747
36.262501,988.990405,187.138609,-9.576191,1006.585607
36.275001,989.372415,187.17926,-9.540518,1006.968159
36.287501,989.755733,187.215194,-9.515401,1007.351221
36.300001,990.140044,187.246471,-9.501985,1007.734506
36.312501,990.524931,187.273164,-9.501239,1008.117627
36.325001,990.909893,187.29536,-9.513937,1008.500115
36.337501,991.294365,187.313154,-9.540645,1008.88144
36.350001,991.677745,187.326649,-9.581705,1009.261032
36.362501,992.059423,187.335958,-9.637232,1009.638319
36.375001,992.438813,187.341195,-9.707114,1010.012747
36.387501,992.815387,187.342477,-9.791018,1010.383819
36.400001,993.188698,187.339914,-9.888398,1010.751114
36.412501,993.558409,187.333611,-9.998517,1011.114318
36.425001,993.924311,187.323658,-10.120462,1011.473239
36.437501,994.286337,187.310127,-10.253168,1011.827817
36.450001,994.644563,187.293069,-10.39544,1012.178129
36.462501,994.999211,187.27251,-10.545979,1012.524391
36.475001,995.350639,187.248448,-10.703401,1012.86694
36.487501,995.699322,187.220849,-10.866259,1013.206228
36.500001,996.045833,187.189654,-11.033058,1013.542794
36.512501,996.390817,187.154773,-11.202276,1013.877241
36.525001,996.734963,187.116089,-11.372372,1014.210209
36.537501,997.078971,187.073465,-11.541805,1014.542345
36.550001,997.423523,187.026749,-11.709038,1014.874273
36.562501,997.769249,186.975776,-11.872559,1015.206566
36.575001,998.116704,186.920381,-12.030889,1015.539721
36.587501,998.466341,186.860404,-12.182602,1015.874136
36.600001,998.818493,186.795696,-12.326338,1016.210093
36.612501,999.17336,186.726133,-12.460826,1016.547748
36.625001,999.531,186.651617,-12.584904,1016.887126
36.637501,999.891334,186.572086,-12.697542,1017.228121
36.650001,1000.254148,186.487516,-12.797863,1017.570509
36.662501,1000.619116,186.397926,-12.885168,1017.91396
36.675001,1000.985813,186.303378,-12.958947,1018.258062
36.687501,1001.353745,186.203977,-13.018902,1018.602344
36.700001,1001.722377,186.099866,-13.064952,1018.946306
36.712501,1002.091165,185.991225,-13.097238,1019.289447
36.725001,1002.459586,185.878262,-13.116123,1019.631298
36.737501,1002.827166,185.761211,-13.122186,1019.971443
36.750001,1003.193506,185.640322,-13.116205,1020.309548
36.762501,1003.5583,185.515858,-13.09915,1020.645375
36.775001,1003.921349,185.388089,-13.072153,1020.978795
36.787501,1004.28257,185.257289,-13.036492,1021.309793
36.800001,1004.641991,185.123734,-12.993568,1021.638468
36.812501,1004.999747,184.987703,-12.944878,1021.965025
36.825001,1005.356066,184.84948,-12.891994,1022.28976
36.837501,1005.711251,184.709354,-12.836541,1022.613046
36.850001,1006.065657,184.567629,-12.780173,1022.93531
36.862501,1006.419666,184.424624,-12.724553,1023.257006
36.875001,1006.773664,184.28068,-12.671334,1023.578596
36.887501,1007.128009,184.136169,-12.622133,1023.90052
36.900001,1007.483015,183.991488,-12.578516,1024.223175
36.912501,1007.838922,183.847071,-12.541973,1024.546895
36.925001,1008.195888,183.70338,-12.513894,1024.871933
36.937501,1008.553971,183.560907,-12.495551,1025.198448
36.950001,1008.913125,183.420166,-12.488073,1025.526501
36.962501,1009.273205,183.281684,-12.492424,1025.856052
36.975001,1009.63397,183.145988,-12.509388,1026.186967
36.987501,1009.995098,183.013594,-12.539548,1026.519027
37.000001,1010.356205,182.884988,-12.583277,1026.851946
37.012501,1010.716871,182.760616,-12.640732,1027.18539
37.025001,1011.076664,182.640861,-12.711849,1027.519001
37.037501,1011.435168,182.526036,-12.796352,1027.852421
37.050001,1011.792009,182.416364,-12.893756,1028.185319
37.062501,1012.146884,182.311974,-13.003388,1028.517408
37.075001,1012.499577,182.212892,-13.124404,1028.848474
37.087501,1012.849979,182.119035,-13.255805,1029.17838
37.100001,1013.198093,182.030216,-13.396467,1029.507087
37.112501,1013.544046,181.946143,-13.545159,1029.834648
37.125001,1013.888075,181.866426,-13.700566,1030.161216
37.137501,1014.230528,181.790586,-13.86131,1030.487029
37.150001,1014.57184,181.718068,-14.025969,1030.812399
37.162501,1014.912519,181.648248,-14.193089,1031.137698
37.175001,1015.25312,181.580454,-14.361202,1031.463331
37.187501,1015.594217,181.513976,-14.528834,1031.789719
37.200001,1015.936377,181.44808,-14.694518,1032.117268
37.212501,1016.28013,181.382031,-14.856803,1032.446351
37.225001,1016.625946,181.315101,-15.014269,1032.777279
37.237501,1016.97421,181.24659,-15.165534,1033.110286
37.250001,1017.3252,181.175838,-15.309272,1033.445509
37.262501,1017.679076,181.102243,-15.44423,1033.782979
37.275001,1018.035872,181.025271,-15.569243,1034.122617
37.287501,1018.395492,180.944473,-15.683257,1034.464231
37.300001,1018.757718,180.85949,-15.785347,1034.807528
37.312501,1019.122222,180.770065,-15.874739,1035.152128
37.325001,1019.488584,180.676046,-15.950824,1035.497579
37.337501,1019.856318,180.577389,-16.013178,1035.843388
37.350001,1020.224897,180.474157,-16.061569,1036.189044
37.362501,1020.593788,180.366521,-16.095964,1036.534053
37.375001,1020.96248,180.254748,-16.116534,1036.877959
37.387501,1021.330514,180.139198,-16.123643,1037.220382
37.400001,1021.69751,180.020312,-16.117845,1037.561034
37.412501,1022.063187,179.898608,-16.099864,1037.899741
37.425001,1022.427381,179.774663,-16.070582,1038.236457
37.437501,1022.790051,179.649112,-16.031015,1038.571271
37.450001,1023.151285,179.522632,-15.982292,1038.904404
37.462501,1023.511289,179.395943,-15.925636,1039.236204
37.475001,1023.870377,179.269796,-15.862337,1039.567132
37.487501,1024.228954,179.14497,-15.793738,1039.897742
37.500001,1024.587494,179.022272,-15.72121,1040.228659
37.512501,1024.946508,178.902528,-15.646136,1040.560551
37.525001,1025.306521,178.786582,-15.569895,1040.894099
37.537501,1025.66804,178.675294,-15.493845,1041.229969
37.550001,1026.031525,178.56953,-15.419308,1041.56878
37.562501,1026.397364,178.470155,-15.347553,1041.911077
37.575001,1026.765846,178.378027,-15.279779,1042.257307
37.587501,1027.137148,178.293979,-15.217103,1042.6078
37.600001,1027.511322,178.21881,-15.160539,1042.962752
37.612501,1027.888285,178.153265,-15.11098,1043.32222
37.625001,1028.267829,178.098021,-15.069188,1043.686118
37.637501,1028.649622,178.053667,-15.035773,1044.054226
37.650001,1029.033232,178.020691,-15.011182,1044.426204
37.662501,1029.418145,177.999463,-14.99569,1044.801606
37.675001,1029.803791,177.990227,-14.989392,1045.179913
37.687501,1030.189579,177.993086,-14.992202,1045.560554
37.700001,1030.574923,178.008006,-15.003854,1045.942942
37.712501,1030.959279,178.034809,-15.023908,1046.326501
37.725001,1031.342167,178.073181,-15.05176,1046.710695
37.737501,1031.7232,178.122677,-15.086658,1047.095056
37.750001,1032.102097,178.182731,-15.127712,1047.479199
37.762501,1032.478701,178.252671,-15.173918,1047.86284
37.775001,1032.852979,178.331728,-15.224176,1048.2458
37.787501,1033.225018,178.419051,-15.277303,1048.628005
37.800001,1033.595021,178.513724,-15.332059,1049.00948
37.812501,1033.963284,178.61477,-15.387159,1049.390334
37.825001,1034.33018,178.721172,-15.441296,1049.770742
37.837501,1034.696132,178.831875,-15.493149,1050.150924
37.850001,1035.061587,178.945799,-15.541408,1050.531115
37.862501,1035.426985,179.061849,-15.584784,1050.911544
37.875001,1035.792732,179.178921,-15.622025,1051.292403
37.887501,1036.159174,179.295912,-15.651936,1051.673829
37.900001,1036.526578,179.411733,-15.67339,1052.055879
37.912501,1036.895106,179.52532,-15.68535,1052.438517
37.925001,1037.26481,179.635649,-15.686886,1052.821605
37.937501,1037.635624,179.741749,-15.677186,1053.204898
37.950001,1038.007362,179.842725,-15.655578,1053.588053
37.962501,1038.37973,179.937771,-15.621541,1053.970634
37.975001,1038.75234,180.026191,-15.574711,1054.352135
37.987501,1039.124728,180.107415,-15.514894,1054.732001
38.000001,1039.496381,180.18102,-15.442062,1055.109654
38.012501,1039.866764,180.246733,-15.356352,1055.484528
38.025001,1040.23535,180.304453,-15.258061,1055.856092
38.037501,1040.601649,180.354247,-15.147627,1056.223886
38.050001,1040.965232,180.396357,-15.025621,1056.587539
38.062501,1041.325755,180.431196,-14.892722,1056.9468
38.075001,1041.682977,180.459342,-14.7497,1057.301543
38.087501,1042.036768,180.481528,-14.597396,1057.651782
38.100001,1042.387116,180.498628,-14.4367,1057.997671
38.112501,1042.73412,180.511642,-14.268535,1058.339496
38.125001,1043.077987,180.52168,-14.093841,1058.677666
38.137501,1043.41901,180.529945,-13.913566,1059.012691
38.150001,1043.757553,180.537711,-13.728651,1059.345161
38.162501,1044.094026,180.546304,-13.54003,1059.675722
38.175001,1044.428859,180.557085,-13.348623,1060.005042
38.187501,1044.762476,180.571424,-13.155336,1060.333784
38.200001,1045.095267,180.590684,-12.96106,1060.662577
38.212501,1045.427569,180.616194,-12.766668,1060.991988
38.225001,1045.759637,180.649228,-12.573017,1061.322497
38.237501,1046.091637,180.690982,-12.380943,1061.654478
38.250001,1046.423625,180.742552,-12.191253,1061.988182
38.262501,1046.755549,180.804907,-12.004723,1062.32373
38.275001,1047.087249,180.878876,-11.822082,1062.661111
38.287501,1047.418461,180.965122,-11.644002,1063.000183
38.300001,1047.748835,181.064132,-11.471084,1063.340691
38.312501,1048.077954,181.176205,-11.303842,1063.682279
38.325001,1048.405357,181.301449,-11.14269,1064.024515
38.337501,1048.730567,181.439779,-10.987925,1064.366916
38.350001,1049.05312,181.590923,-10.83972,1064.70898
38.362501,1049.37259,181.754433,-10.698109,1065.050213
38.375001,1049.688621,181.929702,-10.56299,1065.39016
38.387501,1050.000943,182.115981,-10.434114,1065.728427
38.400001,1050.309396,182.312396,-10.311097,1066.064705
38.412501,1050.613939,182.517977,-10.193421,1066.398784
38.425001,1050.914658,182.731669,-10.080446,1066.730564
38.437501,1051.211764,182.952358,-9.971425,1067.060058
38.450001,1051.50559,183.178883,-9.865517,1067.387388
38.462501,1051.796574,183.41005,-9.76181,1067.712776
38.475001,1052.085247,183.644642,-9.659338,1068.036527
38.487501,1052.372211,183.881425,-9.557102,1068.359016
38.500001,1052.658115,184.119154,-9.454093,1068.680658
38.512501,1052.943628,184.356577,-9.349312,1069.00189
38.525001,1053.229419,184.592435,-9.241794,1069.323145
38.537501,1053.516125,184.825472,-9.130626,1069.644824
