time,phi_deg,theta_deg,psi_deg
46.187501,-179.812298,-6.870398,8.552434
46.200001,-179.175096,-7.544448,6.463829
46.212501,-178.505027,-8.189147,4.30903
46.225001,-177.806258,-8.802556,2.118312
46.237501,-177.084151,-9.383972,-0.077412
46.250001,-176.345058,-9.934047,-2.247055
46.262501,-175.596089,-10.45485,-4.359839
46.275001,-174.844861,-10.94984,-6.385787
46.287501,-174.099263,-11.423774,-8.296199
46.300001,-173.367241,-11.882532,-10.06411
46.312501,-172.656621,-12.332882,-11.664702
46.325001,-171.974983,-12.782192,-13.075669
46.337501,-171.329579,-13.238107,-14.277511
46.350001,-170.727299,-13.708201,-15.253779
46.362501,-170.174662,-14.199636,-15.991239
46.375001,-169.677834,-14.718825,-16.47998
46.387501,-169.242634,-15.271129,-16.713469
46.400001,-168.874535,-15.860581,-16.688543
46.412501,-168.578627,-16.489678,-16.405379
46.425001,-168.359538,-17.159211,-15.867418
46.437501,-168.221311,-17.868182,-15.081276
46.450001,-168.167221,-18.613786,-14.056654
46.462501,-168.199553,-19.391477,-12.806233
46.475001,-168.319343,-20.195121,-11.345582
46.487501,-168.526097,-21.01723,-9.693074
46.500001,-168.817516,-21.849276,-7.869792
46.512501,-169.189243,-22.682073,-5.899433
46.525001,-169.634669,-23.506204,-3.808184
46.537501,-170.144817,-24.312473,-1.624546
46.550001,-170.708333,-25.092356,0.620904
46.562501,-171.311593,-25.838403,2.895837
46.575001,-171.938942,-26.544577,5.166593
46.587501,-172.573049,-27.206477,7.39869
46.600001,-173.195363,-27.821449,9.557421
46.612501,-173.786636,-28.388536,11.608503
46.625001,-174.327481,-28.908308,13.518753
46.637501,-174.79892,-29.382547,15.256757
46.650001,-175.182897,-29.813837,16.793492
46.662501,-175.462728,-30.205086,18.10289
46.675001,-175.623484,-30.559016,19.162326
46.687501,-175.65231,-30.877671,19.953024
46.700001,-175.538699,-31.161978,20.460403
46.712501,-175.274732,-31.411403,20.674366
46.725001,-174.855308,-31.623726,20.589545
46.737501,-174.278375,-31.794973,20.205517
46.750001,-173.545153,-31.919504,19.526979
46.762501,-172.660335,-31.990274,18.563873
46.775001,-171.632225,-31.999266,17.331418
46.787501,-170.472775,-31.938052,15.850024
46.800001,-169.197458,-31.798483,14.145034
46.812501,-167.824942,-31.573427,12.246256
46.825001,-166.376539,-31.257511,10.187276
46.837501,-164.875439,-30.847795,8.004563
46.850001,-163.34577,-30.344311,5.736407
46.862501,-161.811571,-29.750418,3.421782
46.875001,-160.295764,-29.072937,1.099212
46.887501,-158.819242,-28.32205,-1.194254
46.900001,-157.400141,-27.510994,-3.423877
46.912501,-156.053366,-26.655574,-5.557842
46.925001,-154.790381,-25.773552,-7.567628
46.937501,-153.619247,-24.88396,-9.428164
46.950001,-152.544879,-24.0064,-11.117812
46.962501,-151.56945,-23.16036,-12.618235
46.975001,-150.692904,-22.364589,-13.914208
46.987501,-149.913515,-21.636554,-14.993404
47.000001,-149.228444,-20.991966,-15.846198
47.012501,-148.634261,-20.444417,-16.465508
47.025001,-148.127411,-20.005074,-16.84666
47.037501,-147.704586,-19.682473,-16.987301
47.050001,-147.36301,-19.482361,-16.887329
47.062501,-147.100611,-19.407613,-16.548839
47.075001,-146.916089,-19.458192,-15.976079
47.087501,-146.808868,-19.631173,-15.175407
47.100001,-146.778959,-19.920805,-14.155249
47.112501,-146.826714,-20.318648,-12.926065
47.125001,-146.952511,-20.813751,-11.500324
47.137501,-147.156379,-21.392907,-9.892495
47.150001,-147.437576,-22.040967,-8.11906
47.162501,-147.794162,-22.741227,-6.198549
47.175001,-148.222583,-23.475869,-4.151582
47.187501,-148.717302,-24.226457,-2.000905
47.200001,-149.270513,-24.974461,0.228605
47.212501,-149.871976,-25.701791,2.510001
47.225001,-150.508991,-26.391306,4.814424
47.237501,-151.166552,-27.027268,7.111392
47.250001,-151.827683,-27.595705,9.369233
47.262501,-152.473951,-28.084657,11.555684
47.275001,-153.086132,-28.484284,13.638612
47.287501,-153.644992,-28.786828,15.586855
47.300001,-154.132121,-28.986441,17.371112
47.312501,-154.53076,-29.078905,18.964826
47.325001,-154.826563,-29.061272,20.34501
47.337501,-155.008241,-28.931493,21.49296
47.350001,-155.068054,-28.688059,22.394809
47.362501,-155.002124,-28.32972,23.041908
47.375001,-154.810567,-27.855311,23.431012
47.387501,-154.497438,-27.263703,23.564278
47.400001,-154.070502,-26.553897,23.449066
47.412501,-153.540843,-25.725231,23.097573
47.425001,-152.922323,-24.777699,22.526312
47.437501,-152.23093,-23.712319,21.755455
47.450001,-151.484036,-22.531525,20.808101
47.462501,-150.699613,-21.239529,19.709489
47.475001,-149.895447,-19.842608,18.486218
47.487501,-149.088398,-18.349295,17.165523
47.500001,-148.29375,-16.770436,15.77464
47.512501,-147.524675,-15.119127,14.340301
47.525001,-146.791835,-13.41052,12.88836
47.537501,-146.103136,-11.661519,11.443555
47.550001,-145.463609,-9.890404,10.029392
47.562501,-144.875438,-8.116386,8.668109
47.575001,-144.338084,-6.35915,7.380702
47.587501,-143.848522,-4.638393,6.18696
47.600001,-143.40155,-2.973392,5.105494
47.612501,-142.990175,-1.38262,4.153712
47.625001,-142.606053,0.11658,3.347738
47.637501,-142.239975,1.508258,2.702258
47.650001,-141.882381,2.778052,2.230299
47.662501,-141.523897,3.913328,1.942942
47.675001,-141.155854,4.903271,1.849013
47.687501,-140.770779,5.738948,1.954758
47.700001,-140.362822,6.413358,2.263548
47.712501,-139.928091,6.921481,2.775647
47.725001,-139.464875,7.260344,3.488071
47.737501,-138.973723,7.429099,4.394556
47.750001,-138.45738,7.429127,5.485668
47.762501,-137.920575,7.264144,6.749022
47.775001,-137.369684,6.940297,8.169626
47.787501,-136.812273,6.466238,9.730308
47.800001,-136.256584,5.853145,11.412189
47.812501,-135.710985,5.11468,13.195173
47.825001,-135.183429,4.266864,15.058409
47.837501,-134.680959,3.327879,16.980698
47.850001,-134.209297,2.31777,18.940822
47.862501,-133.772515,1.258094,20.917793
47.875001,-133.372833,0.171498,22.891028
47.887501,-133.010514,-0.918733,24.840464
47.900001,-132.683885,-1.989147,26.746635
47.912501,-132.389454,-3.016593,28.590749
47.925001,-132.122142,-3.978654,30.354776
47.937501,-131.875591,-4.854051,32.021579
47.950001,-131.642556,-5.622987,33.575105
47.962501,-131.415354,-6.267432,35.000616
47.975001,-131.186347,-6.771352,36.284984
47.987501,-130.948431,-7.120874,37.416998
48.000001,-130.695498,-7.304419,38.38768
48.012501,-130.422841,-7.312782,39.190565
48.025001,-130.127465,-7.139211,39.821909
48.037501,-129.808281,-6.779457,40.28081
48.050001,-129.466169,-6.231834,40.569211
48.062501,-129.103899,-5.497269,40.691787
48.075001,-128.725927,-4.579354,40.655722
48.087501,-128.338079,-3.484382,40.470391
48.100001,-127.947148,-2.221355,40.146988
48.112501,-127.560455,-0.801962,39.698123
48.125001,-127.185376,0.759497,39.137438
48.137501,-126.828895,2.446249,38.47926
48.150001,-126.497189,4.239245,37.738324
48.162501,-126.195257,6.117422,36.929581
48.175001,-125.926615,8.058028,36.068085
48.187501,-125.69305,10.036996,35.168965
48.200001,-125.494437,12.029358,34.247459
48.212501,-125.328627,14.009683,33.318981
48.225001,-125.191397,15.952523,32.399207
48.237501,-125.076485,17.832856,31.504128
48.250001,-124.975717,19.626496,30.650046
48.262501,-124.87924,21.310474,29.85348
48.275001,-124.775879,22.86336,29.130947
48.287501,-124.653622,24.265533,28.498604
48.300001,-124.500231,25.499383,27.97176
48.312501,-124.30395,26.549462,27.564259
48.325001,-124.054279,27.40259,27.287797
48.337501,-123.742733,28.047925,27.15123
48.350001,-123.363522,28.477027,27.159947
48.362501,-122.914068,28.683932,27.315407
48.375001,-122.395277,28.665241,27.614902
48.387501,-121.811533,28.420234,28.051598
48.400001,-121.170398,27.951005,28.614865
48.412501,-120.482045,27.262595,29.290866
48.425001,-119.758501,26.363096,30.063336
48.437501,-119.012777,25.263717,30.914457
48.450001,-118.258002,23.978773,31.825736
48.462501,-117.506628,22.525582,32.778791
48.475001,-116.769785,20.924283,33.755981
48.487501,-116.056815,19.197557,34.74085
48.500001,-115.374995,17.370269,35.718389
48.512501,-114.729417,15.46906,36.675114
48.525001,-114.123023,13.521879,37.59903
48.537501,-113.556732,11.557505,38.47949
48.550001,-113.02965,9.605055,39.307025
48.562501,-112.539321,7.69349,40.073161
48.575001,-112.08201,5.851152,40.770253
48.587501,-111.653011,4.105311,41.391383
48.600001,-111.246955,2.481763,41.930301
48.612501,-110.858141,1.004446,42.38144
48.625001,-110.480865,-0.30489,42.73999
48.637501,-110.109739,-1.426976,43.002013
48.650001,-109.740006,-2.345281,43.164601
48.662501,-109.367812,-3.046224,43.226026
48.675001,-108.990429,-3.519356,43.185876
48.687501,-108.606415,-3.757495,43.045141
48.700001,-108.215677,-3.756842,42.806237
48.712501,-107.819452,-3.517046,42.472943
48.725001,-107.420191,-3.041239,42.050266
48.737501,-107.021371,-2.336025,41.54423
48.750001,-106.627239,-1.411423,40.961625
48.762501,-106.242533,-0.280762,40.30972
48.775001,-105.872182,1.039483,39.59599
48.787501,-105.521035,2.529904,38.827875
48.800001,-105.193607,4.168431,38.01258
48.812501,-104.893871,5.930646,37.15695
48.825001,-104.625099,7.790148,36.267401
48.837501,-104.389731,9.71895,35.349928
48.850001,-104.189281,11.687912,34.410166
48.862501,-104.024272,13.667185,33.453494
48.875001,-103.894182,15.626676,32.485178
48.887501,-103.797414,17.536516,31.510524
48.900001,-103.731279,19.367521,30.535019
48.912501,-103.692009,21.09164,29.56446
48.925001,-103.674814,22.682381,28.605018
48.937501,-103.673982,24.115215,27.663247
48.950001,-103.683051,25.367932,26.745998
48.962501,-103.695059,26.420963,25.860247
48.975001,-103.702859,27.257646,25.012826
48.987501,-103.699487,27.864451,24.210084
49.000001,-103.678562,28.231141,23.457515
49.012501,-103.634657,28.350891,22.759381
49.025001,-103.563611,28.220352,22.118401
49.037501,-103.462733,27.839678,21.535538
49.050001,-103.330862,27.212505,21.009911
49.062501,-103.168299,26.345897,20.538855
49.075001,-102.976601,25.25025,20.118097
49.087501,-102.758287,23.939163,19.742039
49.100001,-102.516489,22.429264,19.404081
49.112501,-102.254597,20.740004,19.096964
49.125001,-101.975936,18.893403,18.813086
49.137501,-101.683493,16.913764,18.544774
49.150001,-101.379714,14.827344,18.284488
49.162501,-101.066385,12.661996,18.024975
49.175001,-100.744565,10.446789,17.759372
49.187501,-100.414597,8.211598,17.481268
49.200001,-100.076161,5.98669,17.184748
49.212501,-99.72838,3.802296,16.864433
49.225001,-99.369953,1.688188,16.515524
49.237501,-98.999323,-0.326744,16.133857
49.250001,-98.614867,-2.214895,15.715989
49.262501,-98.215098,-3.950341,15.259285
49.275001,-97.79887,-5.509208,14.76203
49.287501,-97.365567,-6.870017,14.223527
49.300001,-96.915276,-8.014005,13.644185
49.312501,-96.448899,-8.925402,13.025565
49.325001,-95.968217,-9.591683,12.370371
49.337501,-95.475868,-10.003769,11.682371
49.350001,-94.975258,-10.156178,10.966252
49.362501,-94.470393,-10.047138,10.227399
49.375001,-93.965665,-9.678623,9.471628
49.387501,-93.465599,-9.056343,8.704886
49.400001,-92.974601,-8.189668,7.932958
49.412501,-92.496737,-7.091494,7.161196
49.425001,-92.03555,-5.778045,6.394305
49.437501,-91.593944,-4.268633,5.636184
49.450001,-91.174124,-2.585359,4.889845
49.462501,-90.777607,-0.752784,4.157387
49.475001,-90.405264,1.202441,3.440027
49.487501,-90.057411,3.25197,2.738175
49.500001,-89.733906,5.366175,2.051528
49.512501,-89.434257,7.514575,1.379184
49.525001,-89.157723,9.666277,0.719762
49.537501,-88.903398,11.790416,0.071516
49.550001,-88.670271,13.856589,-0.567546
49.562501,-88.457271,15.835288,-1.199556
49.575001,-88.263276,17.698313,-1.826677
49.587501,-88.087107,19.41917,-2.451006
49.600001,-87.927497,20.973442,-3.074477
49.612501,-87.78305,22.33913,-3.698769
49.625001,-87.652187,23.496962,-4.325238
49.637501,-87.533105,24.430669,-4.95485
49.650001,-87.423739,25.127204,-5.588153
49.662501,-87.32175,25.576938,-6.225268
49.675001,-87.224541,25.773786,-6.865921
49.687501,-87.1293,25.715302,-7.509499
49.700001,-87.033068,25.402708,-8.155138
49.712501,-86.932822,24.840882,-8.801825
49.725001,-86.825572,24.038283,-9.448496
49.737501,-86.708443,23.006833,-10.094136
49.750001,-86.578754,21.761748,-10.737843
49.762501,-86.434073,20.321315,-11.378872
49.775001,-86.272255,18.70663,-12.016645
49.787501,-86.091466,16.941295,-12.650725
49.800001,-85.890191,15.05108,-13.28077
49.812501,-85.667243,13.063547,-13.906452
49.825001,-85.421772,11.007651,-14.527374
49.837501,-85.153282,8.913326,-15.142963
49.850001,-84.861651,6.811043,-15.752364
49.862501,-84.547171,4.731368,-16.354333
49.875001,-84.210582,2.704513,-16.947138
49.887501,-83.853108,0.759892,-17.528469
49.900001,-83.476493,-1.074311,-18.09538
49.912501,-83.083007,-2.771564,-18.64425
49.925001,-82.675424,-4.307374,-19.170793
49.937501,-82.256967,-5.659649,-19.670117
49.950001,-81.831201,-6.80902,-20.136835
49.962501,-81.401876,-7.739119,-20.565227
49.975001,-80.972733,-8.436805,-20.949456
49.987501,-80.547279,-8.892344,-21.283812
50.000001,-80.128545,-9.099529,-21.56297
50.012501,-79.718868,-9.055749,-21.782236
50.025001,-79.3197,-8.762007,-21.937758
50.037501,-78.931485,-8.222884,-22.026681
50.050001,-78.5536,-7.446463,-22.047227
50.062501,-78.184382,-6.444205,-21.998714
50.075001,-77.821217,-5.230783,-21.881503
50.087501,-77.460702,-3.823879,-21.696903
50.100001,-77.098838,-2.243939,-21.447043
50.112501,-76.731262,-0.513898,-21.13475
50.125001,-76.353488,1.341139,-20.763433
50.137501,-75.961146,3.294245,-20.337006
50.150001,-75.55022,5.317052,-19.859853
50.162501,-75.11728,7.380158,-19.33684
50.175001,-74.659692,9.453559,-18.773372
50.187501,-74.175824,11.507096,-18.175497
50.200001,-73.665232,13.510917,-17.550021
50.212501,-73.128811,15.435934,-16.904639
50.225001,-72.568911,17.254276,-16.24804
50.237501,-71.98938,18.939731,-15.589968
50.250001,-71.395527,20.468148,-14.941194
50.262501,-70.793974,21.817804,-14.31339
50.275001,-70.192379,22.969722,-13.718866
50.287501,-69.599037,23.907923,-13.170188
50.300001,-69.022374,24.619614,-12.679666
50.312501,-68.470361,25.095313,-12.258773
50.325001,-67.949924,25.328901,-11.917545
50.337501,-67.466403,25.317627,-11.664022
50.350001,-67.023129,25.062061,-11.503806
50.362501,-66.621179,24.566024,-11.439788
50.375001,-66.259328,23.836479,-11.472066
50.387501,-65.934203,22.883414,-11.598055
50.400001,-65.640604,21.719706,-11.812762
50.412501,-65.371948,20.360957,-12.10916
50.425001,-65.120782,18.825313,-12.478631
50.437501,-64.879309,17.133243,-12.911387
50.450001,-64.639872,15.30728,-13.396857
50.462501,-64.395391,13.371728,-13.92398
50.475001,-64.139711,11.35232,-14.481422
50.487501,-63.86788,9.275846,-15.057687
50.500001,-63.576334,7.169744,-15.641159
50.512501,-63.263029,5.061676,-16.220085
50.525001,-62.927497,2.97909,-16.782526
50.537501,-62.570841,0.948786,-17.3163
50.550001,-62.195675,-1.003512,-17.808952
50.562501,-61.805998,-2.853548,-18.247765
50.575001,-61.406993,-4.578897,-18.619843
50.587501,-61.004763,-6.159278,-18.91227
50.600001,-60.605989,-7.576814,-19.112355
50.612501,-60.21753,-8.816238,-19.207959
50.625001,-59.845977,-9.865036,-19.18788
50.637501,-59.497184,-10.713547,-19.042279
50.650001,-59.175827,-11.355014,-18.763093
50.662501,-58.885015,-11.785601,-18.344411
50.675001,-58.625995,-12.004395,-17.782765
50.687501,-58.397987,-12.013383,-17.077298
50.700001,-58.19817,-11.817426,-16.229809
50.712501,-58.021808,-11.424225,-15.244652
50.725001,-57.862524,-10.844268,-14.128522
50.737501,-57.712675,-10.090758,-12.89015
50.750001,-57.563811,-9.179504,-11.539945
50.762501,-57.407164,-8.12877,-10.089632
50.775001,-57.234144,-6.959068,-8.551918
50.787501,-57.0368,-5.692891,-6.940216
50.800001,-56.80823,-4.354389,-5.268447
50.812501,-56.542924,-2.96898,-3.550931
50.825001,-56.237028,-1.562924,-1.802346
50.837501,-55.888535,-0.162842,-0.037743
50.850001,-55.497384,1.20477,1.727408
50.862501,-55.065475,2.514045,3.477167
50.875001,-54.596593,3.740231,5.19512
50.887501,-54.096236,4.860146,6.864427
50.900001,-53.571336,5.852588,8.467964
50.912501,-53.02989,6.698671,9.98856
50.925001,-52.480506,7.382097,11.409334
50.937501,-51.931883,7.889337,12.71412
50.950001,-51.392254,8.209742,13.887939
50.962501,-50.868852,8.335569,14.917496
50.975001,-50.367413,8.261963,15.791635
50.987501,-49.891788,7.986886,16.501728
51.000001,-49.443675,7.511027,17.041952
51.012501,-49.02251,6.837699,17.409428
51.025001,-48.625511,5.97274,17.604226
51.037501,-48.247876,4.92442,17.629236
51.050001,-47.883102,3.703345,17.489939
51.062501,-47.523412,2.322362,17.194107
51.075001,-47.160231,0.796446,16.751471
51.087501,-46.784713,-0.85745,16.173402
51.100001,-46.388251,-2.620577,15.472624
51.112501,-45.962989,-4.472629,14.663004
51.125001,-45.502284,-6.392037,13.759416
51.137501,-45.001135,-8.356319,12.777685
51.150001,-44.456557,-10.342475,11.73461
51.162501,-43.867892,-12.327433,10.64804
51.175001,-43.23706,-14.288502,9.53698
51.187501,-42.568717,-16.203839,8.421685
51.200001,-41.870319,-18.052895,7.32371
51.212501,-41.15206,-19.816807,6.26587
51.225001,-40.426663,-21.478727,5.272075
51.237501,-39.709014,-23.024053,4.367015
51.250001,-39.015629,-24.440548,3.575668
51.262501,-38.363968,-25.718345,2.92265
51.275001,-37.771608,-26.849838,2.431432
51.287501,-37.255348,-27.829483,2.12345
51.300001,-36.830271,-28.653525,2.017199
51.312501,-36.508863,-29.319719,2.127353
51.325001,-36.300228,-29.827057,2.464005
51.337501,-36.20949,-30.175564,3.032078
51.350001,-36.237415,-30.366195,3.830971
51.362501,-36.380293,-30.400835,4.854468
51.375001,-36.6301,-30.28242,6.090925
51.387501,-36.974923,-30.015149,7.523732
51.400001,-37.39963,-29.604752,9.132001
51.412501,-37.88671,-29.05878,10.891434
51.425001,-38.417235,-28.386849,12.775301
51.437501,-38.971843,-27.600816,14.755427
51.450001,-39.531677,-26.714835,16.80313
51.462501,-40.079196,-25.745286,18.890024
51.475001,-40.598822,-24.710572,20.988665
51.487501,-41.077384,-23.630792,23.072992
51.500001,-41.504363,-22.527319,25.118605
51.512501,-41.871943,-21.422306,27.102869
51.525001,-42.174905,-20.338154,29.004918
51.537501,-42.410392,-19.29697,30.805576
51.550001,-42.57757,-18.320051,32.487259
51.562501,-42.677228,-17.427391,34.033873
51.575001,-42.711341,-16.637256,35.430747
51.587501,-42.682617,-15.965815,36.664613
51.600001,-42.594051,-15.426835,37.723626
51.612501,-42.448504,-15.031449,38.597428
51.625001,-42.248337,-14.787984,39.277239
51.637501,-41.995096,-14.701838,39.755958
51.650001,-41.689289,-14.775422,40.02826
51.662501,-41.330248,-15.008129,40.090678
51.675001,-40.916086,-15.396352,39.941655
51.687501,-40.443776,-15.933537,39.581575
51.700001,-39.909311,-16.610276,39.012771
51.712501,-39.307982,-17.41444,38.239527
51.725001,-38.634738,-18.331367,37.268087
51.737501,-37.884623,-19.344106,36.106696
51.750001,-37.05328,-20.433732,34.765673
51.762501,-36.137504,-21.579736,33.257546
51.775001,-35.135806,-22.760486,31.597231
51.787501,-34.048981,-23.953768,29.802245
51.800001,-32.880623,-25.137394,27.892938
51.812501,-31.637548,-26.289847,25.89267
51.825001,-30.330076,-27.390945,23.827915
51.837501,-28.972115,-28.422477,21.728197
51.850001,-27.580998,-29.368767,19.625823
51.862501,-26.177054,-30.217118,17.555377
51.875001,-24.782919,-30.95808,15.552952
51.887501,-23.42261,-31.585528,13.655169
51.900001,-22.120458,-32.096517,11.898035
51.912501,-20.899968,-32.490941,10.315736
51.925001,-19.782734,-32.771016,8.939467
51.937501,-18.787487,-32.940657,7.796395
51.950001,-17.929336,-33.004806,6.908808
51.962501,-17.219253,-32.968786,6.293509
51.975001,-16.663784,-32.837741,5.961443
51.987501,-16.264967,-32.616218,5.917544
52.000001,-16.020442,-32.30791,6.160784
52.012501,-15.923692,-31.915587,6.684382
52.025001,-15.964413,-31.441194,7.476146
52.037501,-16.128979,-30.886098,8.518941
52.050001,-16.400991,-30.251458,9.791252
52.062501,-16.761909,-29.538649,11.267841
52.075001,-17.191742,-28.749713,12.920465
52.087501,-17.669769,-27.88777,14.718648
52.100001,-18.175285,-26.95736,16.630453
52.112501,-18.688303,-25.964666,18.623233
52.125001,-19.190198,-24.917602,20.664319
52.137501,-19.664242,-23.825768,22.721611
52.150001,-20.096019,-22.700265,24.764057
52.162501,-20.473685,-21.55339,26.762015
52.175001,-20.788086,-20.398255,28.687502
52.187501,-21.032742,-19.248339,30.514348
52.200001,-21.203702,-18.117025,32.218294
52.212501,-21.299315,-17.017143,33.777038
52.225001,-21.319917,-15.96055,35.170287
52.237501,-21.267483,-14.957764,36.379807
52.250001,-21.145256,-14.017669,37.389497
52.262501,-20.957381,-13.147295,38.185502
52.275001,-20.708555,-12.351683,38.75634
52.287501,-20.403726,-11.633815,39.093062
52.300001,-20.047839,-10.994623,39.189408
52.312501,-19.645641,-10.433051,39.041969
52.325001,-19.201567,-9.946173,38.650321
52.337501,-18.719676,-9.52935,38.017141
52.350001,-18.203664,-9.176422,37.148272
52.362501,-17.656931,-8.879929,36.052748
52.375001,-17.082681,-8.631355,34.742769
52.387501,-16.484058,-8.421391,33.233614
52.400001,-15.864284,-8.240207,31.543512
52.412501,-15.226793,-8.077743,29.693442
52.425001,-14.575328,-7.923992,27.706896
52.437501,-13.914003,-7.769278,25.609576
52.450001,-13.247307,-7.604519,23.429043
52.462501,-12.580055,-7.421461,21.194325
52.475001,-11.917273,-7.212866,18.935481
52.487501,-11.264044,-6.972652,16.683136
52.500001,-10.625301,-6.69598,14.467992
52.512501,-10.005612,-6.379279,12.32034
52.525001,-9.408955,-6.020207,10.269571
52.537501,-8.8385,-5.617577,8.34371
52.550001,-8.296439,-5.17123,6.568986
52.562501,-7.783842,-4.681896,4.969433
52.575001,-7.300571,-4.151034,3.566549
52.587501,-6.845255,-3.580693,2.379006
52.600001,-6.415313,-2.97338,1.422411
52.612501,-6.007036,-2.331959,0.709122
52.625001,-5.615712,-1.659587,0.24812
52.637501,-5.235796,-0.959676,0.044926
52.650001,-4.861116,-0.23589,0.101569
52.662501,-4.485099,0.50785,0.416586
52.675001,-4.101027,1.267341,0.985079
52.687501,-3.702301,2.038082,1.798787
52.700001,-3.282702,2.815283,2.846203
52.712501,-2.836662,3.593894,4.112717
52.725001,-2.359505,4.368675,5.580784
52.737501,-1.847667,5.134314,7.230124
52.750001,-1.29888,5.885583,9.037951
52.762501,-0.7123,6.617532,10.979228
52.775001,-0.08858,7.325714,13.02697
52.787501,0.570122,8.00642,15.152571
52.800001,1.260212,8.656903,17.326183
52.812501,1.976778,9.275579,19.517129
52.825001,2.713778,9.862185,21.694352
52.837501,3.464262,10.41787,23.826886
52.850001,4.220622,10.945214,25.884348
52.862501,4.974841,11.44817,27.837425
52.875001,5.71873,11.931924,29.658339
52.887501,6.444133,12.40269,31.321288
52.900001,7.143084,12.867434,32.802832
52.912501,7.807921,13.333566,34.082225
52.925001,8.431352,13.808599,35.141685
52.937501,9.006482,14.299794,35.966591
52.950001,9.526813,14.813818,36.545622
52.962501,9.98624,15.356419,36.870833
52.975001,10.379053,15.932138,36.937675
52.987501,10.699957,16.54407,36.744977
53.000001,10.944143,17.193676,36.294887
53.012501,11.107386,17.880669,35.592796
53.025001,11.186212,18.602968,34.647249
53.037501,11.178094,19.356743,33.469845
53.050001,11.081704,20.136531,32.075148
53.062501,10.897173,20.935453,30.480597
53.075001,10.62637,21.745499,28.706419
53.087501,10.27315,22.55789,26.775528
53.100001,9.843567,23.363497,24.713408
53.112501,9.346,24.153287,22.547949
53.125001,8.791198,24.918774,20.309219
53.137501,8.192191,25.652441,18.029158
53.150001,7.56409,26.348098,15.74118
53.162501,6.923763,27.001143,13.479679
53.175001,6.289397,27.6087,11.279454
53.187501,5.680001,28.169625,9.175065
53.200001,5.114858,28.684361,7.200167
53.212501,4.612977,29.154667,5.38684
53.225001,4.192585,29.583232,3.764956
53.237501,3.87067,29.973209,2.361609
53.250001,3.662598,30.327712,1.200614
53.262501,3.581794,30.649309,0.302094
53.275001,3.639476,30.93956,-0.317872
53.287501,3.844427,31.198636,-0.64754
53.300001,4.202773,31.425043,-0.679745
53.312501,4.717768,31.615496,-0.412126
53.325001,5.389566,31.764943,0.152691
53.337501,6.215008,31.866758,1.00694
53.350001,7.187442,31.913102,2.137637
53.362501,8.296619,31.89544,3.526593
53.375001,9.528731,31.80518,5.150584
53.387501,10.86662,31.634398,6.981703
53.400001,12.290208,31.376592,8.987932
53.412501,13.777154,31.027397,11.133937
53.425001,15.303704,30.585195,13.382042
53.437501,16.845686,30.051563,15.693343
53.450001,18.379539,29.431513,18.02885
53.462501,19.883294,28.7335,20.350578
53.475001,21.337399,27.969207,22.62248
53.487501,22.725318,27.153134,24.811178
53.500001,24.033874,26.302038,26.886452
53.512501,25.253323,25.434269,28.821503
53.525001,26.377204,24.569071,30.593011
53.537501,27.401999,23.72588,32.181066
53.550001,28.326663,22.923671,33.568991
53.562501,29.152087,22.180368,34.743145
53.575001,29.880536,21.512341,35.692711
53.587501,30.515112,20.933992,36.409516
53.600001,31.059255,20.457419,36.887885
53.612501,31.516341,20.092174,37.124528
53.625001,31.889351,19.845079,37.118458
53.637501,32.180659,19.720118,36.870933
53.650001,32.391917,19.718376,36.3854
53.662501,32.52406,19.838045,35.667458
53.675001,32.577409,20.074471,34.724817
53.687501,32.551875,20.420267,33.567258
53.700001,32.447246,20.865476,32.206613
53.712501,32.263543,21.397808,30.656752
53.725001,32.001419,22.002927,28.933593
53.737501,31.662592,22.664826,27.055125
53.750001,31.250256,23.366243,25.041453
53.762501,30.769466,24.089147,22.91483
53.775001,30.227454,24.815257,20.699673
53.787501,29.633822,25.526567,18.422512
53.800001,29.00062,26.205872,16.111864
53.812501,28.342235,26.83724,13.797969
53.825001,27.675116,27.4064,11.512403
53.837501,27.017311,27.901026,9.287519
53.850001,26.387847,28.310884,7.15576
53.862501,25.805987,28.627838,5.148852
53.875001,25.290416,28.845708,3.296929
53.887501,24.858415,28.960019,1.627652
53.900001,24.525093,28.967658,0.165364
53.912501,24.302711,28.866492,-1.069642
53.925001,24.200158,28.654999,-2.061729
53.937501,24.222583,28.331953,-2.800346
53.950001,24.371213,27.896204,-3.280274
53.962501,24.643345,27.346591,-3.501688
53.975001,25.032514,26.681975,-3.470033
53.987501,25.528817,25.901419,-3.195725
54.000001,26.119394,25.004466,-2.693689
54.012501,26.789021,23.991502,-1.982775
54.025001,27.520818,22.864147,-1.085051
54.037501,28.296997,21.625638,-0.025049
54.050001,29.099652,20.281157,1.171012
54.062501,29.911506,18.838065,2.475975
54.075001,30.7166,17.306024,3.862414
54.087501,31.500876,15.69698,5.303195
54.100001,32.252628,14.025025,6.771903
54.112501,32.962818,12.306139,8.243141
54.125001,33.625241,10.557841,9.6927
54.137501,34.236565,8.798768,11.097625
54.150001,34.796243,7.048219,12.436221
54.162501,35.30632,5.325698,13.68802
54.175001,35.771159,3.650465,14.833757
54.187501,36.197078,2.041133,15.855368
54.200001,36.591936,0.515318,16.736055
54.212501,36.964663,-0.910648,17.460408
54.225001,37.324753,-2.22193,18.014605
54.237501,37.68174,-3.405359,18.386673
54.250001,38.044663,-4.449526,18.566786
54.262501,38.421568,-5.344862,18.547591
