time,p_deg_per_sec,q_deg_per_sec,r_deg_per_sec
40.725001,30,-39.565856,-134.762732
40.750001,30,-41.498671,-105.709878
40.775001,30,-43.336898,-70.660843
40.800001,30,-45.076348,-31.603714
40.825001,30,-46.713056,9.246073
40.850001,30,-48.243291,49.571395
40.875001,30,-49.663565,87.084879
40.900001,30,-50.970642,119.658648
40.925001,30,-52.161541,145.44502
40.950001,30,-53.233549,162.981314
40.975001,30,-54.184222,171.27282
41.000001,30,-55.011394,169.849218
41.025001,30,-55.713178,158.79126
41.050001,30,-56.287975,138.726186
41.075001,30,-56.734476,110.792147
41.100001,30,-57.051662,76.573645
41.125001,30,-57.238811,38.011657
41.150001,30,-57.295495,-2.706466
41.175001,30,-57.221587,-43.271071
41.200001,30,-57.017253,-81.38121
41.225001,30,-56.682961,-114.875164
41.250001,30,-56.219471,-141.853054
41.275001,30,-55.627841,-160.784614
41.300001,30,-54.909418,-170.595988
41.325001,30,-54.065841,-170.730648
41.350001,30,-53.099032,-161.180953
41.375001,30,-52.011195,-142.488592
41.400001,30,-50.804809,-115.713851
41.425001,30,-49.482623,-82.375474
41.450001,30,-48.047653,-44.364513
41.475001,30,-46.503167,-3.837063
41.500001,30,-44.852687,36.908035
41.525001,30,-43.099975,75.5596
41.550001,30,-41.249026,109.925197
41.575001,30,-39.304057,138.055508
41.600001,30,-37.269503,158.354897
41.625001,30,-35.150001,169.671922
41.650001,30,-32.950382,171.364647
41.675001,30,-30.675659,163.337056
41.700001,30,-28.331018,146.044497
41.725001,30,-25.921802,120.467857
41.750001,30,-23.453502,88.05792
41.775001,30,-20.931745,50.653073
41.800001,30,-18.362278,10.375032
41.825001,30,-15.750958,-30.491512
41.850001,30,-13.103738,-69.628485
41.875001,30,-10.42665,-104.815923
41.900001,30,-7.725796,-134.057887
41.925001,30,-5.007333,-155.695687
41.950001,30,-2.277457,-168.50196
41.975001,30,0.45761,-171.750298
42.000001,30,3.191634,-165.256444
42.025001,30,5.918383,-149.388749
42.050001,30,8.631642,-125.047277
42.075001,30,11.325228,-93.612749
42.100001,30,13.993,-56.868225
42.125001,30,16.628878,-16.897965
42.150001,30,19.226853,24.030798
42.175001,30,21.781006,63.596462
42.200001,30,24.285512,99.554745
42.225001,30,26.734665,129.865984
42.250001,30,29.122882,152.810835
42.275001,30,31.444719,167.087798
42.300001,30,33.694885,171.88704
42.325001,30,35.86825,166.936335
42.350001,30,37.95986,152.5165
42.375001,30,39.964949,129.445473
42.400001,30,41.878946,99.03191
42.425001,30,43.697489,63.000961
42.450001,30,45.416433,23.396409
42.475001,30,47.031858,-17.535258
42.500001,30,48.540085,-57.472273
42.525001,30,49.937674,-94.149288
42.550001,30,51.221441,-125.485873
42.575001,30,52.388459,-149.704523
42.600001,30,53.436069,-165.431485
42.625001,30,54.361881,-171.774677
42.650001,30,55.163788,-168.374294
42.675001,30,55.839959,-155.423218
42.700001,30,56.388855,-133.65607
42.725001,30,56.809225,-104.30755
42.750001,30,57.100109,-69.042393
42.775001,30,57.260846,-29.860945
42.800001,30,57.291068,11.014306
42.825001,30,57.190707,51.264792
42.850001,30,56.959992,88.607385
42.875001,30,56.599448,120.923902
42.900001,30,56.109897,146.381254
42.925001,30,55.492455,163.535422
42.950001,30,54.74853,171.41337
42.975001,30,53.879817,169.568239
43.000001,30,52.888296,158.104689
43.025001,30,51.776227,137.672968
43.050001,30,50.546145,109.432023
43.075001,30,49.200853,74.983767
43.100001,30,47.743418,36.282206
43.125001,30,46.177162,-4.47739
43.150001,30,44.505654,-44.983016
43.175001,30,42.732705,-82.937069
43.200001,30,40.862356,-116.186684
43.225001,30,38.898869,-142.845842
43.250001,30,36.84672,-161.402356
43.275001,30,34.710587,-170.803644
43.300001,30,32.495338,-170.516438
43.325001,30,30.206023,-160.557029
43.350001,30,27.847859,-141.490344
43.375001,30,25.426222,-114.397903
43.400001,30,22.946632,-80.81647
43.425001,30,20.414739,-42.650885
43.450001,30,17.836314,-2.066013
43.475001,30,15.217236,38.636048
43.500001,30,12.563473,77.146558
43.525001,30,9.881074,111.281083
43.550001,30,7.176154,139.103412
43.575001,30,4.454877,159.035379
43.600001,30,1.723446,169.946382
43.625001,30,-1.011914,171.217518
43.650001,30,-3.744967,162.776683
43.675001,30,-6.469484,145.102667
43.700001,30,-9.179255,119.197992
43.725001,30,-11.868104,86.532051
43.750001,30,-14.529902,48.957752
43.775001,30,-17.158582,8.606423
43.800001,30,-19.748153,-32.233088
43.825001,30,-22.292712,-71.244242
43.850001,30,-24.786459,-106.214209
43.875001,30,-27.223711,-135.159387
43.900001,30,-29.598912,-156.437921
43.925001,30,-31.906648,-168.842827
43.950001,30,-34.141659,-171.670462
43.975001,30,-36.298852,-164.760433
44.000001,30,-38.373309,-148.5047
44.025001,30,-40.360302,-123.825335
44.050001,30,-42.255302,-92.122226
44.075001,30,-44.05399,-55.193668
44.100001,30,-45.752265,-15.13436
44.125001,30,-47.346258,25.783414
44.150001,30,-48.832335,65.238676
44.175001,30,-50.207109,100.993404
44.200001,30,-51.467446,131.019484
44.225001,30,-52.610473,153.613747
44.250001,30,-53.633586,167.494577
44.275001,30,-54.534452,171.874613
44.300001,30,-55.311018,166.505406
44.325001,30,-55.961514,151.691514
44.350001,30,-56.484457,128.273225
44.375001,30,-56.878656,97.578893
44.400001,30,-57.143211,61.349595
44.425001,30,-57.27752,21.640364
44.450001,30,-57.281277,-19.296374
44.475001,30,-57.154474,-59.138563
44.500001,30,-56.897398,-95.626236
44.525001,30,-56.510636,-126.689702
44.550001,30,-55.99507,-150.566949
44.575001,30,-55.351875,-165.903587
44.600001,30,-54.582517,-171.829677
44.625001,30,-53.688749,-168.009073
44.650001,30,-52.672609,-154.65849
44.675001,30,-51.536412,-132.535215
44.700001,30,-50.282749,-102.894145
44.725001,30,-48.914476,-67.416612
44.750001,30,-47.434714,-28.115005
44.775001,30,-45.846833,12.781368
44.800001,30,-44.154454,52.952744
44.825001,30,-42.361434,90.120482
44.850001,30,-40.47186,122.176316
44.875001,30,-38.490039,147.301943
44.900001,30,-36.420488,164.072163
44.925001,30,-34.267923,171.535718
44.950001,30,-32.037252,169.269253
44.975001,30,-29.733559,157.401329
45.000001,30,-27.362094,136.60513
45.025001,30,-24.928263,108.060279
45.050001,30,-22.437613,73.385925
45.075001,30,-19.895821,34.548901
45.100001,30,-17.308681,-6.247839
45.125001,30,-14.682089,-46.690184
45.150001,30,-12.022033,-84.484121
45.175001,30,-9.334574,-117.485866
45.200001,30,-6.62584,-143.823461
45.225001,30,-3.902003,-162.002958
45.250001,30,-1.169272,-170.993162
45.275001,30,1.566123,-170.284121
45.300001,30,4.297949,-159.916055
45.325001,30,7.019979,-140.477071
45.350001,30,9.726008,-113.069807
45.375001,30,12.409869,-79.248884
45.400001,30,15.065444,-40.932728
45.425001,30,17.686681,-0.294744
45.450001,30,20.267604,40.359958
45.475001,30,22.802331,78.725323
45.500001,30,25.285086,112.625151
45.525001,30,27.710208,140.136544
45.550001,30,30.07217,159.698971
45.575001,30,32.36559,170.202795
45.600001,30,34.585238,171.052206
45.625001,30,36.726057,162.199024
45.650001,30,38.783166,144.145427
45.675001,30,40.751877,117.915469
45.700001,30,42.627702,84.996993
45.725001,30,44.406366,47.257233
45.750001,30,46.083815,6.8369
45.775001,30,47.656226,-33.971241
45.800001,30,49.120014,-72.852432
45.825001,30,50.471843,-107.601215
45.850001,30,51.708632,-136.246535
45.875001,30,52.827562,-157.163542
45.900001,30,53.826082,-169.165763
45.925001,30,54.701917,-171.572395
45.950001,30,55.45307,-164.246927
45.975001,30,56.07783,-147.604881
46.000001,30,56.574771,-122.590243
46.025001,30,56.942762,-90.62192
46.050001,30,57.180964,-53.51325
46.075001,30,57.288833,-13.369148
46.100001,30,57.266125,27.533292
46.125001,30,57.11289,66.873961
46.150001,30,56.829478,102.421339
46.175001,30,56.416535,132.159071
46.200001,30,55.875002,154.400345
46.225001,30,55.206114,167.883569
46.250001,30,54.411394,171.843934
46.275001,30,53.492655,166.056796
46.300001,30,52.451991,150.850419
46.325001,30,51.291773,127.087355
46.350001,30,50.014646,96.115514
46.375001,30,48.623521,59.691714
46.400001,30,47.121569,19.882021
46.425001,30,45.512213,-21.05544
46.450001,30,43.799121,-60.798573
46.475001,30,41.986198,-97.093029
46.500001,30,40.077577,-127.880077
46.525001,30,38.077606,-151.413385
46.550001,30,35.990846,-166.358071
46.575001,30,33.822052,-171.86643
46.600001,30,31.576167,-167.626009
46.625001,30,29.258312,-153.877339
46.650001,30,26.873768,-131.400285
46.675001,30,24.42797,-101.469814
46.700001,30,21.926494,-65.78367
46.725001,30,19.375042,-26.36608
46.750001,30,16.779428,14.547073
46.775001,30,14.145568,54.635073
46.800001,30,11.479467,91.624008
46.825001,30,8.787201,123.415754
46.850001,30,6.074906,148.206989
46.875001,30,3.348764,164.59148
46.900001,30,0.61499,171.639849
46.925001,30,-2.120186,168.952291
46.950001,30,-4.85053,156.681253
46.975001,30,-7.569817,135.522785
47.000001,30,-10.271851,106.677059
47.025001,30,-12.950473,71.78029
47.050001,30,-15.599576,32.811928
47.075001,30,-18.213123,-8.017625
47.100001,30,-20.785158,-48.392394
47.125001,30,-23.309816,-86.022201
47.150001,30,-25.781345,-118.772572
47.175001,30,-28.194111,-144.785806
47.200001,30,-30.542614,-162.586356
47.225001,30,-32.821501,-171.16452
47.250001,30,-35.025579,-170.033721
47.275001,30,-37.149823,-159.258098
47.300001,30,-39.189392,-139.44888
47.325001,30,-41.139636,-111.729703
47.350001,30,-42.996111,-77.672883
47.375001,30,-44.754586,-39.210224
47.400001,30,-46.411051,1.476556
47.425001,30,-47.961733,42.079582
47.450001,30,-49.403095,80.295728
47.475001,30,-50.731853,113.957259
47.500001,30,-51.944978,141.154793
47.525001,30,-53.039706,160.345605
47.550001,30,-54.01354,170.441133
47.575001,30,-54.864262,170.86873
47.600001,30,-55.589932,161.60414
47.625001,30,-56.188896,143.172879
47.650001,30,-56.659789,116.620424
47.675001,30,-57.001538,83.452909
47.700001,30,-57.213364,45.551694
47.725001,30,-57.294784,5.066652
47.750001,30,-57.245612,-35.705787
47.775001,30,-57.06596,-74.452886
47.800001,30,-56.756238,-108.976795
47.825001,30,-56.317152,-137.319213
47.850001,30,-55.749703,-157.872474
47.875001,30,-55.055184,-169.470735
47.900001,30,-54.235178,-171.456109
47.925001,30,-53.291554,-163.715978
47.950001,30,-52.226463,-146.689386
47.975001,30,-51.042333,-121.342133
48.000001,30,-49.741862,-89.111991
48.025001,30,-48.328015,-51.827149
48.050001,30,-46.804014,-11.602517
48.075001,30,-45.173333,29.280245
48.100001,30,-43.439688,68.502144
48.125001,30,-41.607032,103.838397
48.150001,30,-39.679541,133.284624
48.175001,30,-37.661609,155.170548
48.200001,30,-35.557835,168.254733
48.225001,30,-33.373014,171.795006
48.250001,30,-31.112127,165.590552
48.275001,30,-28.780325,149.993305
48.300001,30,-26.382925,125.887989
48.325001,30,-23.925391,94.641928
48.350001,30,-21.413323,58.027494
48.375001,30,-18.852448,18.121567
48.400001,30,-16.248603,-22.81227
48.425001,30,-13.607723,-62.452126
48.450001,30,-10.935827,-98.549511
48.475001,30,-8.239004,-129.056873
48.500001,30,-5.523403,-152.243742
48.525001,30,-2.795212,-166.794889
48.550001,30,-0.06065,-171.884931
48.575001,30,2.674051,-167.225145
48.600001,30,5.402656,-153.079847
48.625001,30,8.118947,-130.251402
48.650001,30,10.816733,-100.034707
48.675001,30,13.489864,-64.143743
48.700001,30,16.132247,-24.614355
48.725001,30,18.737861,16.311234
48.750001,30,21.300766,56.3116
48.775001,30,23.815119,93.117804
48.800001,30,26.275192,124.642087
48.825001,30,28.675375,149.096297
48.850001,30,31.010199,165.093319
48.875001,30,33.274341,171.725753
48.900001,30,35.462641,168.617388
48.925001,30,37.570112,155.944539
48.950001,30,39.591949,134.426049
48.975001,30,41.523545,105.282511
49.000001,30,43.360496,70.167033
49.025001,30,45.098616,31.071471
49.050001,30,46.733943,-9.786559
49.075001,30,48.26275,-50.089465
49.100001,30,49.681551,-87.551146
49.125001,30,50.987114,-120.046665
49.150001,30,52.176462,-145.732776
49.175001,30,53.246885,-163.152488
49.200001,30,54.195942,-171.317703
49.225001,30,55.021471,-169.765263
49.250001,30,55.72159,-158.58323
49.275001,30,56.294703,-138.40588
49.300001,30,56.739504,-110.377734
49.325001,30,57.054979,-76.088633
49.350001,30,57.240408,-37.483556
49.375001,30,57.29537,3.2477
49.400001,30,57.219739,43.794737
49.425001,30,57.013688,81.857606
49.450001,30,56.677686,115.277266
49.475001,30,56.212498,142.158053
49.500001,30,55.619186,160.97521
49.525001,30,54.899101,170.661371
49.550001,30,54.053885,170.667108
49.575001,30,53.085464,160.992095
49.600001,30,51.996046,142.185128
49.625001,30,50.788114,115.312994
49.650001,30,49.464421,81.899962
49.675001,30,48.027984,43.841319
49.700001,30,46.482077,3.295865
49.725001,30,44.830223,-37.436541
49.750001,30,43.076189,-76.045434
49.775001,30,41.223971,-110.340802
49.800001,30,39.277791,-138.377309
49.825001,30,37.242086,-158.56464
49.850001,30,35.121496,-169.75771
49.875001,30,32.920853,-171.321615
49.900001,30,30.645174,-163.167643
49.925001,30,28.299645,-145.758315
49.950001,30,25.889613,-120.081138
49.975001,30,23.420572,-87.592599
50.000001,30,20.898147,-50.135545
50.025001,30,18.32809,-9.834653
50.050001,30,15.716258,31.02409
50.075001,30,13.068604,70.123053
50.100001,30,10.391162,105.244427
50.125001,30,7.690036,134.396022
50.150001,30,4.971383,155.924272
50.175001,30,2.241398,168.608029
50.200001,30,-0.493696,171.727835
50.225001,30,-3.227665,165.106722
50.250001,30,-5.954276,149.120262
50.275001,30,-8.667317,124.675254
50.300001,30,-11.360601,93.158292
50.325001,30,-14.027992,56.357112
50.350001,30,-16.663409,16.359189
50.375001,30,-19.260845,-24.566677
50.400001,30,-21.81438,-64.099048
50.425001,30,-24.318193,-99.995528
50.450001,30,-26.766578,-130.219963
50.475001,30,-29.153955,-153.057931
50.500001,30,-31.47488,-167.213994
50.525001,30,-33.724066,-171.885179
50.550001,30,-35.896384,-166.806522
50.575001,30,-37.986884,-152.266099
50.600001,30,-39.990801,-129.088686
50.625001,30,-41.903566,-98.588977
50.650001,30,-43.720822,-62.497005
50.675001,30,-45.438425,-22.860016
50.700001,30,-47.05246,18.073662
50.725001,30,-48.559249,57.982147
50.750001,30,-49.955357,94.601711
50.775001,30,-51.237602,125.855183
50.800001,30,-52.403062,149.969772
50.825001,30,-53.449079,165.577626
50.850001,30,-54.373271,171.793421
50.875001,30,-55.173529,168.264578
50.900001,30,-55.848032,155.191264
50.925001,30,-56.39524,133.315037
50.950001,30,-56.813907,103.876782
50.975001,30,-57.103078,68.546324
51.000001,30,-57.262094,29.327713
51.025001,30,-57.290594,-11.554453
51.050001,30,-57.188511,-51.781216
51.075001,30,-56.956079,-89.070794
51.100001,30,-56.593827,-121.308009
51.125001,30,-56.102582,-146.66427
51.150001,30,-55.483462,-163.701295
51.175001,30,-54.737879,-171.452692
51.200001,30,-53.867532,-169.478778
51.225001,30,-52.874405,-157.89152
51.250001,30,-51.760762,-137.348182
51.275001,30,-50.529141,-109.014044
51.300001,30,-49.18235,-74.496303
51.325001,30,-47.723457,-35.752908
51.350001,30,-46.155789,5.018499
51.375001,30,-44.482918,45.505242
51.400001,30,-42.708657,83.410791
51.425001,30,-40.837051,116.58503
51.450001,30,-38.872365,143.146217
51.475001,30,-36.819077,161.587721
51.500001,30,-34.681869,170.863486
51.525001,30,-32.465609,170.447362
51.550001,30,-30.175352,160.362953
51.575001,30,-27.816316,141.182277
51.600001,30,-25.393878,113.993319
51.625001,30,-22.91356,80.338318
51.650001,30,-20.381015,42.126288
51.675001,30,-17.802016,1.524728
51.700001,30,-15.182441,-39.163319
51.725001,30,-12.528261,-77.629906
51.750001,30,-9.845526,-111.693091
51.775001,30,-7.140349,-139.42071
51.800001,30,-4.418897,-159.239968
51.825001,30,-1.687374,-170.026658
51.850001,30,1.047996,-171.168927
51.875001,30,3.780977,-162.601981
51.900001,30,6.505339,-144.811764
51.925001,30,9.214875,-118.80739
51.950001,30,11.903407,-86.063904
51.975001,30,14.564807,-48.438616
52.000001,30,17.19301,-8.065745
52.025001,30,19.782025,32.76464
52.050001,30,22.325952,71.736516
52.075001,30,24.81899,106.639282
52.100001,30,27.255459,135.493148
52.125001,30,29.629805,156.661437
52.150001,30,31.936616,168.94342
52.175001,30,34.170634,171.642426
52.200001,30,36.326766,164.60536
52.225001,30,38.4001,148.231384
52.250001,30,40.385908,123.44928
52.275001,30,42.279666,91.664763
52.300001,30,44.077055,54.680746
52.325001,30,45.77398,14.595073
52.350001,30,47.366572,-26.318476
52.375001,30,48.851202,-65.739162
52.400001,30,50.224486,-101.430926
52.425001,30,51.483293,-131.369224
52.450001,30,52.624755,-153.855866
52.475001,30,53.64627,-167.615342
52.500001,30,54.545509,-171.867174
52.525001,30,55.320423,-166.370185
52.550001,30,55.969245,-151.43618
52.575001,30,56.490497,-127.912262
52.600001,30,56.882991,-97.132777
52.625001,30,57.145832,-60.843629
52.650001,30,57.27842,-21.103249
52.675001,30,57.280454,19.834171
52.700001,30,57.151929,59.646537
52.725001,30,56.893138,96.075573
52.750001,30,56.504671,127.054914
52.775001,30,55.987413,150.827321
52.800001,30,55.342544,166.044349
52.825001,30,54.571532,171.842845
52.850001,30,53.676136,167.8939
52.875001,30,52.658397,154.421509
52.900001,30,51.520633,132.189868
52.925001,30,50.265439,102.460022
52.950001,30,48.895675,66.918336
52.975001,30,47.414463,27.580842
53.000001,30,45.82518,-13.321121
53.025001,30,44.131448,-53.467469
53.050001,30,42.337127,-90.580983
53.075001,30,40.446308,-122.556471
53.100001,30,38.463299,-147.58019
53.125001,30,36.392622,-164.232717
53.150001,30,34.238995,-171.569474
53.175001,30,32.007327,-169.174295
53.200001,30,29.702705,-157.183044
53.225001,30,27.330382,-136.275899
53.250001,30,24.895765,-107.638777
53.275001,30,22.404403,-72.896061
53.300001,30,19.861975,-34.018463
53.325001,30,17.274276,6.788765
53.350001,30,14.647204,47.210914
53.375001,30,11.986746,84.955118
53.400001,30,9.298967,117.880414
53.425001,30,6.589993,144.119179
53.450001,30,3.865998,162.183073
53.475001,30,1.133192,171.047457
53.500001,30,-1.602197,170.209516
53.525001,30,-4.333935,159.716782
53.550001,30,-7.055794,140.164433
53.575001,30,-9.76157,112.661538
53.600001,30,-12.445098,78.768143
53.625001,30,-15.100259,40.406783
53.650001,30,-17.721002,-0.246571
53.675001,30,-20.301354,-40.885939
53.700001,30,-22.835434,-79.206134
53.725001,30,-25.317464,-113.033519
53.750001,30,-27.741789,-140.449305
53.775001,30,-30.102882,-159.898385
53.800001,30,-32.395362,-170.27755
53.825001,30,-34.614003,-170.998062
53.850001,30,-36.753748,-162.019052
53.875001,30,-38.809721,-143.849835
53.900001,30,-40.777236,-117.521025
53.925001,30,-42.651807,-84.52607
53.950001,30,-44.429162,-46.736544
53.975001,30,-46.10525,-6.29598
54.000001,30,-47.67625,34.50171
54.025001,30,-49.138583,73.34236
54.050001,30,-50.488914,108.022812
54.075001,30,-51.724166,136.575886
54.100001,30,-52.841523,157.381966
54.125001,30,-53.838439,169.26087
54.150001,30,-54.712642,171.538791
54.175001,30,-55.462138,164.086517
54.200001,30,-56.08522,147.326764
54.225001,30,-56.580467,122.210196
54.250001,30,-56.946751,90.161499
54.275001,30,-57.183236,52.998572
54.300001,30,-57.289384,12.829407
54.325001,30,-57.264953,-28.06748
54.350001,30,-57.109997,-67.372296
54.375001,30,-56.824872,-102.855553
54.400001,30,-56.410226,-132.504535
54.425001,30,-55.867004,-154.637463
54.450001,30,-55.196445,-167.998891
54.475001,30,-54.400078,-171.830918
54.500001,30,-53.479716,-165.916181
54.525001,30,-52.437459,-150.59018
54.550001,30,-51.275681,-126.722254
54.575001,30,-49.997031,-95.666262
54.600001,30,-48.604422,-59.183793
54.625001,30,-47.101031,-19.344241
54.650001,30,-45.490282,21.592573
54.675001,30,-43.775847,61.304593
54.700001,30,-41.961634,97.539232
54.725001,30,-40.051779,128.241153
54.750001,30,-38.050633,151.668852
54.775001,30,-35.96276,166.49344
54.800001,30,-33.792916,171.87402
54.825001,30,-31.546048,167.505392
54.850001,30,-29.227278,153.635355
54.875001,30,-26.84189,131.050661
54.900001,30,-24.395322,101.032381
54.925001,30,-21.89315,65.283241
54.950001,30,-19.341076,25.831041
54.975001,30,-16.744919,-15.086374
55.000001,30,-14.110595,-55.148044
55.025001,30,-11.444109,-92.081552
55.050001,30,-8.751538,-123.791919
55.075001,30,-6.03902,-148.480437
55.100001,30,-3.312737,-164.746699
55.125001,30,-0.578904,-171.668036
55.150001,30,2.156249,-168.851847
55.175001,30,4.886487,-156.457875
55.200001,30,7.605587,-135.189144
55.225001,30,10.307352,-106.25208
55.250001,30,12.985624,-71.288079
55.275001,30,15.634297,-32.280405
55.300001,30,18.247336,8.55831
55.325001,30,20.818783,48.911573
55.350001,30,23.342778,86.490424
55.375001,30,25.813568,119.16328
55.400001,30,28.225522,145.076837
55.425001,30,30.573141,162.761201
55.450001,30,32.851075,171.213262
55.475001,30,35.054132,169.953595
55.500001,30,37.17729,159.05365
55.525001,30,39.21571,139.131705
55.550001,30,41.164746,111.317793
55.575001,30,43.019955,77.189603
55.600001,30,44.77711,38.682987
55.625001,30,46.432204,-2.017844
55.650001,30,47.981465,-42.604217
55.675001,30,49.421363,-80.773951
55.700001,30,50.748615,-114.361944
55.725001,30,51.960196,-141.462985
55.750001,30,53.053344,-160.539822
55.775001,30,54.025569,-170.51036
55.800001,30,54.874653,-170.809038
55.825001,30,55.598661,-161.418917
55.850001,30,56.195944,-142.872631
55.875001,30,56.66514,-116.222181
55.900001,30,57.00518,-82.97926
55.925001,30,57.215288,-45.029508
55.950001,30,57.294985,-4.525547
55.975001,30,57.24409,36.235117
56.000001,30,57.06272,74.940416
56.025001,30,56.751286,109.39487
56.050001,30,56.3105,137.64412
56.075001,30,55.741365,158.085783
56.100001,30,55.04518,169.560346
56.125001,30,54.22353,171.416939
56.150001,30,53.27829,163.550249
56.175001,30,52.211612,146.406499
56.200001,30,51.025929,120.958134
56.225001,30,49.723942,88.648661
56.250001,30,48.30862,51.31077
56.275001,30,46.783189,11.062379
56.300001,30,45.151125,-29.813503
56.325001,30,43.416148,-68.998275
56.350001,30,41.582213,-104.269257
56.375001,30,39.6535,-133.625775
56.400001,30,37.634405,-155.402638
56.425001,30,35.529531,-168.364598
56.450001,30,33.343674,-171.776414
56.475001,30,31.081817,-165.444557
56.500001,30,28.749115,-149.728189
56.525001,30,26.350886,-125.518789
56.550001,30,23.892595,-94.189588
56.575001,30,21.379846,-57.517671
56.600001,30,18.818366,-17.583179
56.625001,30,16.213994,23.348683
56.650001,30,13.572665,62.956138
56.675001,30,10.9004,98.992532
56.700001,30,8.20329,129.413773
56.725001,30,5.487482,152.494277
56.750001,30,2.759166,166.924849
56.775001,30,0.024562,171.886944
56.800001,30,-2.710098,167.099096
56.825001,30,-5.438582,152.832886
56.850001,30,-8.154669,129.897537
56.875001,30,-10.852169,99.594011
56.900001,30,-13.524934,63.641214
56.925001,30,-16.166872,24.078497
56.950001,30,-18.771961,-16.850025
56.975001,30,-21.334263,-56.822763
57.000001,30,-23.847937,-93.572343
57.025001,30,-26.307256,-125.01422
57.050001,30,-28.706612,-149.364916
57.075001,30,-31.040538,-165.243186
57.100001,30,-33.303713,-171.748368
57.125001,30,-35.490979,-168.511467
57.150001,30,-37.597351,-155.716092
57.175001,30,-39.618027,-134.088033
57.200001,30,-41.548403,-104.854099
57.225001,30,-43.384077,-69.672526
57.250001,30,-45.120866,-30.538919
57.275001,30,-46.754812,10.326947
57.300001,30,-48.282189,50.607037
57.325001,30,-49.699517,88.016545
57.350001,30,-51.003566,120.433491
57.375001,30,-52.191362,146.019088
57.400001,30,-53.260199,163.322045
57.425001,30,-54.207641,171.360886
57.450001,30,-55.031527,169.679625
57.475001,30,-55.72998,158.373627
57.500001,30,-56.301408,138.084202
57.525001,30,-56.744509,109.962227
57.550001,30,-57.058272,75.602866
57.575001,30,-57.241983,36.955083
57.600001,30,-57.295223,-3.788902
57.625001,30,-57.21787,-44.31797
57.650001,30,-57.0101,-82.33319
57.675001,30,-56.672388,-115.678224
57.700001,30,-56.205503,-142.461643
57.725001,30,-55.610509,-161.164211
57.750001,30,-54.888762,-170.725062
57.775001,30,-54.041907,-170.601876
57.800001,30,-53.071876,-160.80164
57.825001,30,-51.980878,-141.880253
57.850001,30,-50.7714,-114.910994
57.875001,30,-49.446199,-81.423639
57.900001,30,-48.008296,-43.31769
57.925001,30,-46.460968,-2.754633
57.950001,30,-44.807742,37.964675
57.975001,30,-43.052385,76.530514
58.000001,30,-41.1989,110.755312
58.025001,30,-39.25151,138.697737
58.050001,30,-37.214655,158.772811
58.075001,30,-35.092976,169.841815
58.100001,30,-32.89131,171.276883
58.125001,30,-30.614676,162.996613
58.150001,30,-28.268261,145.470686
58.175001,30,-25.857415,119.693227
58.200001,30,-23.387632,87.126409
58.225001,30,-20.864542,49.61752
58.250001,30,-18.293895,9.294176
58.275001,30,-15.681551,-31.556361
58.300001,30,-13.033465,-70.616926
58.325001,30,-10.355671,-105.671888
58.350001,30,-7.654274,-134.732824
58.375001,30,-4.93543,-156.15131
58.400001,30,-2.205337,-168.712426
58.425001,30,0.529782,-171.703668
58.450001,30,3.263694,-164.955364
58.475001,30,5.990167,-148.850297
58.500001,30,8.702987,-124.301995
58.525001,30,11.39597,-92.702911
58.550001,30,14.062979,-55.845441
58.575001,30,16.697933,-15.82025
58.600001,30,19.294828,25.102313
58.625001,30,21.847745,64.600998
58.650001,30,24.350864,100.43532
58.675001,30,26.798481,130.57265
58.700001,30,29.185015,153.303509
58.725001,30,31.505029,167.338533
58.750001,30,33.753233,171.881614
58.775001,30,35.924504,166.675055
58.800001,30,38.013893,152.014187
58.825001,30,40.016636,128.730619
58.850001,30,41.92817,98.145065
58.875001,30,43.744137,61.992429
58.900001,30,45.460399,22.323396
58.925001,30,47.073043,-18.611886
58.950001,30,48.578393,-58.491447
58.975001,30,49.973019,-95.053197
59.000001,30,51.253742,-126.223245
59.025001,30,52.417643,-150.233533
59.050001,30,53.462069,-165.722125
59.075001,30,54.384638,-171.810461
59.100001,30,55.183249,-168.153193
59.125001,30,55.856082,-154.957772
59.150001,30,56.401602,-132.972682
59.175001,30,56.818566,-103.444983
59.200001,30,57.106024,-68.049575
59.225001,30,57.26332,-28.794191
59.250001,30,57.290097,12.094486
59.275001,30,57.186293,52.297127
59.300001,30,56.952144,89.533319
59.325001,30,56.588184,121.690912
59.350001,30,56.095244,146.945833
59.375001,30,55.474446,163.865545
59.400001,30,54.727205,171.490313
59.425001,30,53.855226,169.387636
59.450001,30,52.860494,157.676785
59.475001,30,51.745277,137.022035
59.500001,30,50.512118,108.594984
59.525001,30,49.163827,74.0081
59.550001,30,47.703478,35.223255
59.575001,30,46.134398,-5.559558
59.600001,30,44.460164,-46.027017
59.625001,30,42.684592,-83.883685
59.650001,30,40.81173,-116.98222
59.675001,30,38.845845,-143.445172
59.700001,30,36.79142,-161.771485
59.725001,30,34.653136,-170.921634
59.750001,30,32.435868,-170.376596
59.775001,30,30.144668,-160.167287
59.800001,30,27.784761,-140.872809
59.825001,30,25.361523,-113.587604
59.850001,30,22.880479,-79.85937
59.875001,30,20.347284,-41.601273
59.900001,30,17.767711,-0.983427
59.925001,30,15.147641,39.690202
59.950001,30,12.493044,78.112484
59.975001,30,9.809973,112.103992
